,target,output,question
0,hallway,"football, office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom, office, kitchen kitchen",Where is the milk? 
1,hallway,"kitchen,w,w,w,w,w,w,w,w,w,",Where is the football? 
2,hallway,"no, no, no, no, no, no, no, no, no, no,",Where is the football? 
3,hallway,"kitchen,s,e,e,e,e,e,e,e,e,",Where is the football? 
4,garden,"football,football,n,n,n,n,n,n,n,n,",Where is the milk? 
5,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
6,bedroom,"kitchen,n,e,e,e,e,e,e,e,e,",Where is the football? 
7,bedroom,"s,s,e,e,e,e,e,e,e,e,",Where is the milk? 
8,kitchen,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is the football? 
9,kitchen,"hallway,w,w,w,w,w,w,w,w,w,",Where is the football? 
10,bedroom,"hallway,s,e,e,e,e,e,e,e,e,",Where is the football? 
11,hallway,"kitchen kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom",Where is the football? 
12,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
13,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
14,bathroom,"hallway, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",Where is the apple? 
15,garden,"football,football, kitchen kitchen, bathroom bathroom, bedroom, bathroom bathroom, bedroom, bathroom bathroom,",Where is the milk? 
16,garden,"football,n,n,n,n,n,n,n,n,n,",Where is the milk? 
17,garden,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
18,kitchen,"white, green, green, green, green, green, green, green, green, green,",Where is the apple? 
19,kitchen,"hallway,s,e,e,e,e,e,e,e,e,",Where is the apple? 
20,bedroom,"hallway,w,w,w,w,w,w,w,w,w,",Where is the apple? 
21,bedroom,"garden, kitchen, bathroom, bedroom, kitchen, bathroom, bedroom, bathroom, kitchen, bathroom,",Where is the apple? 
22,bathroom,"kitchen kitchen, bedroom,w,w,w,w,w,w,w,w",Where is the football? 
23,bathroom,"no office, kitchen, park,n,n,n,n,n,n,n",Where is the football? 
24,bedroom,"s,s,s,s,s,s,s,s,s,s,",Where is the milk? 
25,kitchen,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
26,kitchen,"football,n,n,n,n,n,n,n,n,n,",Where is the milk? 
27,bathroom,"garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen garden",Where is the apple? 
28,bathroom,"hallway hallway, bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the apple? 
29,kitchen,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
30,garden,"kitchen,w,w,w,w,w,w,w,w,w,",Where is the apple? 
31,garden,"kitchen,n,n,n,n,n,n,n,n,n,",Where is the apple? 
32,kitchen,"hallway, bathroom, bedroom, office, kitchen, bathroom, hallway, bathroom, bedroom, office,",Where is the football? 
33,kitchen,"kitchen,n,n,n,n,n,n,n,n,n,",Where is the apple? 
34,kitchen,"kitchen kitchen, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, hallway",Where is the apple? 
35,office,"s,s,e,e,e,e,e,e,e,e,",Where is the milk? 
36,kitchen,"kitchen kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen kitchen,",Where is the football? 
37,kitchen,"kitchen kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom",Where is the football? 
38,kitchen,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is the football? 
39,bedroom,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
40,bedroom,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
41,office,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
42,office,"w,s,w,w,w,w,w,w,w,w,",Where is the milk? 
43,office,"w,s,w,w,w,w,w,w,w,w,",Where is the milk? 
44,kitchen,"no office, kitchen, bedroom, kitchen, office, bedroom, office, kitchen, bedroom, office",Where is the apple? 
45,bedroom,"football,football,n,n,n,n,n,n,n,n,",Where is the milk? 
46,office,"kitchen kitchen, bathroom bathroom, bedroom, hallway bathroom, hallway bathroom bathroom, bathroom bathroom bathroom bedroom,",Where is the football? 
47,bathroom,"kitchen kitchen, bathroom bathroom, hallway bathroom, hallway bathroom bathroom, hallway bathroom bathroom bathroom bathroom bathroom hallway",Where is the football? 
48,bathroom,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is the football? 
49,bedroom,"s,s,s,s,s,s,s,s,s,s,",Where is the milk? 
50,bathroom,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
