,target,output,question
0,bedroom,"bedroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bathroom east of?
1,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
2,bathroom,"kitchen, bedroom,w,w,w,w,w,w,w,w,",What is north of the garden?
3,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is south of the kitchen?
4,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the kitchen?
5,garden,"hallway, bathroom, garden,w,w,w,w,w,w,w,",What is the bathroom west of?
6,kitchen,"kitchen,w,w,w,w,w,w,w,w,w,",What is east of the bedroom?
7,bathroom,"kitchen,s,s,s,s,s,s,s,s,s,",What is the garden south of?
8,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the office?
9,office,"garden,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
10,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
11,garden,"bedroom,s,e,e,e,e,e,e,e,e,",What is south of the kitchen?
12,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the kitchen?
13,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the kitchen?
14,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
15,garden,"office, kitchen, bathroom, bedroom,s,e,e,e,e,e,",What is east of the hallway?
16,hallway,"kitchen,n,n,n,n,n,n,n,n,n,",What is east of the office?
17,office,"hallway,s,w,w,w,w,w,w,w,w,",What is south of the bathroom?
18,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
19,garden,"hallway bathroom, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom",What is the kitchen west of?
20,garden,"kitchen kitchen, office, bathroom, bedroom,n,n,n,n,n,n",What is the office east of?
21,garden,"hallway bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the bathroom south of?
22,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
23,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom south of?
24,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
25,office,"hallway,w,w,w,w,w,w,w,w,w,",What is east of the bathroom?
26,office,"office,w,n,n,n,n,n,n,n,n,",What is north of the bedroom?
27,hallway,"bedroom,w,n,n,n,n,n,n,n,n,",What is west of the bathroom?
28,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the bathroom north of?
29,garden,"kitchen, bathroom, bedroom,w,w,w,w,w,w,w,",What is north of the office?
30,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the kitchen?
31,kitchen,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the bathroom east of?
32,bathroom,"kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom,",What is north of the garden?
33,kitchen,"kitchen kitchen,w,w,w,w,w,w,w,w,w",What is the bedroom west of?
34,bedroom,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the kitchen south of?
35,garden,"hallway, bathroom, garden, office, kitchen, bathroom, garden, office, kitchen, bathroom,",What is the bathroom east of?
36,office,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the hallway?
37,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the bathroom?
38,bedroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is the bathroom east of?
39,office,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
40,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the kitchen?
41,bedroom,"kitchen kitchen, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom",What is west of the office?
42,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the garden south of?
43,garden,"kitchen,w,w,w,w,w,w,w,w,w,",What is south of the bedroom?
44,garden,"kitchen,s,e,e,e,e,e,e,e,e,",What is the office south of?
45,hallway,"garden, kitchen,n,n,n,n,n,n,n,n,",What is the office east of?
46,garden,"hallway,s,s,s,s,s,s,s,s,s,",What is south of the office?
47,garden,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
48,garden,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",What is east of the hallway?
49,garden,"garden,n,n,n,n,n,n,n,n,n,",What is the office south of?
50,bedroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
51,garden,"hallway,s,e,e,e,e,e,e,e,e,",What is north of the bathroom?
52,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
53,bathroom,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",What is east of the garden?
54,bathroom,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
55,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
56,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
57,kitchen,"bathroom, bathroom, bedroom,n,n,n,n,n,n,n,",What is west of the hallway?
58,hallway,"garden,w,w,w,w,w,w,w,w,w,",What is south of the bedroom?
59,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden north of?
60,hallway,"office,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
61,bedroom,"office, bathroom, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom,",What is south of the hallway?
62,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
63,hallway,"kitchen,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
64,bedroom,"kitchen, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is east of the garden?
65,office,"hallway,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
66,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
67,office,"kitchen garden, kitchen garden,s,e,e,e,e,e,e,",What is the garden south of?
68,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom west of?
69,garden,"bathroom bathroom, hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the hallway east of?
70,bathroom,"hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
71,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
72,garden,"hallway,s,s,s,s,s,s,s,s,s,",What is the bedroom south of?
73,bathroom,"kitchen kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom",What is north of the office?
74,bathroom,"bathroom,n,n,n,n,n,n,n,n,n,",What is the hallway north of?
75,bedroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
76,bedroom,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway east of?
77,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
78,kitchen,"kitchen,w,w,w,w,w,w,w,w,w,",What is east of the garden?
79,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen south of?
