,target,output,question
0,bedroom,"bedroom, office,n,n,n,n,n,n,n,n,",What is the bathroom east of?
1,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
2,bathroom,"kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom,",What is north of the garden?
3,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the kitchen?
4,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is east of the kitchen?
5,garden,"garden hallway, garden, bathroom bathroom, garden, bathroom bathroom, garden, bathroom bathroom, garden,",What is the bathroom west of?
6,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is east of the bedroom?
7,bathroom,"bathroom bathroom, garden, kitchen garden, bathroom bathroom, garden, kitchen garden, bathroom bathroom garden,",What is the garden south of?
8,kitchen,"kitchen,n,n,n,n,n,n,n,n,n,",What is south of the office?
9,office,"office,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
10,garden,"garden,n,n,n,n,n,n,n,n,n,",What is north of the office?
11,garden,"office,s,e,e,e,e,e,e,e,e,",What is south of the kitchen?
12,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the kitchen?
13,garden,"garden,s,e,e,e,e,e,e,e,e,",What is west of the kitchen?
14,garden,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
15,garden,"bathroom, office, garden, kitchen, bathroom, garden, office, kitchen, bathroom, garden,",What is east of the hallway?
16,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the office?
17,office,"hallway, kitchen,s,w,w,w,w,w,w,w,",What is south of the bathroom?
18,garden,"garden, kitchen,w,w,w,w,w,w,w,w,",What is the bedroom north of?
19,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the kitchen west of?
20,garden,"garden, kitchen, bathroom, hallway, bathroom, office, bathroom, hallway, bathroom, office,",What is the office east of?
21,garden,"bedroom, office,n,n,n,n,n,n,n,n,",What is the bathroom south of?
22,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
23,bathroom,"bathroom,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
24,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
25,office,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the bathroom?
26,office,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
27,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is west of the bathroom?
28,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the bathroom north of?
29,garden,"garden, bathroom, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom, garden,",What is north of the office?
30,bedroom,"bedroom, office,n,n,n,n,n,n,n,n,",What is east of the kitchen?
31,kitchen,"kitchen kitchen, bathroom bathroom, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom",What is the bathroom east of?
32,bathroom,"kitchen kitchen, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom",What is north of the garden?
33,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom",What is the bedroom west of?
34,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen south of?
35,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
36,office,"office,n,n,n,n,n,n,n,n,n,",What is south of the hallway?
37,bedroom,"hallway,w,w,w,w,w,w,w,w,w,",What is north of the bathroom?
38,bedroom,"hallway, bathroom, bedroom,w,w,w,w,w,w,w,",What is the bathroom east of?
39,office,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
40,bathroom,"bathroom bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",What is south of the kitchen?
41,bedroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is west of the office?
42,kitchen,"kitchen kitchen, bedroom,w,w,w,w,w,w,w,w",What is the garden south of?
43,garden,"kitchen,football,football,football,football,football,football,football,football,football,",What is south of the bedroom?
44,garden,"garden, kitchen, bathroom, hallway, bathroom, office, bathroom, hallway, bathroom, bathroom,",What is the office south of?
45,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the office east of?
46,garden,"bedroom, garden, kitchen,n,n,n,n,n,n,n,",What is south of the office?
47,garden,"office, office,n,n,n,n,n,n,n,n,",What is west of the bedroom?
48,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
49,garden,"garden,n,n,n,n,n,n,n,n,n,",What is the office south of?
50,bedroom,"garden, bathroom, office, kitchen, bathroom, hallway, bathroom, office, kitchen, bathroom,",What is the hallway north of?
51,garden,"hallway, garden, kitchen garden, kitchen garden, bathroom bathroom, garden, kitchen garden, bathroom bathroom",What is north of the bathroom?
52,hallway,"garden,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
53,bathroom,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",What is east of the garden?
54,bathroom,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
55,garden,"bedroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the hallway?
56,hallway,"hallway bathroom, kitchen hallway bathroom, kitchen hallway bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom",What is the bedroom east of?
57,kitchen,"office, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, kitchen,",What is west of the hallway?
58,hallway,"office,n,n,n,n,n,n,n,n,n,",What is south of the bedroom?
59,kitchen,"office,n,n,n,n,n,n,n,n,n,",What is the garden north of?
60,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
61,bedroom,"office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom, office,",What is south of the hallway?
62,kitchen,"kitchen kitchen,s,e,e,e,e,e,e,e,e",What is the hallway north of?
63,hallway,"hallway,s,e,e,e,e,e,e,e,e,",What is west of the bedroom?
64,bedroom,"kitchen,s,e,e,e,e,e,e,e,e,",What is east of the garden?
65,office,"kitchen kitchen,w,w,w,w,w,w,w,w,w",What is the bedroom north of?
66,bathroom,"hallway, bathroom, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
67,office,"office, kitchen garden, kitchen garden, bathroom garden, bathroom garden, garden, bathroom garden, garden",What is the garden south of?
68,kitchen,"bedroom, bathroom, kitchen, bathroom, kitchen, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bathroom west of?
69,garden,"bathroom, office, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, kitchen,",What is the hallway east of?
70,bathroom,"bathroom, office, office, kitchen,n,n,n,n,n,n,",What is south of the bedroom?
71,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
72,garden,"garden, hallway, bathroom, bathroom, garden, bathroom, hallway, bathroom, garden, bathroom,",What is the bedroom south of?
73,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the office?
74,bathroom,"bathroom,s,s,s,s,s,s,s,s,s,",What is the hallway north of?
75,bedroom,"bedroom, office, office, kitchen, bathroom, bathroom, bedroom, office, bathroom, bathroom,",What is south of the hallway?
76,bedroom,"bathroom bathroom, bedroom,w,w,w,w,w,w,w,w",What is the hallway east of?
77,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
78,kitchen,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",What is east of the garden?
79,hallway,"hallway garden, bathroom bathroom, bathroom bathroom, hallway garden, bathroom bathroom bathroom bathroom hallway garden, bathroom",What is the kitchen south of?
80,garden,"garden garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen",What is west of the office?
81,office,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
82,kitchen,"bathroom, kitchen, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom,",What is the hallway south of?
83,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the office west of?
84,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is north of the hallway?
85,office,"office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is west of the garden?
86,office,"office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is west of the garden?
87,garden,"garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom, garden, bathroom,",What is east of the bathroom?
88,bathroom,"kitchen, bathroom, bathroom, bedroom,n,n,n,n,n,n,",What is north of the office?
89,kitchen,"hallway, bathroom, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
90,office,"hallway bathroom, office, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom",What is the bathroom south of?
91,office,"office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",What is east of the bedroom?
92,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the office?
93,bathroom,"office, kitchen,n,n,n,n,n,n,n,n,",What is the garden west of?
94,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
95,hallway,"kitchen kitchen, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom",What is north of the garden?
96,bedroom,"bedroom, kitchen,n,n,n,n,n,n,n,n,",What is the kitchen west of?
