,target,output,question
0,bedroom,"bedroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bathroom east of?
1,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
2,bathroom,"kitchen,s,e,e,e,e,e,e,e,e,",What is north of the garden?
3,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the kitchen?
4,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is east of the kitchen?
5,garden,"hallway, bathroom, garden,n,n,n,n,n,n,n,",What is the bathroom west of?
6,kitchen,"hallway,n,n,n,n,n,n,n,n,n,",What is east of the bedroom?
7,bathroom,"kitchen kitchen,w,w,w,w,w,w,w,w,w",What is the garden south of?
8,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the office?
9,office,"garden, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden,",What is east of the hallway?
10,garden,"garden,n,n,n,n,n,n,n,n,n,",What is north of the office?
11,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the kitchen?
12,bathroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is east of the kitchen?
13,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the kitchen?
14,garden,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
15,garden,"office,football,football,football,football,football,football,football,football,football,",What is east of the hallway?
16,hallway,"garden, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is east of the office?
17,office,"hallway,s,e,e,e,e,e,e,e,e,",What is south of the bathroom?
18,garden,"hallway,s,e,e,e,e,e,e,e,e,",What is the bedroom north of?
19,garden,"bathroom,s,e,e,e,e,e,e,e,e,",What is the kitchen west of?
20,garden,"hallway, bathroom, bathroom, office, bathroom, hallway, bathroom, office, bathroom, hallway,",What is the office east of?
21,garden,"bedroom,s,e,e,e,e,e,e,e,e,",What is the bathroom south of?
22,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
23,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom south of?
24,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
25,office,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the bathroom?
26,office,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
27,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the bathroom?
28,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bathroom north of?
29,garden,"kitchen,s,e,e,e,e,e,e,e,e,",What is north of the office?
30,bedroom,"bedroom, office,n,n,n,n,n,n,n,n,",What is east of the kitchen?
31,kitchen,"hallway, bathroom, kitchen, bathroom, hallway, bathroom, kitchen, bathroom, bathroom, hallway,",What is the bathroom east of?
32,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the garden?
33,kitchen,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
34,bedroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is the kitchen south of?
35,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
36,office,"bathroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
37,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the bathroom?
38,bedroom,"hallway, bathroom, bedroom,w,w,w,w,w,w,w,",What is the bathroom east of?
39,office,"hallway,s,e,e,e,e,e,e,e,e,",What is north of the bedroom?
40,bathroom,"hallway, bathroom, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the kitchen?
41,bedroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is west of the office?
42,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
43,garden,"garden,s,e,e,e,e,e,e,e,e,",What is south of the bedroom?
44,garden,"garden, kitchen,n,n,n,n,n,n,n,n,",What is the office south of?
45,hallway,"garden, office, kitchen, bathroom, bathroom, bedroom, office, bathroom, bedroom, office,",What is the office east of?
46,garden,"kitchen, bedroom,n,n,n,n,n,n,n,n,",What is south of the office?
47,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is west of the bedroom?
48,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
49,garden,"bedroom, office, kitchen,w,w,w,w,w,w,w,",What is the office south of?
50,bedroom,"garden, bathroom, office, kitchen, bathroom, bedroom, hallway, bathroom, bedroom, hallway,",What is the hallway north of?
51,garden,"bedroom,w,n,n,n,n,n,n,n,n,",What is north of the bathroom?
52,hallway,"hallway, bathroom, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
53,bathroom,"kitchen, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is east of the garden?
54,bathroom,"kitchen,s,e,e,e,e,e,e,e,e,",What is west of the bedroom?
55,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
56,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
57,kitchen,"bathroom,s,e,e,e,e,e,e,e,e,",What is west of the hallway?
58,hallway,"office,n,n,n,n,n,n,n,n,n,",What is south of the bedroom?
59,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden north of?
60,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
61,bedroom,"bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom",What is south of the hallway?
62,kitchen,"bathroom, kitchen, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom,",What is the hallway north of?
63,hallway,"hallway,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
64,bedroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is east of the garden?
65,office,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
66,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
67,office,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
68,kitchen,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom",What is the bathroom west of?
69,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway east of?
70,bathroom,"bathroom bathroom, office, office, kitchen, bathroom, office, kitchen, bathroom, bathroom, office",What is south of the bedroom?
71,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
72,garden,"garden,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
73,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
74,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
75,bedroom,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",What is south of the hallway?
76,bedroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the hallway east of?
77,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the office?
78,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the garden?
79,hallway,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the kitchen south of?
80,garden,"garden garden, kitchen garden, kitchen garden, bathroom garden, bathroom garden, bathroom garden, bathroom garden",What is west of the office?
81,office,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
