,target,output,question
0,hallway,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
1,hallway,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is the football? 
2,hallway,"hallway garden, bathroom bathroom, hallway garden, bathroom bathroom garden, bathroom bathroom garden, bathroom bathroom garden",Where is the football? 
3,hallway,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway hallway, bathroom bathroom bathroom, hallway hallway, bathroom",Where is the football? 
4,garden,"w,n,n,n,n,n,n,n,n,n,",Where is the milk? 
5,garden,"s,s,s,s,s,s,s,s,s,s,",Where is the milk? 
6,bedroom,kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen,Where is the football? 
7,bedroom,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
8,kitchen,"kitchen kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom",Where is the football? 
9,kitchen,"kitchen kitchen, hallway, bathroom, bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",Where is the football? 
10,bedroom,"kitchen,w,w,w,w,w,w,w,w,w,",Where is the football? 
11,hallway,"kitchen kitchen kitchen garden,s,e,e,e,e,e,e,e",Where is the football? 
12,garden,"football, hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the milk? 
13,garden,"s,s,s,s,s,s,s,s,s,s,",Where is the milk? 
14,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",Where is the apple? 
15,garden,"office garden, kitchen garden, bathroom garden, bathroom garden, garden, bathroom garden, garden, bathroom",Where is the milk? 
16,garden,"w,n,n,n,n,n,n,n,n,n,",Where is the milk? 
17,garden,"w,s,w,w,w,w,w,w,w,w,",Where is the milk? 
18,kitchen,"kitchen kitchen, bedroom,w,w,w,w,w,w,w,w",Where is the apple? 
19,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is the apple? 
20,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",Where is the apple? 
21,bedroom,"bedroom, office, office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom,",Where is the apple? 
22,bathroom,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the football? 
23,bathroom,kitchen kitchen kitchen hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the football? 
24,bedroom,"football, bedroom, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom bathroom bathroom bathroom bathroom",Where is the milk? 
25,kitchen,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
26,kitchen,"football,football, office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom,",Where is the milk? 
27,bathroom,"kitchen garden, kitchen garden, bedroom, kitchen garden, bedroom, kitchen garden, kitchen garden, bedroom",Where is the apple? 
28,bathroom,"kitchen kitchen, office, bedroom, office, bedroom, office, kitchen kitchen, bedroom, office,",Where is the apple? 
29,kitchen,"w,s,w,w,w,w,w,w,w,w,",Where is the milk? 
