,target,output,question
0,garden,kitchen kitchen garden garden garden garden kitchen garden garden garden garden kitchen garden garden garden garden garden garden garden garden,Where is the milk? 
1,bedroom,"kitchen kitchen bedroom bedroom, kitchen kitchen bedroom, bedroom bedroom, kitchen kitchen bedroom, bedroom bedroom, kitchen",Where is the milk? 
2,bedroom,kitchen kitchen kitchen bedroom bedroom bedroom kitchen kitchen kitchen kitchen bedroom bedroom bedroom kitchen kitchen kitchen kitchen bedroom bedroom bedroom,Where is the milk? 
3,bedroom,kitchen hallway bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
4,bedroom,kitchen kitchen garden garden garden hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
5,bedroom,bathroom bathroom garden garden garden bathroom bathroom garden garden garden bathroom bathroom garden garden garden bathroom bathroom garden garden bathroom,Where is the milk? 
6,hallway,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the apple? 
7,hallway,"football, hallway office office, bathroom bathroom bathroom bedroom hallway office bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the apple? 
8,kitchen,kitchen kitchen hallway hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the football? 
9,hallway,kitchen kitchen hallway hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the apple? 
10,garden,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the football? 
11,office,"office office, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden",Where is the milk? 
12,office,"office office, kitchen garden, kitchen garden, bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the milk? 
13,bathroom,garden garden garden office bathroom bathroom bathroom garden garden garden garden garden garden garden garden garden garden garden garden garden,Where is the football? 
14,bathroom,bedroom bedroom hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the football? 
15,garden,bathroom garden garden garden garden bathroom bathroom garden garden garden garden bathroom bathroom garden garden garden garden garden bathroom bathroom,Where is the apple? 
16,hallway,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the apple? 
17,hallway,garden garden garden hallway garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden,Where is the milk? 
18,hallway,"nothing, garden garden garden hallway garden garden garden garden garden garden garden garden garden garden garden garden garden garden",Where is the apple? 
19,hallway,garden garden garden hallway garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden,Where is the football? 
20,hallway,garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden garden,Where is the milk? 
21,kitchen,bathroom bathroom hallway hallway bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
22,kitchen,"football, kitchen kitchen hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the milk? 
23,bathroom,bathroom bathroom bathroom bedroom bedroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
24,bathroom,bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
25,bathroom,hallway bathroom bathroom bathroom hallway bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom,Where is the milk? 
26,bedroom,"bedroom bedroom, hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the football? 
27,bedroom,"bedroom bedroom, kitchen kitchen kitchen hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where is the football? 
28,garden,bathroom bathroom bedroom bedroom garden garden garden kitchen bathroom bathroom bathroom bedroom bedroom garden garden kitchen bathroom bathroom bathroom bedroom,Where is the apple? 
