,target,output,question
0,hallway,"s,s,w,w,w,w,w,w,w,w,",Where is the milk? 
1,hallway,"kitchen kitchen kitchen, bedroom,football,football, kitchen kitchen kitchen, bedroom,football, kitchen kitchen",Where is the football? 
2,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",Where is the football? 
3,hallway,"hallway, bathroom, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom,",Where is the football? 
4,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
5,garden,"football,n,n,n,n,n,n,n,n,n,",Where is the milk? 
6,bedroom,"kitchen kitchen, garden, bathroom, hallway garden, bathroom bathroom, garden, bathroom bathroom garden, bathroom",Where is the football? 
7,bedroom,"football,football,n,n,n,n,n,n,n,n,",Where is the milk? 
8,kitchen,"no kitchen kitchen, no bedroom, no hallway, no bathroom, no hallway bathroom, no bathroom bathroom",Where is the football? 
9,kitchen,"kitchen,n,n,n,n,n,n,n,n,n,",Where is the football? 
10,bedroom,"no, kitchen,s,e,e,e,e,e,e,e,",Where is the football? 
11,hallway,"kitchen kitchen, bedroom, bathroom, hallway, bathroom, hallway, bathroom bathroom, bathroom bathroom, hallway",Where is the football? 
12,garden,"football,w,w,w,w,w,w,w,w,w,",Where is the milk? 
13,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
14,bathroom,"kitchen,s,e,e,e,e,e,e,e,e,",Where is the apple? 
15,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
16,garden,"football,football,football,football,football,football,football,football,football,football,",Where is the milk? 
17,garden,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
18,kitchen,"hallway, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen, bathroom,",Where is the apple? 
19,kitchen,"hallway,n,n,n,n,n,n,n,n,n,",Where is the apple? 
20,bedroom,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is the apple? 
21,bedroom,"hallway, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen, bathroom,",Where is the apple? 
22,bathroom,"kitchen,s,e,e,e,e,e,e,e,e,",Where is the football? 
23,bathroom,"kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom,",Where is the football? 
24,bedroom,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
25,kitchen,"w,w,w,w,w,w,w,w,w,w,",Where is the milk? 
26,kitchen,"s,s,s,s,s,s,s,s,s,s,",Where is the milk? 
27,bathroom,"hallway hallway, bathroom bathroom, garden, bathroom bathroom, garden, bathroom bathroom garden, bathroom bathroom garden",Where is the apple? 
