,target,output,question
0,office,"hallway, garden, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen,",Where was the apple before the bathroom? 
1,office,"garden, bathroom, office, bathroom, garden, office, bathroom, garden, bathroom, garden,",Where was the apple before the hallway? 
2,office,"bathroom, garden, office, garden, office, garden, bathroom, office, garden, bathroom,",Where was the apple before the hallway? 
3,bathroom,"kitchen kitchen, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bathroom, bathroom bedroom,",Where was the football before the garden? 
4,bathroom,"kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom,",Where was the football before the garden? 
5,garden,"bedroom, hallway, office, garden, kitchen, bathroom, garden, kitchen, bathroom, garden,",Where was the apple before the bathroom? 
6,kitchen,"kitchen kitchen, bathroom bathroom, hallway bathroom, bathroom bathroom bedroom, hallway bathroom bathroom bedroom, bathroom bathroom",Where was the milk before the office? 
7,kitchen,"kitchen kitchen, bedroom,n,n,n,n,n,n,n,n",Where was the apple before the office? 
8,kitchen,"bedroom, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where was the apple before the office? 
9,bedroom,"kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where was the apple before the office? 
10,garden,"hallway, bathroom, garden, kitchen garden, bathroom bathroom, garden, kitchen garden, bathroom bathroom garden",Where was the apple before the bedroom? 
11,garden,"office, office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway,",Where was the apple before the bedroom? 
12,garden,"bedroom, kitchen,n,n,n,n,n,n,n,n,",Where was the milk before the bathroom? 
13,garden,"bedroom, office, kitchen, office, kitchen, bedroom, office, kitchen, bedroom, office,",Where was the milk before the bathroom? 
14,garden,"office office, garden, kitchen garden, kitchen garden, office garden, kitchen garden, office garden,",Where was the milk before the bathroom? 
15,kitchen,"kitchen, bathroom, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where was the football before the garden? 
16,kitchen,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom",Where was the football before the garden? 
17,garden,"office, office, garden, kitchen garden, kitchen garden, office garden, kitchen garden, garden kitchen",Where was the milk before the bedroom? 
18,garden,"kitchen, office, office, kitchen, office, kitchen, bedroom, office, kitchen, bedroom,",Where was the milk before the bedroom? 
19,bedroom,"bedroom, hallway, office, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the football before the bathroom? 
20,garden,"bathroom, bathroom, office, garden, kitchen, bathroom, garden, office, garden, kitchen,",Where was the football before the hallway? 
21,garden,"hallway, bathroom, bathroom, garden, bathroom bathroom, garden, bathroom bathroom, garden, bathroom bathroom",Where was the football before the office? 
22,hallway,"kitchen kitchen, bathroom, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom,",Where was the football before the garden? 
23,office,"bedroom, hallway, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom",Where was the milk before the kitchen? 
