,target,output,question
0,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
1,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football to Jeff? 
2,football,"football,apple,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
3,Jeff,"Bill,w,w,w,w,w,w,w,w,w,",Who did Fred give the football to? 
4,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who did Jeff give the football to? 
5,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Mary, Fred, Bill, Fred,",Who gave the apple? 
6,Bill,"Fred, Bill, Mary, Bill, Fred, Mary, Bill, Fred, Bill, Fred,",Who received the apple? 
7,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
8,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
9,Fred,"Fred, Bill, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Bill,",Who received the apple? 
10,Mary,"e,e,e,e,e,e,e,e,e,e,",Who received the milk? 
11,milk,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
12,Bill,"s,s,s,s,s,s,s,s,s,s,",Who received the milk? 
13,Bill,"Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill,",Who did Mary give the milk to? 
14,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
15,Jeff,"Bill,football,football,football,football,football,football,football,football,football,",Who received the football? 
16,Fred,"Fred, Bill, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football to Jeff? 
17,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
18,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the football? 
19,Mary,"Mary, Fred, Fred, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred",Who gave the milk? 
20,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
21,Mary,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the milk to Jeff? 
22,Mary,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the milk to Jeff? 
23,Bill,"Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the apple to Jeff? 
24,Jeff,"Bill,n,n,n,n,n,n,n,n,n,",Who gave the apple? 
25,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
26,Fred,"Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who received the apple? 
27,Jeff,"Fred Fred, Fred Fred, Fred Fred, Fred Fred, Fred Fred, Fred Fred, Fred Fred",Who received the apple? 
28,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the apple? 
29,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who did Jeff give the apple to? 
30,Mary,"Fred,w,w,w,w,w,w,w,w,w,",Who gave the milk? 
31,Bill,"Fred,Mary,Bill,Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the milk? 
32,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the milk to Mary? 
33,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
34,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
35,Jeff,"Mary, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred",Who did Fred give the milk to? 
36,Jeff,"Mary, Bill Bill, Fred, Bill Bill, Fred, Bill Bill, Fred, Bill Bill,",Who did Fred give the milk to? 
37,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
38,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
39,Fred,"Bill Fred, Fred Mary, Bill Bill, Fred, Fred, Bill, Fred, Fred, Bill",Who gave the apple? 
40,Mary,"Fred,s,e,e,e,e,e,e,e,e,",Who gave the milk? 
41,milk,"milk,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
42,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the milk? 
43,Fred,"Fred,w,w,w,w,w,w,w,w,w,",Who received the milk? 
44,Mary,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
45,Bill,"Bill, Fred, Bill, Fred, Fred, Bill, Fred, Bill, Fred, Fred,",Who did Mary give the milk to? 
46,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
47,Mary,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the milk? 
48,Mary,"Mary, Bill, Fred, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who did Bill give the milk to? 
49,Bill,"Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill",Who gave the milk to Mary? 
50,Mary,"Mary, Bill Bill, Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill",Who gave the apple to Fred? 
51,Fred,"Fred, Bill, Bill Bill, Fred, Bill Bill, Fred, Bill Bill, Fred, Bill",Who gave the apple to Mary? 
52,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Mary? 
53,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
54,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
55,Fred,"Bill,n,n,n,n,n,n,n,n,n,",Who received the football? 
56,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
57,Bill,"Mary, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill,",Who gave the apple? 
58,Bill,"Bill, Fred, Bill, Fred, Fred, Bill, Fred, Bill, Fred, Fred,",Who did Mary give the apple to? 
59,Jeff,"Fred, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who did Bill give the apple to? 
60,Jeff,"Fred, Bill, Fred, Mary, Bill, Fred, Bill, Fred, Fred, Bill,",Who did Bill give the apple to? 
61,Bill,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the apple to Jeff? 
62,Jeff,"Mary, Bill, Fred, Mary, Bill, Fred, Fred, Mary, Bill, Fred,",Who gave the apple to Bill? 
63,Bill,"Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who received the apple? 
64,Mary,"Fred,Mary,Bill,Bill Bill, Fred, Mary, Bill Bill, Fred, Fred,",Who gave the milk? 
65,Mary,"Mary, Bill, Fred, Fred, Mary, Bill, Fred, Fred, Fred, Bill,",Who gave the apple to Bill? 
66,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the apple to? 
67,Mary,"Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who did Bill give the apple to? 
68,apple,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
69,Mary,"Fred,w,w,w,w,w,w,w,w,w,",Who did Bill give the apple to? 
70,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
71,Jeff,"Bill,w,w,w,w,w,w,w,w,w,",Who gave the football? 
72,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the football? 
73,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
74,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
75,Fred,"Bill,w,w,w,w,w,w,w,w,w,",Who gave the football? 
76,Fred,"Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred, Bill,",Who gave the football? 
77,Mary,"Fred,Mary, Bill, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who received the football? 
78,Mary,"Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred, Bill,",Who gave the football? 
79,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
80,milk,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
81,milk,"football,n,n,n,n,n,n,n,n,n,",What did Fred give to Jeff? 
82,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who did Jeff give the milk to? 
83,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
84,Jeff,"Mary, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred",Who gave the milk to Fred? 
85,Fred,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the apple to? 
86,Fred,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple to Mary? 
87,Mary,"Bill,w,w,w,w,w,w,w,w,w,",Who gave the apple? 
88,Jeff,"Fred, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred",Who did Mary give the apple to? 
89,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the football? 
90,football,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
91,Mary,"Fred, Bill, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Bill,",Who received the football? 
92,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the football? 
93,Jeff,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the football to? 
94,Bill,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who did Fred give the apple to? 
95,Jeff,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the apple to? 
96,Mary,"Fred, Bill, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the apple to Jeff? 
97,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
98,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Fred, Bill,",Who did Jeff give the apple to? 
99,milk,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
100,Bill,"Fred, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred",Who did Mary give the apple to? 
101,Bill,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who received the apple? 
102,Fred,"Bill,football,football,football,football,football,football,football,football,football,",Who gave the apple? 
103,Bill,"Bill, Fred, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the apple? 
104,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
105,Jeff,"The office,s,e,e,e,e,e,e,e",Who received the milk? 
106,Mary,"The office,n,n,n,n,n,n,n,n",Who gave the milk? 
107,Jeff,"Bill,n,n,n,n,n,n,n,n,n,",Who did Mary give the milk to? 
108,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
109,Mary,"Bill, Fred, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the football? 
110,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
111,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
112,Mary,"Fred, Bill, Mary, Fred, Bill, Fred, Bill, Fred, Fred, Bill,",Who gave the apple? 
113,Mary,"Fred,w,w,w,w,w,w,w,w,w,",Who gave the apple? 
114,Mary,"Fred,w,w,w,w,w,w,w,w,w,",Who received the apple? 
115,Bill,"Fred, Bill, Mary, Bill, Fred, Bill, Mary, Fred, Bill, Fred,",Who gave the milk? 
116,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
117,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the milk to? 
118,milk,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
119,Mary,"Mary, Bill, Fred, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who did Bill give the milk to? 
120,milk,"milk,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
121,Mary,"Fred,w,w,w,w,w,w,w,w,w,",Who gave the milk? 
122,Mary,"Fred Fred, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the milk? 
123,Jeff,"Fred, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Mary, Bill,",Who did Bill give the football to? 
124,Bill,"Fred, Bill, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football to Jeff? 
125,Jeff,"Fred,w,w,w,w,w,w,w,w,w,",Who received the football? 
126,Jeff,"Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who gave the football to Bill? 
127,football,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
128,football,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
129,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Mary? 
130,Bill,"Bill, Fred, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Mary,",Who received the apple? 
131,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
132,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
133,apple,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
134,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the apple? 
135,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
136,football,"football,apple,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
137,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football? 
138,Fred,"Fred Bill, Fred Bill, Mary Bill, Bill Bill, Fred Bill, Fred Bill, Fred Bill",Who did Jeff give the football to? 
139,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Mary? 
140,football,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
141,Mary,"Mary, Fred, Bill, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Bill Bill",Who received the football? 
142,football,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
143,Jeff,"Fred, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred, Mary,",Who gave the football? 
144,Bill,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who received the apple? 
145,Fred,"Fred,n,n,n,n,n,n,n,n,n,",Who received the apple? 
146,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who received the apple? 
147,Mary,"Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who did Bill give the football to? 
148,Bill,"Bill,n,n,n,n,n,n,n,n,n,",Who gave the football to Mary? 
149,Fred,"Fred, Mary, Fred, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred",Who received the football? 
150,Bill,"Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who received the apple? 
151,Jeff,"Fred, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who gave the apple to Bill? 
152,Bill,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who received the apple? 
153,Bill,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the apple to Jeff? 
154,apple,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Jeff? 
155,football,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
156,football,"football,apple,football,football,apple,football,football,football,football,football,",What did Mary give to Bill? 
157,Mary,"Fred, Bill, Fred, Mary, Bill, Fred, Bill, Fred, Bill, Fred,",Who did Bill give the football to? 
158,football,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
159,Bill,"Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who received the apple? 
160,Bill,"Bill,w,w,w,w,w,w,w,w,w,",Who did Fred give the apple to? 
161,apple,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
162,apple,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
163,Fred,"Bill, Fred, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Bill,",Who gave the apple? 
164,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who received the apple? 
165,Jeff,"Jeff, Fred, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who received the apple? 
166,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the apple? 
167,Jeff,"Mary, Bill, Bill Fred, Bill Fred, Bill Bill, Fred Fred, Bill Fred, Bill",Who received the apple? 
168,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
169,Bill,"Bill, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the milk to Fred? 
170,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
171,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the football to? 
172,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
173,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
174,Mary,"Fred Fred, Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Fred",Who did Bill give the football to? 
175,football,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
176,football,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
177,Mary,"Bill,w,w,w,w,w,w,w,w,w,",Who received the football? 
178,Bill,"Fred,Bill,Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the football? 
179,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
180,Fred,"Fred, Bill, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the milk to Jeff? 
181,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
182,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the milk? 
183,Mary,"Fred, Mary, Bill, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the milk? 
184,Fred,"Fred,n,n,n,n,n,n,n,n,n,",Who received the milk? 
185,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
186,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
187,football,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
188,Bill,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the football? 
189,football,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
190,Fred,"Fred Fred, Fred Mary, Fred Bill, Fred Bill, Fred Bill, Fred Bill, Fred Bill",Who gave the football? 
191,Fred,"Fred, Bill, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football to Jeff? 
192,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
193,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
194,Bill,"Bill, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the apple to Fred? 
195,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
196,Mary,"Bill,football,football,football,football,football,football,football,football,football,",Who gave the milk? 
197,Bill,"Fred,Bill,Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the milk? 
198,milk,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
199,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the milk? 
200,milk,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
201,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
202,milk,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
203,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football? 
204,Fred,"Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred",Who did Mary give the football to? 
205,Fred,"Fred,w,w,w,w,w,w,w,w,w,",Who received the football? 
206,Fred,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the football to? 
207,Jeff,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who did Fred give the football to? 
208,Fred,"Fred Bill, Fred Fred, Fred Bill, Fred Fred, Fred Bill, Fred Fred, Fred Bill",Who gave the football to Jeff? 
209,Jeff,"Mary,Bill, Bill, Fred, Bill, Fred, Mary, Bill, Fred, Bill,",Who gave the football to Fred? 
210,Fred,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Fred,",Who gave the milk to Jeff? 
211,Fred,"Fred, Mary, Bill, Bill Bill Bill Fred, Bill Bill Fred, Bill Bill Fred, Bill",Who gave the milk? 
212,Jeff,"Mary, Bill, Bill Bill, Fred, Bill Bill, Fred, Bill Bill, Fred, Bill",Who gave the milk to Fred? 
213,Jeff,"Mary, Bill Bill, Fred, Bill Bill, Fred, Fred, Bill Bill, Fred, Bill",Who gave the milk to Fred? 
214,Fred,"Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred",Who gave the milk? 
215,Fred,"Fred, Bill, Bill Bill Bill Fred, Bill Bill Fred, Bill Bill Fred, Bill Bill Fred",Who gave the apple to Mary? 
216,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the apple? 
217,Bill,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who received the apple? 
218,Mary,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Fred give the milk to? 
219,Mary,"Fred Fred, Mary, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Bill Bill,",Who gave the apple? 
220,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple to Mary? 
221,Bill,"Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the apple to Mary? 
222,Mary,"Fred, Mary, Bill, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Bill? 
223,Bill,"Bill Bill, Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill",Who did Mary give the apple to? 
224,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
225,football,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
226,Jeff,"Mary, Bill, Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred",Who gave the football to Fred? 
227,football,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
228,football,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
229,football,"football,apple,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
230,apple,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
231,Bill,"Bill,football,football,football,football,football,football,football,football,football,",Who did Fred give the apple to? 
232,Fred,"Fred,football,football,football,football,football,football,football,football,football,",Who gave the apple to Bill? 
233,Fred,"Mary, Bill, Fred, Mary, Bill, Fred, Fred, Bill, Fred, Bill,",Who gave the apple to Bill? 
234,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the apple? 
235,Bill,"Bill, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the football to Mary? 
236,Bill,"Bill, Mary, Bill Bill, Bill Mary, Bill Bill, Bill Mary, Bill Bill, Bill",Who gave the football? 
237,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
238,Bill,"Bill, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who gave the football to Mary? 
239,Bill,"Fred, Mary, Bill, Bill Bill, Fred, Mary, Bill Fred, Bill Bill, Fred",Who gave the football? 
240,Fred,"Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who gave the football to Bill? 
241,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football? 
242,Fred,"Mary, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the football to Bill? 
243,Bill,"Bill,w,w,w,w,w,w,w,w,w,",Who gave the football to Fred? 
244,football,"football,apple,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
245,football,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
246,Mary,"Bill, Fred, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the football? 
247,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the football? 
248,Bill,"Bill, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the apple? 
249,Mary,"Fred, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Bill,",Who gave the apple to Bill? 
250,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
251,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who received the apple? 
252,Mary,"Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Bill Bill, Fred Fred",Who gave the apple? 
253,Jeff,"Fred Fred, Bill Bill, Fred, Bill Bill, Fred, Bill Bill, Fred, Bill Bill",Who received the apple? 
254,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
255,Fred,"He,s,e,e,e,e,e,e,e,e,",Who received the milk? 
256,Jeff,"Bill, Mary, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the milk to Fred? 
257,Jeff,"Fred, Bill, Mary, Bill, Fred, Mary, Bill, Fred, Fred, Bill,",Who gave the milk? 
258,football,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
259,Mary,"Mary, Bill, Bill Bill, Fred, Mary, Bill, Fred, Bill, Fred, Bill",Who did Fred give the milk to? 
260,Jeff,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple to Mary? 
261,Fred,"Bill, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the apple to Mary? 
262,Mary,"Bill,w,w,w,w,w,w,w,w,w,",Who gave the apple? 
263,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
264,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
265,football,"football,apple,football,football,football,football,football,football,football,football,",What did Fred give to Bill? 
