,target,output,question
0,bedroom,"hallway, bathroom, office, kitchen, bathroom, office, kitchen, bathroom, bathroom, bathroom,",What is the bathroom east of?
1,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is west of the kitchen?
2,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the garden?
3,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the kitchen?
4,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is east of the kitchen?
5,garden,"hallway, bathroom, bedroom,w,w,w,w,w,w,w,",What is the bathroom west of?
6,kitchen,"office,n,n,n,n,n,n,n,n,n,",What is east of the bedroom?
7,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is the garden south of?
8,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the office?
9,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
10,garden,"kitchen,s,e,e,e,e,e,e,e,e,",What is north of the office?
11,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the kitchen?
12,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the kitchen?
13,garden,"bedroom,w,n,n,n,n,n,n,n,n,",What is west of the kitchen?
14,garden,"office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
15,garden,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bathroom, bedroom, bathroom, bathroom,",What is east of the hallway?
16,hallway,"kitchen, bathroom, bedroom,s,s,s,s,s,s,s,",What is east of the office?
17,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the bathroom?
18,garden,"kitchen kitchen, bathroom, bedroom, bathroom, kitchen, bathroom, bedroom, kitchen, bathroom, bedroom",What is the bedroom north of?
19,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the kitchen west of?
20,garden,"garden, kitchen,w,w,w,w,w,w,w,w,",What is the office east of?
21,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the bathroom south of?
22,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
23,bathroom,"hallway,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
24,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
25,office,"garden, kitchen,s,e,e,e,e,e,e,e,",What is east of the bathroom?
26,office,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
27,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the bathroom?
28,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the bathroom north of?
29,garden,"kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",What is north of the office?
30,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the kitchen?
31,kitchen,"hallway, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",What is the bathroom east of?
32,bathroom,"kitchen,s,e,e,e,e,e,e,e,e,",What is north of the garden?
33,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
34,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen south of?
35,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
36,office,"garden,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
37,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",What is north of the bathroom?
38,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
39,office,"hallway,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
40,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the kitchen?
41,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the office?
42,kitchen,"bathroom bathroom, garden, kitchen garden, kitchen garden, bathroom bathroom garden, kitchen garden, bathroom bathroom",What is the garden south of?
43,garden,"hallway, office, kitchen, bathroom, hallway, bathroom, office, bathroom, bathroom, bathroom,",What is south of the bedroom?
44,garden,"kitchen, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is the office south of?
45,hallway,"garden, kitchen,n,n,n,n,n,n,n,n,",What is the office east of?
46,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the office?
47,garden,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
48,garden,"office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom, office,",What is east of the hallway?
49,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the office south of?
50,bedroom,"garden, kitchen,n,n,n,n,n,n,n,n,",What is the hallway north of?
51,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the bathroom?
52,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
53,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is east of the garden?
54,bathroom,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
55,garden,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",What is east of the hallway?
56,hallway,"kitchen,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
57,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is west of the hallway?
58,hallway,"kitchen,w,w,w,w,w,w,w,w,w,",What is south of the bedroom?
59,kitchen,"office, bathroom, kitchen, bathroom, bedroom, garden, kitchen, bathroom, bedroom, garden,",What is the garden north of?
60,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
61,bedroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the hallway?
62,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
63,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is west of the bedroom?
64,bedroom,"kitchen,s,e,e,e,e,e,e,e,e,",What is east of the garden?
65,office,"kitchen kitchen, bedroom,n,n,n,n,n,n,n,n",What is the bedroom north of?
66,bathroom,"hallway, bathroom, bathroom, bedroom, bathroom, hallway, bathroom, bedroom, bathroom, bathroom,",What is the bedroom north of?
67,office,"office,n,n,n,n,n,n,n,n,n,",What is the garden south of?
68,kitchen,"office, kitchen, bedroom,n,n,n,n,n,n,n,",What is the bathroom west of?
69,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway east of?
70,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is south of the bedroom?
71,kitchen,"kitchen garden,n,n,n,n,n,n,n,n,n",What is the garden south of?
72,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom south of?
73,bathroom,"garden, kitchen, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",What is north of the office?
74,bathroom,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
75,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
76,bedroom,"garden,s,e,e,e,e,e,e,e,e,",What is the hallway east of?
77,bathroom,"hallway, bathroom, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the office?
78,kitchen,"kitchen,w,w,w,w,w,w,w,w,w,",What is east of the garden?
79,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen south of?
80,garden,"garden, kitchen, bathroom, bathroom, bedroom,n,n,n,n,n,",What is west of the office?
81,office,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
82,kitchen,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway south of?
83,garden,"hallway,s,e,e,e,e,e,e,e,e,",What is the office west of?
84,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is north of the hallway?
85,office,"office,n,n,n,n,n,n,n,n,n,",What is west of the garden?
86,office,"kitchen,n,n,n,n,n,n,n,n,n,",What is west of the garden?
87,garden,"hallway, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen, bedroom,",What is east of the bathroom?
88,bathroom,"garden, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is north of the office?
89,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
90,office,"hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bathroom south of?
91,office,"hallway,w,w,w,w,w,w,w,w,w,",What is east of the bedroom?
92,bedroom,"kitchen, bathroom, bedroom,w,w,w,w,w,w,w,",What is south of the office?
93,bathroom,"kitchen garden, kitchen garden, bathroom garden, bathroom garden, bathroom garden, bathroom garden, bathroom garden",What is the garden west of?
94,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
95,hallway,"kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom,",What is north of the garden?
96,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen west of?
97,kitchen,"hallway,w,w,w,w,w,w,w,w,w,",What is west of the bedroom?
98,bathroom,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the kitchen north of?
99,garden,"garden, kitchen, bathroom, bathroom, bedroom, office, bathroom, bedroom, office, bathroom,",What is the office north of?
100,bedroom,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",What is east of the hallway?
101,kitchen,"bedroom,s,e,e,e,e,e,e,e,e,",What is south of the hallway?
102,bedroom,"bedroom, office, kitchen,n,n,n,n,n,n,n,",What is the office west of?
103,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen north of?
104,hallway,"kitchen,w,w,w,w,w,w,w,w,w,",What is west of the bedroom?
105,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
106,office,"hallway, bathroom, bathroom, bedroom,n,n,n,n,n,n,",What is the kitchen south of?
107,bathroom,"kitchen kitchen,n,n,n,n,n,n,n,n,n",What is west of the garden?
108,bedroom,"bedroom, bathroom, kitchen, bathroom, kitchen, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bathroom south of?
109,bathroom,"bedroom, office,n,n,n,n,n,n,n,n,",What is the kitchen west of?
110,garden,"bathroom, bedroom,w,w,w,w,w,w,w,w,",What is the hallway west of?
111,hallway,"garden,s,e,e,e,e,e,e,e,e,",What is the kitchen south of?
112,office,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the bathroom?
113,hallway,"bedroom,w,n,n,n,n,n,n,n,n,",What is the office west of?
114,bedroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the kitchen north of?
115,office,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden east of?
116,bedroom,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway south of?
117,bedroom,"kitchen garden,s,e,e,e,e,e,e,e,e",What is the garden west of?
118,hallway,"garden, kitchen,n,n,n,n,n,n,n,n,",What is north of the office?
119,office,"bathroom, bathroom, bedroom,n,n,n,n,n,n,n,",What is west of the hallway?
120,bedroom,"hallway, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",What is the bathroom north of?
121,kitchen,"garden,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
122,office,"hallway,n,n,n,n,n,n,n,n,n,",What is east of the bathroom?
123,bathroom,"bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is north of the hallway?
124,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
125,kitchen,"kitchen,n,n,n,n,n,n,n,n,n,",What is west of the garden?
126,bathroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is north of the kitchen?
127,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
128,garden,"hallway,s,e,e,e,e,e,e,e,e,",What is the bedroom south of?
129,hallway,"hallway, office, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",What is east of the bathroom?
130,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
131,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the bathroom?
132,kitchen,"kitchen, office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom,",What is east of the garden?
133,bathroom,"bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the hallway east of?
134,office,"bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, hallway,",What is the hallway east of?
135,kitchen,"bedroom,s,e,e,e,e,e,e,e,e,",What is the garden east of?
136,bathroom,"hallway,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
137,hallway,"kitchen,n,n,n,n,n,n,n,n,n,",What is the garden east of?
