,target,output,question
0,hallway,"no one, no one, no one, no one, no one, no one, no one",Where is John? 
1,bathroom,"Bill, Fred, Bill, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom",Where is Mary? 
2,kitchen,"kitchen kitchen, office, bathroom, hallway bathroom, hallway bathroom, office bathroom, hallway bathroom, bathroom",Where is Sandra? 
3,hallway,"office, kitchen, bathroom, bedroom, hallway, office, bathroom, hallway, bathroom, bedroom,",Where is Sandra? 
4,kitchen,"kitchen kitchen,s,e,e,e,e,e,e,e,e",Where is Sandra? 
5,hallway,"no, office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office,",Where is Sandra? 
6,garden,"one,w,w,w,w,w,w,w,w,w,",Where is Sandra? 
7,hallway,"no office, kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom",Where is Daniel? 
8,office,hallway bathroom bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Sandra? 
9,office,"office,n,n,n,n,n,n,n,n,n,",Where is Daniel? 
10,kitchen,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
11,garden,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
12,office,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
13,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
14,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
15,kitchen,"no hallway, no garden, no bathroom, no bedroom, no garden, no bathroom, no bedroom",Where is John? 
16,garden,"s,s,s,s,s,s,s,s,s,s,",Where is John? 
17,kitchen,"office,n,n,n,n,n,n,n,n,n,",Where is John? 
18,office,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
19,kitchen,"s office, garden, kitchen, bathroom, bedroom, bathroom, garden, kitchen, bathroom, bedroom",Where is John? 
20,hallway,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
21,office,"no garden, kitchen kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom,",Where is John? 
22,office,"garden, kitchen garden, kitchen garden, bathroom garden, bathroom garden, kitchen garden, bathroom garden,",Where is John? 
23,hallway,"hallway, bathroom, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom",Where is Sandra? 
24,bedroom,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
25,bedroom,"hallway, bathroom, garden, kitchen garden, bathroom bathroom, garden, bathroom bathroom garden, bathroom bathroom",Where is Sandra? 
26,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
27,kitchen,"kitchen kitchen,s,e,e,e,e,e,e,e,e",Where is Daniel? 
28,kitchen,"hallway,s,e,e,e,e,e,e,e,e,",Where is Daniel? 
29,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is Daniel? 
30,hallway,"hallway bathroom bathroom bathroom bathroom bedroom, hallway bathroom bathroom bathroom bedroom, bathroom bathroom bathroom bedroom, bathroom bathroom",Where is Sandra? 
31,office,"s, office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office,",Where is John? 
32,kitchen,"bedroom, school office, office, office, school, office, kitchen, bathroom, bedroom, office",Where is Sandra? 
33,kitchen,"kitchen kitchen,w,w,w,w,w,w,w,w,w",Where is Sandra? 
34,bathroom,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",Where is Sandra? 
35,office,"bedroom,n,n,n,n,n,n,n,n,n,",Where is Mary? 
36,bathroom,"no green, no white, no green, no white, no green, no white, no green",Where is Mary? 
37,garden,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is Mary? 
38,kitchen,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Sandra? 
39,bedroom,"hallway,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
40,bathroom,"hallway hallway, office, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden",Where is Sandra? 
41,garden,"kitchen kitchen,s,e,e,e,e,e,e,e,e",Where is Daniel? 
42,bathroom,"hallway,w,w,w,w,w,w,w,w,w,",Where is Sandra? 
43,hallway,"hallway,n,n,n,n,n,n,n,n,n,",Where is Daniel? 
44,garden,"garden,w,w,w,w,w,w,w,w,w,",Where is Daniel? 
45,kitchen,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
46,hallway,"hallway, bathroom, bedroom, bathroom, hallway, bathroom, bedroom, bathroom, hallway, bathroom,",Where is Daniel? 
47,bathroom,"hallway, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen, bathroom,",Where is Sandra? 
48,office,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is John? 
49,bedroom,"bedroom,s,e,e,e,e,e,e,e,e,",Where is John? 
50,bedroom,"s,s,s,s,s,s,s,s,s,s,",Where is John? 
51,office,"office, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",Where is John? 
52,garden,"office, bedroom, office, hallway, bathroom, bedroom, office, hallway, bathroom, bathroom,",Where is John? 
53,garden,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is John? 
54,kitchen,"garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen garden",Where is Daniel? 
55,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
56,kitchen,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
57,hallway,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Mary? 
