,target,output,question
0,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
1,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
2,bathroom,"kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom,",What is north of the garden?
3,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the kitchen?
4,bedroom,"bedroom bedroom, office, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen",What is east of the kitchen?
5,garden,"garden, kitchen kitchen kitchen hallway, bathroom bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom, bathroom",What is the bathroom west of?
6,kitchen,"office, office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom,",What is east of the bedroom?
7,bathroom,"bathroom, garden, kitchen garden, kitchen garden, bathroom garden, bathroom garden, kitchen garden, bathroom",What is the garden south of?
8,kitchen,"garden, kitchen, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bathroom, bathroom,",What is south of the office?
9,office,"garden, bathroom, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",What is east of the hallway?
10,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
11,garden,"bedroom,s,e,e,e,e,e,e,e,e,",What is south of the kitchen?
12,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the kitchen?
13,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the kitchen?
14,garden,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
15,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
16,hallway,"kitchen, bathroom, bedroom,n,n,n,n,n,n,n,",What is east of the office?
17,office,"hallway, kitchen, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom",What is south of the bathroom?
18,garden,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
19,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen west of?
20,garden,"garden, kitchen,n,n,n,n,n,n,n,n,",What is the office east of?
21,garden,"garden,n,n,n,n,n,n,n,n,n,",What is the bathroom south of?
22,bathroom,"office, office,n,n,n,n,n,n,n,n,",What is north of the bedroom?
23,bathroom,"bathroom,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
24,hallway,"hallway, bathroom, bathroom, bedroom, bathroom, hallway, bathroom, bedroom, bathroom, hallway,",What is the bedroom west of?
25,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the bathroom?
26,office,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
27,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the bathroom?
28,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom north of?
29,garden,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the office?
30,bedroom,"bedroom, office, office, bathroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom,",What is east of the kitchen?
31,kitchen,"kitchen kitchen, bathroom bathroom, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom",What is the bathroom east of?
32,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the garden?
33,kitchen,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
34,bedroom,"garden,s,e,e,e,e,e,e,e,e,",What is the kitchen south of?
35,garden,"bedroom, bathroom, bathroom, bedroom, bathroom, bathroom, bedroom, bathroom, bathroom, bedroom,",What is the bathroom east of?
36,office,"bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bedroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is south of the hallway?
37,bedroom,"hallway hallway, bathroom bathroom, hallway hallway, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom",What is north of the bathroom?
38,bedroom,"hallway, bathroom,s,w,w,w,w,w,w,w,",What is the bathroom east of?
39,office,"office,n,n,n,n,n,n,n,n,n,",What is north of the bedroom?
40,bathroom,"bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom,",What is south of the kitchen?
41,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the office?
42,kitchen,"hallway,s,e,e,e,e,e,e,e,e,",What is the garden south of?
43,garden,"office,n,n,n,n,n,n,n,n,n,",What is south of the bedroom?
44,garden,"kitchen kitchen, bathroom, bedroom, office, bathroom, bedroom, office, kitchen, bathroom, bedroom",What is the office south of?
45,hallway,"kitchen, bathroom, bedroom,w,w,w,w,w,w,w,",What is the office east of?
46,garden,"bedroom,s,s,s,s,s,s,s,s,s,",What is south of the office?
47,garden,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
48,garden,"bathroom,football,football,football,football,football,football,football,football,football,",What is east of the hallway?
49,garden,"hallway,s,e,e,e,e,e,e,e,e,",What is the office south of?
50,bedroom,"garden,n,n,n,n,n,n,n,n,n,",What is the hallway north of?
51,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the bathroom?
52,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
53,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is east of the garden?
54,bathroom,"bathroom,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
55,garden,"bedroom, office, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden,",What is east of the hallway?
56,hallway,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
57,kitchen,"bathroom, bathroom, bedroom,w,w,w,w,w,w,w,",What is west of the hallway?
58,hallway,"office,n,n,n,n,n,n,n,n,n,",What is south of the bedroom?
59,kitchen,"kitchen garden,w,w,w,w,w,w,w,w,w",What is the garden north of?
60,hallway,"hallway,s,e,e,e,e,e,e,e,e,",What is the bedroom north of?
61,bedroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
62,kitchen,"bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the hallway north of?
63,hallway,"hallway, bathroom, garden, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom,",What is west of the bedroom?
64,bedroom,"office, kitchen, bathroom, bedroom,w,w,w,w,w,w,",What is east of the garden?
65,office,"office,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
66,bathroom,"hallway,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
67,office,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
68,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom west of?
69,garden,"garden, kitchen,w,w,w,w,w,w,w,w,",What is the hallway east of?
70,bathroom,"bathroom bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",What is south of the bedroom?
71,kitchen,"kitchen,s,e,e,e,e,e,e,e,e,",What is the garden south of?
72,garden,"garden,n,n,n,n,n,n,n,n,n,",What is the bedroom south of?
73,bathroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is north of the office?
74,bathroom,"bathroom,n,n,n,n,n,n,n,n,n,",What is the hallway north of?
75,bedroom,"bedroom,s,w,w,w,w,w,w,w,w,",What is south of the hallway?
76,bedroom,"bathroom bathroom, hallway, bathroom bathroom, hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom,",What is the hallway east of?
77,bathroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is north of the office?
78,kitchen,"kitchen kitchen,s,e,e,e,e,e,e,e,e",What is east of the garden?
79,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen south of?
80,garden,"garden, kitchen garden, kitchen garden, kitchen garden, hallway garden, bathroom garden, bathroom garden,",What is west of the office?
81,office,"kitchen,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
82,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is the hallway south of?
83,garden,"kitchen kitchen, park,w,w,w,w,w,w,w,w",What is the office west of?
84,bathroom,"bedroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the hallway?
85,office,"kitchen,w,w,w,w,w,w,w,w,w,",What is west of the garden?
86,office,"kitchen kitchen, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom",What is west of the garden?
87,garden,"bedroom,w,n,n,n,n,n,n,n,n,",What is east of the bathroom?
88,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is north of the office?
89,kitchen,"hallway,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
90,office,"hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",What is the bathroom south of?
91,office,"office,n,n,n,n,n,n,n,n,n,",What is east of the bedroom?
92,bedroom,"kitchen kitchen, bedroom,w,w,w,w,w,w,w,w",What is south of the office?
93,bathroom,"kitchen garden,w,w,w,w,w,w,w,w,w",What is the garden west of?
94,garden,"kitchen,n,n,n,n,n,n,n,n,n,",What is the bedroom west of?
95,hallway,"office, kitchen, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",What is north of the garden?
96,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen west of?
97,kitchen,"office office, kitchen kitchen, office, kitchen kitchen, office, bedroom,w,w,w",What is west of the bedroom?
98,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen north of?
99,garden,"garden, kitchen, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom,",What is the office north of?
100,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
101,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is south of the hallway?
102,bedroom,"kitchen,n,n,n,n,n,n,n,n,n,",What is the office west of?
103,bathroom,"bathroom, garden,n,n,n,n,n,n,n,n,",What is the kitchen north of?
104,hallway,"office,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
