,target,output,question
0,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
1,Fred,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the football to Jeff? 
2,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
3,Jeff,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who did Fred give the football to? 
4,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who did Jeff give the football to? 
5,Jeff,"Bill, Mary, Bill, Mary, Bill, Bill, Mary, Bill, Bill, Mary,",Who gave the apple? 
6,Bill,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who received the apple? 
7,apple,"football,apple,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
8,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
9,Fred,"Fred, Bill, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who received the apple? 
10,Mary,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the milk? 
11,milk,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
12,Bill,"n,n,n,n,n,n,n,n,n,n,",Who received the milk? 
13,Bill,"Bill,John, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who did Mary give the milk to? 
14,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Bill? 
15,Jeff,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the football? 
16,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Mary, Bill, Fred,",Who gave the football to Jeff? 
17,football,"milk,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
18,Jeff,"Bill,n,n,n,n,n,n,n,n,n,",Who received the football? 
19,Mary,"Mary, Fred Fred, Fred Fred, Fred Fred, Fred Fred, Fred Fred, Fred Fred,",Who gave the milk? 
20,milk,"milk,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
21,Mary,"Fred, Bill, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Fred,",Who gave the milk to Jeff? 
22,Mary,"Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who gave the milk to Jeff? 
23,Bill,"Bill, Fred, Fred, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who gave the apple to Jeff? 
24,Jeff,"Bill, Fred, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who gave the apple? 
25,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Jeff give to Fred? 
26,Fred,"Fred, Bill, Mary, Bill, Fred, Bill, Fred, Fred, Bill, Fred,",Who received the apple? 
27,Jeff,"Fred Fred, Fred Bill, Fred Bill, Fred Bill, Fred Bill, Fred Bill, Fred Bill",Who received the apple? 
28,Jeff,"Fred, Bill, Mary, Bill Bill, Fred, Fred, Bill, Fred, Fred, Bill",Who gave the apple? 
29,Fred,"Fred, Bill, Mary, Bill, Fred, Fred, Bill, Fred, Fred, Bill,",Who did Jeff give the apple to? 
30,Mary,"Fred,s,e,e,e,e,e,e,e,e,",Who gave the milk? 
31,Bill,"Mary, Bill, Bill, Bill, Mary, Bill, Bill, Mary, Bill, Bill,",Who gave the milk? 
32,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the milk to Mary? 
33,milk,"apple,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
34,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
35,Jeff,"Mary, Bill Bill, Fred Fred, Bill Bill, Fred Fred, Fred Fred, Bill Bill,",Who did Fred give the milk to? 
