,target,output,question
0,office,"bedroom, hallway, garden, kitchen garden, kitchen garden, bathroom bathroom, garden, kitchen garden,",Where was the apple before the bathroom? 
1,office,"bathroom bathroom, bedroom, bathroom bathroom, bedroom, bathroom bathroom, bathroom bathroom, bedroom, bathroom bathroom",Where was the apple before the hallway? 
2,office,"bathroom, bathroom, bedroom, kitchen, bathroom, bedroom, bathroom, bathroom, bathroom, bathroom,",Where was the apple before the hallway? 
3,bathroom,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom",Where was the football before the garden? 
4,bathroom,"office, kitchen, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen,",Where was the football before the garden? 
5,garden,"bedroom, office, kitchen, office, kitchen, bedroom, office, kitchen, bedroom, office,",Where was the apple before the bathroom? 
6,kitchen,"kitchen kitchen, kitchen garden, bathroom bathroom, hallway bathroom, garden, bathroom bathroom bathroom garden, bathroom",Where was the milk before the office? 
7,kitchen,"kitchen kitchen, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden",Where was the apple before the office? 
8,kitchen,"bedroom, garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen",Where was the apple before the office? 
9,bedroom,"kitchen kitchen, bathroom, bedroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom",Where was the apple before the office? 
10,garden,"kitchen,w,w,w,w,w,w,w,w,w,",Where was the apple before the bedroom? 
11,garden,"office, office, kitchen, kitchen, office, kitchen, office, kitchen, office, kitchen,",Where was the apple before the bedroom? 
12,garden,"hallway hallway garden, bathroom bathroom garden, hallway garden, bathroom bathroom garden, hallway garden, bathroom bathroom",Where was the milk before the bathroom? 
13,garden,"hallway hallway, bathroom bathroom, hallway hallway bathroom bathroom, hallway bathroom bathroom, hallway bathroom bathroom, hallway",Where was the milk before the bathroom? 
14,garden,"office office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom, office, kitchen kitchen,",Where was the milk before the bathroom? 
15,kitchen,"kitchen kitchen, bathroom bathroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom",Where was the football before the garden? 
16,kitchen,"kitchen, bathroom, office, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where was the football before the garden? 
17,garden,"office, office, kitchen, bathroom, garden, kitchen, bathroom, garden, bathroom, garden,",Where was the milk before the bedroom? 
18,garden,"office, bathroom, garden, office, garden, bathroom, garden, bathroom, garden, bathroom,",Where was the milk before the bedroom? 
19,bedroom,"hallway hallway, bathroom bathroom, hallway hallway, bathroom bathroom bathroom, hallway hallway, bathroom bathroom bathroom,",Where was the football before the bathroom? 
20,garden,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",Where was the football before the hallway? 
21,garden,"hallway bathroom, bathroom bedroom, hallway bathroom bathroom, bathroom bedroom, hallway bathroom bathroom bedroom, bathroom bathroom",Where was the football before the office? 
22,hallway,"bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",Where was the football before the garden? 
23,office,"bedroom, office, office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom,",Where was the milk before the kitchen? 
24,kitchen,"hallway hallway, bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where was the milk before the bedroom? 
25,bathroom,"kitchen kitchen, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden, kitchen garden",Where was the football before the bedroom? 
26,office,"bedroom office, office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom, office, kitchen",Where was the football before the bedroom? 
27,garden,"bedroom, kitchen kitchen, bathroom, bathroom, bedroom, kitchen kitchen, bathroom bathroom, bedroom, kitchen",Where was the football before the office? 
28,garden,"bedroom, bathroom, office, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",Where was the football before the office? 
29,garden,"hallway hallway, bathroom bathroom, bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom hallway, bathroom bathroom",Where was the apple before the office? 
30,bathroom,"bathroom bathroom, bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom",Where was the apple before the hallway? 
31,office,"bedroom, bathroom, hallway, bathroom, hallway, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom",Where was the apple before the kitchen? 
32,office,"bedroom, bathroom, hallway, bathroom, hallway, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom",Where was the apple before the kitchen? 
33,hallway,"hallway hallway, bathroom bathroom, hallway bathroom bathroom, hallway bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom",Where was the milk before the bedroom? 
34,bedroom,"bedroom, kitchen, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom,",Where was the milk before the garden? 
35,hallway,"hallway hallway, bathroom bathroom, hallway hallway, bathroom bathroom, hallway hallway, bathroom bathroom, hallway hallway",Where was the apple before the bathroom? 
36,hallway,"bedroom, office, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen,",Where was the football before the kitchen? 
37,bathroom,"garden, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden,",Where was the apple before the kitchen? 
38,garden,"garden garden, garden kitchen garden, garden kitchen garden, garden garden, kitchen garden, garden garden,",Where was the apple before the bathroom? 
39,garden,"garden, kitchen garden, kitchen garden, bathroom bathroom garden, kitchen garden, bathroom bathroom garden, kitchen",Where was the apple before the bathroom? 
40,garden,"bathroom bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where was the football before the hallway? 
41,garden,"garden, bathroom bathroom, bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom,",Where was the football before the hallway? 
42,garden,"garden, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden,",Where was the milk before the hallway? 
43,hallway,"garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen garden, garden,",Where was the milk before the bathroom? 
44,bathroom,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bathroom, bedroom, bathroom, bathroom,",Where was the football before the hallway? 
45,bedroom,"garden, kitchen garden, kitchen garden, bathroom bathroom garden, kitchen garden, bathroom bathroom garden, kitchen",Where was the apple before the bathroom? 
46,bedroom,"bedroom, office, garden, kitchen, garden, office, kitchen, garden, kitchen, garden,",Where was the apple before the bathroom? 
47,bedroom,"bedroom, office, hallway, office, hallway, bathroom, bedroom, office, hallway, bathroom,",Where was the apple before the bathroom? 
48,bedroom,"bedroom, kitchen kitchen, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom,",Where was the apple before the bathroom? 
49,bedroom,"bedroom, bathroom, bathroom, bathroom bedroom, bathroom bathroom hallway, bathroom bathroom hallway, bathroom bathroom bathroom",Where was the milk before the hallway? 
50,kitchen,"kitchen kitchen, bathroom bathroom, hallway bathroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where was the apple before the garden? 
