,target,output,question
0,hallway,"bedroom, hallway, office, office, bathroom, hallway, bathroom, office, bathroom, bathroom,",Where is John? 
1,bathroom,hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Mary? 
2,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",Where is Sandra? 
3,hallway,"office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom",Where is Sandra? 
4,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",Where is Sandra? 
5,hallway,"s,w,w,w,w,w,w,w,w,w,",Where is Sandra? 
6,garden,"hallway, bathroom, garden, office, kitchen, bathroom, garden, office, kitchen, bathroom,",Where is Sandra? 
7,hallway,"no bedroom,n,n,n,n,n,n,n,n,n",Where is Daniel? 
8,office,"kitchen kitchen, bathroom bathroom, bedroom, hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom bathroom",Where is Sandra? 
9,office,"bedroom,n,n,n,n,n,n,n,n,n,",Where is Daniel? 
10,kitchen,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
11,garden,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
12,office,"no one, no one, no one, no one, no one, no one, no one",Where is Daniel? 
13,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
14,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
15,kitchen,hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is John? 
16,garden,"no, office, kitchen, bedroom, park, kitchen, park, bedroom, kitchen, park,",Where is John? 
17,kitchen,"no one, no one, no one, no one, no one, no one, no one",Where is John? 
18,office,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
19,kitchen,"office,n,n,n,n,n,n,n,n,n,",Where is John? 
20,hallway,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
21,office,"hallway, bathroom, bathroom, bedroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",Where is John? 
22,office,"hallway, bathroom, bathroom, bedroom, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",Where is John? 
23,hallway,"s,s,s,s,s,s,s,s,s,s,",Where is Sandra? 
24,bedroom,"no office, no garden, no kitchen, no bedroom, no office, no garden, no kitchen",Where is Daniel? 
25,bedroom,"hallway, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where is Sandra? 
26,bedroom,"no hallway, no bathroom, no bathroom, no hallway, no bathroom, no bathroom, no hallway",Where is Mary? 
27,kitchen,"hallway hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",Where is Daniel? 
28,kitchen,"hallway, office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office,",Where is Daniel? 
29,kitchen,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
