,target,output,question
0,hallway,"no one, no one, no one, no one, no one, no one, no one",Where is John? 
1,bathroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
2,kitchen,"kitchen kitchen, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, bathroom",Where is Sandra? 
3,hallway,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Sandra? 
4,kitchen,"kitchen kitchen kitchen, bathroom bathroom, hallway bathroom, hallway bathroom bathroom, hallway bathroom bathroom bathroom bathroom bathroom",Where is Sandra? 
5,hallway,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Sandra? 
6,garden,"garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen garden",Where is Sandra? 
7,hallway,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom bathroom hallway, bathroom bathroom",Where is Daniel? 
8,office,"hallway hallway bathroom, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom",Where is Sandra? 
9,office,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Daniel? 
10,kitchen,"kitchen kitchen, office, kitchen, office, kitchen, office, kitchen, office, kitchen, office",Where is Mary? 
11,garden,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
12,office,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
13,bedroom,"kitchen kitchen,n,n,n,n,n,n,n,n,n",Where is Mary? 
14,bedroom,"bedroom, kitchen kitchen, garden, kitchen garden, garden, kitchen garden, garden, kitchen garden,",Where is Mary? 
15,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, hallway bathroom bathroom,",Where is John? 
16,garden,"garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen garden",Where is John? 
17,kitchen,"s office, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen",Where is John? 
18,office,"s office, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom bathroom bathroom bathroom bathroom hallway",Where is Daniel? 
19,kitchen,"s,s,s,s,s,s,s,s,s,s,",Where is John? 
20,hallway,"no, no, no, no, no, no, no, no, no, no,",Where is Mary? 
21,office,"office, office, kitchen, bathroom, bathroom, bedroom, office, bathroom, bedroom, office,",Where is John? 
22,office,"office, bathroom, hallway, bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom,",Where is John? 
23,hallway,"green,s,s,s,s,s,s,s,s,s,",Where is Sandra? 
24,bedroom,"hallway garden, office office, garden, hallway garden, garden, office garden, garden, hallway garden",Where is Daniel? 
25,bedroom,"kitchen kitchen,s,e,e,e,e,e,e,e,e",Where is Sandra? 
26,bedroom,"no one, no one, no one, no one, no one, no one, no one",Where is Mary? 
27,kitchen,"kitchen kitchen, office, bathroom, bathroom, bedroom, office, bathroom, bedroom, office, bathroom",Where is Daniel? 
28,kitchen,"hallway, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where is Daniel? 
29,kitchen,"office, kitchen, bathroom, bathroom, bedroom, office, bathroom, bedroom, office, bathroom,",Where is Daniel? 
30,hallway,"office, kitchen, bathroom, bedroom, office, kitchen, bathroom, bedroom, office, kitchen,",Where is Sandra? 
31,office,"hallway, office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom,",Where is John? 
32,kitchen,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom",Where is Sandra? 
33,kitchen,"kitchen kitchen kitchen, bedroom, hallway, bathroom, hallway, bathroom, bathroom, bathroom, bathroom,",Where is Sandra? 
34,bathroom,"bathroom bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom bedroom, bathroom",Where is Sandra? 
35,office,"office, office, kitchen, bedroom, office, kitchen, bedroom, office, kitchen, bedroom,",Where is Mary? 
36,bathroom,"hallway bathroom, hallway bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, bathroom bathroom, bathroom bathroom",Where is Mary? 
37,garden,"kitchen kitchen,w,w,w,w,w,w,w,w,w",Where is Mary? 
38,kitchen,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom, hallway bathroom bathroom,",Where is Sandra? 
39,bedroom,"hallway garden, office garden, bathroom garden, bathroom garden, garden, bathroom garden, garden, bathroom",Where is Daniel? 
40,bathroom,"no bedroom,w,w,w,w,w,w,w,w,w",Where is Sandra? 
41,garden,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
42,bathroom,"s,s,s,s,s,s,s,s,s,s,",Where is Sandra? 
43,hallway,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
44,garden,"garden garden, kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, garden, kitchen",Where is Daniel? 
45,kitchen,"hallway,s,e,e,e,e,e,e,e,e,",Where is Mary? 
46,hallway,"no hallway,s,s,s,s,s,s,s,s,s",Where is Daniel? 
47,bathroom,"bathroom, bathroom, bedroom, kitchen, bathroom, bedroom, kitchen, bathroom, bathroom, bedroom,",Where is Sandra? 
48,office,"office, bedroom, kitchen, bathroom, office, bathroom, bedroom, office, bathroom, bedroom,",Where is John? 
49,bedroom,"bedroom,w,n,n,n,n,n,n,n,n,",Where is John? 
50,bedroom,"office,n,n,n,n,n,n,n,n,n,",Where is John? 
51,office,"office office, kitchen kitchen, bedroom, office, kitchen kitchen, bedroom, office, kitchen kitchen,",Where is John? 
52,garden,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom",Where is John? 
53,garden,"garden, kitchen kitchen, hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom bathroom",Where is John? 
54,kitchen,"office,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
55,bedroom,"kitchen kitchen kitchen, bathroom bathroom, hallway bathroom, bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom hallway bathroom",Where is Mary? 
56,kitchen,"kitchen kitchen kitchen garden, kitchen garden, kitchen garden, garden, kitchen garden, kitchen garden, garden",Where is Mary? 
57,hallway,"hallway bathroom bathroom bathroom bathroom bedroom, bathroom bathroom bathroom bedroom, bathroom bathroom bathroom bedroom, bathroom bathroom bathroom",Where is Mary? 
58,garden,"no kitchen kitchen,w,w,w,w,w,w,w,w,",Where is Daniel? 
59,hallway,"hallway office, kitchen kitchen, bathroom bathroom, hallway office, bathroom bathroom, hallway office, bathroom bathroom",Where is Sandra? 
60,hallway,"hallway hallway, bathroom bathroom, bathroom bathroom, hallway bathroom, bathroom bathroom, hallway bathroom bathroom, bathroom",Where is Sandra? 
61,office,"office,n,n,n,n,n,n,n,n,n,",Where is Daniel? 
62,bathroom,"bathroom bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where is Sandra? 
63,garden,thirsty kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen,Where is Daniel? 
64,garden,"bathroom bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where is Daniel? 
65,kitchen,"hallway garden, office, kitchen garden, bathroom garden, office garden, bathroom garden, garden, bathroom",Where is John? 
66,kitchen,hallway bathroom bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is John? 
67,bathroom,"hallway bedroom, hallway hallway, bathroom bathroom, bathroom bathroom, bathroom bathroom hallway, bathroom bathroom bathroom hallway",Where is Daniel? 
68,office,"office office, kitchen kitchen kitchen, bathroom bathroom, bathroom bathroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where is Daniel? 
69,office,"s,s,s,s,s,s,s,s,s,s,",Where is Daniel? 
70,garden,"no, no, no, no, no, no, no, no, no, no,",Where is Mary? 
71,hallway,"hallway, office, bathroom, bedroom, office, bathroom, bedroom, office, bathroom, bedroom,",Where is Sandra? 
72,garden,hallway hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Where is Mary? 
73,bedroom,"bedroom,w,n,w,n,w,n,w,n,w,",Where is Mary? 
74,bathroom,"bathroom bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom, bathroom bathroom bedroom",Where is Mary? 
