,target,output,question
0,Bill,"Mary, Bill Bill, Fred Fred, Fred Fred, Bill Bill, Fred Mary, Bill Fred,",Who gave the football? 
1,Jeff,"Fred Fred Bill, Fred Fred, Fred Bill, Fred Mary, Fred Bill, Fred Bill, Fred",Who received the apple? 
2,apple,"milk,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
3,Jeff,"Fred Bill Bill Fred, Fred Bill, Fred, Fred, Fred, Bill Fred, Fred, Fred",Who did Fred give the apple to? 
4,apple,"apple,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
5,Fred,"Fred Fred Bill, Fred Fred, Fred Bill, Fred Mary, Fred Bill, Fred Fred, Fred",Who received the apple? 
6,Bill,"Bill Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Fred, Bill",Who gave the milk to Fred? 
7,milk,"milk milk,football,football,football,football,football,football,football,football,football",What did Fred give to Bill? 
8,Fred,"Fred Fred, Fred Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred,",Who did Bill give the milk to? 
9,Bill,Bill Mary hallway bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom hallway bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,Who gave the milk to Fred? 
10,Fred,"Bill, Fred, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who gave the milk? 
11,milk,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
12,Jeff,"Bill, Fred, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred,",Who did Fred give the milk to? 
13,Mary,"Mary, Bill Bill, Fred Fred, Fred Fred, Bill Bill, Fred Fred, Fred Fred,",Who received the milk? 
14,Jeff,"Mary, Bill Bill, Fred Fred, Fred Fred, Bill, Fred, Fred, Bill, Fred",Who gave the milk? 
15,milk,"milk milk,football,football,football,football,football,football,football,football,football",What did Jeff give to Mary? 
16,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Mary? 
17,Mary,"Fred Mary, Fred Fred Bill, Fred Bill Bill Bill Fred Fred Bill Bill Fred Fred Bill Bill Fred",Who received the football? 
