,target,output,question
0,football,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Fred give to Jeff? 
1,Fred,"Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary,",Who gave the football to Jeff? 
2,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
3,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Fred give the football to? 
4,Fred,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Jeff give the football to? 
5,Jeff,"s,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
6,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who received the apple? 
7,apple,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Fred? 
8,apple,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Bill give to Fred? 
9,Fred,"s,e,e,e,e,e,e,e,e,e,",Who received the apple? 
10,Mary,"s,e,e,e,e,e,e,e,e,e,",Who received the milk? 
11,milk,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Bill? 
12,Bill,"s,e,e,e,e,e,e,e,e,e,",Who received the milk? 
13,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Mary give the milk to? 
14,milk,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Bill? 
15,Jeff,"no one, no one, no one, no one, no one, no one, no one",Who received the football? 
16,Fred,"s,e,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
17,football,"milkk,e,e,e,e,e,e,e,e,e",What did Fred give to Jeff? 
18,Jeff,"s,e,e,e,e,e,e,e,e,e,",Who received the football? 
19,Mary,"Jeff, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
20,milk,"milkk,e,e,e,e,e,e,e,e,e",What did Jeff give to Mary? 
21,Mary,"s,s,e,e,e,e,e,e,e,e,",Who gave the milk to Jeff? 
22,Mary,"Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred,",Who gave the milk to Jeff? 
