,target,output,question
0,office,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Where was the apple before the bathroom? 
1,office,"bedroom, bathroom, garden, kitchen, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the hallway? 
2,office,"garden, kitchen, bathroom, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the apple before the hallway? 
3,bathroom,"bathroom, hallway, bedroom, hallway, bedroom, hallway, bedroom, hallway, bedroom, hallway,",Where was the football before the garden? 
4,bathroom,"office, garden, bedroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where was the football before the garden? 
5,garden,"garden, kitchen, hallway, kitchen, hallway, garden, kitchen, hallway, garden, kitchen,",Where was the apple before the bathroom? 
6,kitchen,"garden, kitchen, bedroom, bathroom, garden, bathroom, kitchen, garden, bathroom, bathroom,",Where was the milk before the office? 
7,kitchen,"garden, kitchen, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway,",Where was the apple before the office? 
8,kitchen,"garden, bedroom, bathroom, kitchen, garden, bedroom, bathroom, kitchen, garden, bedroom bathroom",Where was the apple before the office? 
9,bedroom,"bathroom bathroom, kitchen, bathroom bathroom, bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom",Where was the apple before the office? 
10,garden,"garden, bathroom, kitchen, bathroom, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the apple before the bedroom? 
11,garden,"kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the apple before the bedroom? 
12,garden,"hallway, garden, kitchen, hallway, garden, kitchen, hallway, garden, kitchen, hallway,",Where was the milk before the bathroom? 
13,garden,"kitchen, hallway, garden, kitchen, hallway, garden, kitchen, hallway, garden, kitchen,",Where was the milk before the bathroom? 
14,garden,"office office garden, kitchen, garden, office garden, kitchen, garden, office garden, kitchen,",Where was the milk before the bathroom? 
15,kitchen,"kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, bathroom, kitchen,",Where was the football before the garden? 
16,kitchen,"bedroom, kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, kitchen,",Where was the football before the garden? 
17,garden,"garden, office, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the milk before the bedroom? 
18,garden,"garden, bathroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden,",Where was the milk before the bedroom? 
19,bedroom,"garden, office, garden, bedroom, garden, bedroom, garden, bedroom, garden, bedroom,",Where was the football before the bathroom? 
20,garden,"office, garden, bathroom, bedroom, garden, bathroom, bedroom, garden, bathroom, bedroom,",Where was the football before the hallway? 
21,garden,"hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen,",Where was the football before the office? 
