,target,output,question
0,Bill,"Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the football? 
1,Jeff,"Fred Bill Bill, Mary, Fred Bill Bill, Fred Bill Bill, Mary Bill Bill Bill Bill Bill",Who received the apple? 
2,apple,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Fred give to Jeff? 
3,Jeff,"Bill Bill, Mary, Fred, Jeff, apple, Bill, Mary, Fred, Fred, Bill",Who did Fred give the apple to? 
4,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Jeff? 
5,Fred,"Fred Bill Bill, Mary, Fred Bill, Fred Bill, Fred Bill, Mary Bill Bill Bill Bill",Who received the apple? 
6,Bill,"Bill Bill, milkk, Mary, Fred, Bill Bill, milkk, Bill Bill, milk",Who gave the milk to Fred? 
7,milk,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Fred give to Bill? 
8,Fred,"Mary, Fred, Bill, milkk, Bill, milkk, milkk, Bill, milk",Who did Bill give the milk to? 
9,Bill,"Bill Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill",Who gave the milk to Fred? 
10,Fred,"Bill, Mary, Fred, Bill, milkk, Bill, milkk, Mary, Bill,",Who gave the milk? 
11,milk,"milkk, football, football, football, football, football, football, football, football, football",What did Fred give to Jeff? 
12,Jeff,"Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill,",Who did Fred give the milk to? 
13,Mary,"Bill, Mary, Mary, Bill, Mary, Mary, Mary, Mary, Mary, Mary,",Who received the milk? 
14,Jeff,"Bill, Mary, Mary, Bill, Mary, Mary, Bill, Mary, Mary, Mary,",Who gave the milk? 
15,milk,"apple, milkk, milkk, apple, milkk, milkk, milkk, milk",What did Jeff give to Mary? 
16,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Mary? 
17,Mary,"Mary, Fred, Jeff, Fred, Jeff, Fred, Mary, Fred, Jeff, Fred,",Who received the football? 
18,Mary,"Mary, Jeff, Fred, Mary, Fred, Jeff, Mary, Fred, Jeff, Mary,",Who gave the football? 
19,Mary,"Mary, Jeff, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill,",Who gave the football? 
20,Fred,"Mary, Fred, Jeff, Fred, Jeff, Mary, Fred, Jeff, Fred, Jeff,",Who gave the football to Jeff? 
21,Mary,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Fred? 
22,Fred,"Fred, Fred, Fred, Mary, Fred, Fred, Mary, Fred, Fred, Mary,",Who did Mary give the apple to? 
23,Fred,"Fred, Fred, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary,",Who did Mary give the apple to? 
24,Mary,"Mary, Fred, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary,",Who gave the apple? 
25,football,"football, football, football, football, football, football, football, football, football, football,",What did Jeff give to Mary? 
26,Mary,"Mary, Fred, Bill, milkk, milkk, milkk, milkk, milkk",Who gave the milk? 
27,Bill,"Bill, milkk, milkk, milkk, milkk, milkk, milkk,",Who did Fred give the milk to? 
28,Fred,"Bill Bill, Mary, Fred, Fred, Bill, Mary, Fred, Bill, Mary, Fred",Who gave the apple? 
29,milk,"apple, milkk, milkk, apple, milkk, milkk, milkk, milk",What did Fred give to Bill? 
30,apple,"apple, milkk, milkk, milkk, milkk, milkk, milkk,",What did Bill give to Fred? 
31,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Fred? 
32,Mary,"Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred,",Who gave the apple? 
33,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Fred? 
34,Jeff,"Bill Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill",Who gave the apple to Fred? 
