,target,output,question
0,bedroom,"hallway, office, garden, bedroom, bathroom, garden, bedroom, bathroom, garden, bedroom,",What is the bathroom east of?
1,bedroom,"hallway, office, garden, bedroom, garden, bedroom, garden, bedroom, garden, bedroom,",What is west of the kitchen?
2,bathroom,"kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway,",What is north of the garden?
3,bedroom,"bedroom, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",What is south of the kitchen?
4,bedroom,"garden, bedroom, garden, bedroom, garden, bedroom, garden, bedroom, garden, bedroom,",What is east of the kitchen?
5,garden,"garden, garden, kitchen, kitchen, kitchen, garden, kitchen, garden, kitchen, garden,",What is the bathroom west of?
6,kitchen,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is east of the bedroom?
7,bathroom,"bathroom, garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is the garden south of?
8,kitchen,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is south of the office?
9,office,"office, garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is east of the hallway?
10,garden,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is north of the office?
11,garden,"office, garden, garden, office, garden, garden, garden, garden, garden, garden,",What is south of the kitchen?
12,bathroom,"garden, bedroom, bathroom, garden, bedroom, bathroom, garden, bedroom, garden, bathroom,",What is east of the kitchen?
13,garden,"garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",What is west of the kitchen?
14,garden,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is north of the bedroom?
15,garden,"garden, kitchen, office, garden, kitchen, garden, kitchen, garden, kitchen, garden,",What is east of the hallway?
16,hallway,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is east of the office?
17,office,"kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is south of the bathroom?
18,garden,"garden, kitchen, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",What is the bedroom north of?
19,garden,"bedroom, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",What is the kitchen west of?
20,garden,"garden, kitchen, garden, kitchen, kitchen, garden, kitchen, garden, kitchen, garden,",What is the office east of?
21,garden,"garden, office, garden, kitchen, bedroom, garden, kitchen, bedroom, garden, kitchen,",What is the bathroom south of?
