,target,output,question
0,football,"milkk,e,e,e,e,e,e,e,e,e",What did Fred give to Jeff? 
1,Fred,"s,s,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
2,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
3,Jeff,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Fred give the football to? 
4,Fred,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Jeff give the football to? 
5,Jeff,"s,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
6,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who received the apple? 
7,apple,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Bill give to Fred? 
8,apple,"apple, football, football, football, football, football, football, football, football, football,",What did Bill give to Fred? 
9,Fred,"e,e,e,e,e,e,e,e,e,e,",Who received the apple? 
10,Mary,"e,e,e,e,e,e,e,e,e,e,",Who received the milk? 
11,milk,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Bill? 
12,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who received the milk? 
13,Bill,"kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Who did Mary give the milk to? 
14,milk,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Bill? 
15,Jeff,"Mary,s,e,e,e,e,e,e,e,e,",Who received the football? 
16,Fred,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the football to Jeff? 
17,football,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Fred give to Jeff? 
18,Jeff,"Mary,s,e,e,e,e,e,e,e,e,",Who received the football? 
19,Mary,"Jeff, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
20,milk,"football,e,e,e,e,e,e,e,e,e,",What did Jeff give to Mary? 
21,Mary,"s,e,e,e,e,e,e,e,e,e,",Who gave the milk to Jeff? 
22,Mary,"s,e,e,e,e,e,e,e,e,e,",Who gave the milk to Jeff? 
23,Bill,"Bill, apple,e,e,e,e,e,e,e,e,",Who gave the apple to Jeff? 
24,Jeff,"Bill, Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple? 
25,apple,"milkk,e,e,e,e,e,e,e,e,e",What did Jeff give to Fred? 
26,Fred,"s,e,e,e,e,e,e,e,e,e,",Who received the apple? 
27,Jeff,"Fred, Jeff, Fred, Jeff, Fred, Fred, Fred, Fred, Fred, Fred,",Who received the apple? 
28,Jeff,"s,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
29,Fred,"Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who did Jeff give the apple to? 
30,Mary,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
31,Bill,"Mary, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Who gave the milk? 
32,Bill,"s,e,e,e,e,e,e,e,e,e,",Who gave the milk to Mary? 
33,milk,"milkk,e,e,e,e,e,e,e,e,e",What did Bill give to Mary? 
34,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Fred? 
35,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Fred give the milk to? 
36,Jeff,"Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill,",Who did Fred give the milk to? 
37,milk,"apple,e,e,e,e,e,e,e,e,e,",What did Jeff give to Mary? 
38,milk,"milkk,e,e,e,e,e,e,e,e,e",What did Jeff give to Mary? 
39,Fred,"Bill, Fred, Fred, Bill, Fred, Fred, Bill, Fred, Fred, Fred,",Who gave the apple? 
40,Mary,"s,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
41,milk,"apple,s,e,e,e,e,e,e,e,e,",What did Mary give to Fred? 
42,Jeff,"e,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
43,Fred,"s,e,e,e,e,e,e,e,e,e,",Who received the milk? 
44,Mary,"e,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
45,Bill,"s,s,e,e,e,e,e,e,e,e,",Who did Mary give the milk to? 
46,milk,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Bill? 
47,Mary,"Jeff, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
48,Mary,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",Who did Bill give the milk to? 
49,Bill,"s,s,e,e,e,e,e,e,e,e,",Who gave the milk to Mary? 
50,Mary,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Fred? 
51,Fred,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Mary? 
52,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Mary? 
53,apple,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Jeff? 
54,apple,"football,e,e,e,e,e,e,e,e,e,",What did Mary give to Jeff? 
55,Fred,"s,e,e,e,e,e,e,e,e,e,",Who received the football? 
56,football,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Bill give to Fred? 
57,Bill,"Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill,",Who gave the apple? 
58,Bill,"s,e,e,e,e,e,e,e,e,e,",Who did Mary give the apple to? 
59,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Bill give the apple to? 
60,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Bill give the apple to? 
61,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Jeff? 
62,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the apple to Bill? 
63,Bill,"s,e,e,e,e,e,e,e,e,e,",Who received the apple? 
64,Mary,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
65,Mary,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Bill? 
66,Bill,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Mary give the apple to? 
67,Mary,"Mary, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Who did Bill give the apple to? 
68,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Bill give to Mary? 
69,Mary,"Fred, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill,",Who did Bill give the apple to? 
70,apple,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
71,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the football? 
72,Jeff,"Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the football? 
73,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
74,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
75,Fred,"Mary,s,e,e,e,e,e,e,e,e,",Who gave the football? 
76,Fred,"Mary,s,e,e,e,e,e,e,e,e,",Who gave the football? 
77,Mary,"Mary,s,e,e,e,e,e,e,e,e,",Who received the football? 
78,Mary,"s,e,e,e,e,e,e,e,e,e,",Who gave the football? 
79,football,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Fred? 
80,milk,"milkk, milkk, milkk, milkk, milkk, milkk, milkk",What did Fred give to Jeff? 
81,milk,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
82,Fred,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Jeff give the milk to? 
