,target,output,question
0,office,"garden, kitchen, office, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the bathroom? 
1,office,"kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the apple before the hallway? 
2,office,"kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the hallway? 
3,bathroom,"kitchen, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway,",Where was the football before the garden? 
4,bathroom,"office, garden, bedroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where was the football before the garden? 
5,garden,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Where was the apple before the bathroom? 
6,kitchen,"garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the milk before the office? 
7,kitchen,"garden, kitchen, bathroom, kitchen, bathroom, garden, bathroom, kitchen, bathroom, garden,",Where was the apple before the office? 
8,kitchen,"garden, bedroom, bathroom, kitchen, garden, bathroom, bedroom, kitchen, garden, bathroom,",Where was the apple before the office? 
9,bedroom,"kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the apple before the office? 
10,garden,"kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the apple before the bedroom? 
11,garden,"kitchen, office, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom,",Where was the apple before the bedroom? 
12,garden,"hallway, garden, kitchen, hallway, garden, kitchen, hallway, garden, kitchen, hallway,",Where was the milk before the bathroom? 
13,garden,"kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the milk before the bathroom? 
14,garden,"office, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the milk before the bathroom? 
15,kitchen,"kitchen, office, bedroom, bathroom, garden, kitchen, bedroom, bathroom, garden, kitchen,",Where was the football before the garden? 
16,kitchen,"kitchen, bedroom, bathroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen,",Where was the football before the garden? 
17,garden,"garden, office, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the milk before the bedroom? 
18,garden,"garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where was the milk before the bedroom? 
19,bedroom,"garden, kitchen, hallway, kitchen, hallway, garden, kitchen, hallway, garden, kitchen,",Where was the football before the bathroom? 
20,garden,"office, garden, kitchen, bedroom, garden, kitchen, bedroom, garden, kitchen, bedroom,",Where was the football before the hallway? 
21,garden,"hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen,",Where was the football before the office? 
22,hallway,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway,",Where was the football before the garden? 
23,office,"garden, office, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the milk before the kitchen? 
24,kitchen,"hallway, kitchen, hallway, garden, kitchen, hallway, garden, kitchen, hallway, garden,",Where was the milk before the bedroom? 
25,bathroom,"garden, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where was the football before the bedroom? 
26,office,"office, bedroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where was the football before the bedroom? 
27,garden,"bedroom, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where was the football before the office? 
28,garden,"bedroom, bathroom, garden, bathroom, bedroom, bathroom, garden, bathroom, bedroom, bathroom,",Where was the football before the office? 
29,garden,"hallway, bedroom, hallway, bedroom, hallway, bedroom, hallway, bedroom, hallway, bedroom,",Where was the apple before the office? 
30,bathroom,"kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Where was the apple before the hallway? 
31,office,"bathroom, garden, bedroom, bathroom, garden, bedroom, bathroom, garden, bedroom, bathroom,",Where was the apple before the kitchen? 
32,office,"garden, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",Where was the apple before the kitchen? 
33,hallway,"garden, bathroom, hallway, kitchen, hallway, kitchen, hallway, kitchen, hallway, kitchen,",Where was the milk before the bedroom? 
34,bedroom,"bedroom, bathroom, hallway, kitchen, bedroom, hallway, kitchen, bedroom, hallway, kitchen,",Where was the milk before the garden? 
35,hallway,"kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the bathroom? 
36,hallway,"garden, bedroom, bathroom, garden, bedroom, bathroom, garden, bedroom, bathroom, garden,",Where was the football before the kitchen? 
37,bathroom,"garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the apple before the kitchen? 
38,garden,"garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom, garden, bathroom,",Where was the apple before the bathroom? 
39,garden,"garden, kitchen, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the bathroom? 
40,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the football before the hallway? 
41,garden,"garden, kitchen, bathroom, kitchen, garden, kitchen, garden, kitchen, garden, kitchen,",Where was the football before the hallway? 
42,garden,"garden, kitchen, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen,",Where was the milk before the hallway? 
43,hallway,"garden, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",Where was the milk before the bathroom? 
44,bathroom,"office, garden, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden,",Where was the football before the hallway? 
45,bedroom,"garden, kitchen, kitchen, garden, kitchen, garden, kitchen, garden, kitchen, garden,",Where was the apple before the bathroom? 
46,bedroom,"garden, office, garden, bedroom, garden, bedroom, garden, bedroom, garden, bedroom,",Where was the apple before the bathroom? 
