,target,output,question
0,Bill,Bill Mary Bill Fred Bill Mary office bedroom bedroom hallway hallway hallway office bedroom bedroom hallway hallway office bedroom bedroom,Who gave the football? 
1,Jeff,"Jeff, Bill Jeff, Bill Jeff, Fred Jeff, Jeff Fred Bill Jeff Fred Bill Jeff Fred Bill",Who received the apple? 
2,apple,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
3,Jeff,Jeff Jeff Bill Jeff Fred Bill Jeff Fred Bill Jeff Fred Fred Bill Jeff Fred Bill Jeff Fred Fred Bill,Who did Fred give the apple to? 
4,apple,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
5,Fred,Jeff Jeff Fred Fred Bill Jeff Fred Fred Bill Jeff Fred Fred Bill Jeff Fred Fred Bill Jeff Fred Fred,Who received the apple? 
6,Bill,"Bill Bill Mary Bill Bill Mary milk, Bill Mary milk, Bill Mary milk, Bill Mary milk,",Who gave the milk to Fred? 
7,milk,"milk, milk, Bill milk, Bill milk, Fred milk, Bill milk, Fred milk, Bill",What did Fred give to Bill? 
8,Fred,"Fred Bill Bill Fred Bill Bill Fred milk, Bill Fred milk, Bill Fred milk, Bill Fred milk",Who did Bill give the milk to? 
9,Bill,"Bill Fred Bill Bill Fred milk, Bill Fred milk, Bill Fred milk, Bill Fred milk, Bill",Who gave the milk to Fred? 
10,Fred,"Fred Fred Bill Bill Fred milk, Bill Fred milk, Bill Fred milk, Bill Fred milk, Bill",Who gave the milk? 
11,milk,"milk, Bill,football,Bill football,football football,Bill football football football football football football football",What did Fred give to Jeff? 
12,Jeff,Bill Fred Bill Bill Fred Bill Bill Fred Bill Bill Fred Bill Bill Fred Bill Bill Fred Bill Bill Fred,Who did Fred give the milk to? 
13,Mary,"Bill Mary, Bill Mary apple, Bill Mary apple, Mary apple, Bill Mary apple, Mary apple",Who received the milk? 
14,Jeff,"Bill Mary Mary milked Bill Mary milk, Bill Mary milk, Mary milk, Bill Mary milk,",Who gave the milk? 
15,milk,"apple, Bill Mary milk, Bill Mary milk, Mary milk, Bill Mary milk, Mary milk,",What did Jeff give to Mary? 
16,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Mary? 
17,Mary,"Fred Jeff, Fred Jeff, Fred Jeff, Fred Jeff, Fred Jeff, Fred Jeff, Fred Jeff",Who received the football? 
18,Mary,"Jeff Jeff Fred Mary Jeff Jeff Fred football, Jeff Jeff Fred football, Jeff Jeff Fred football, Jeff",Who gave the football? 
19,Mary,Jeff Jeff Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff,Who gave the football? 
20,Fred,Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff,Who gave the football to Jeff? 
21,Mary,"Mary, Fred, Mary Fred apple, Fred,n,w,w,w,w,",Who gave the apple to Fred? 
22,Fred,"Fred Fred Fred Fred Fred Mary apple, Fred Fred Fred apple, Fred Fred Fred apple, Fred Fred",Who did Mary give the apple to? 
23,Fred,"Fred Fred Mary Fred Fred Mary football,Mary Fred Fred football,Mary Fred Fred football,Mary Fred",Who did Mary give the apple to? 
24,Mary,"Fred Mary Fred Fred Mary Fred Fred Mary football,Mary Fred Fred Fred football,Mary Fred Fred Fred",Who gave the apple? 
25,football,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Mary? 
26,Mary,"Fred Fred Mary milk, Bill Fred milk, Bill Fred milk, Fred milk, Bill milk, Fred",Who gave the milk? 
27,Bill,"Bill Fred Fred milk, Bill Fred milk, Fred milk, Bill Fred milk, Fred milk, Fred",Who did Fred give the milk to? 
28,Fred,"Fred Fred Fred Bill Fred Fred Bill Fred Fred milk, Fred Fred milk, Fred Fred milk, Fred",Who gave the apple? 
29,milk,"milk, Bill apple, Fred milk, Bill apple, Fred milk, Bill apple, Fred milk,",What did Fred give to Bill? 
30,apple,"milk, Bill milk, Fred milk, Bill milk, Fred milk, Bill milk, Fred milk,",What did Bill give to Fred? 
31,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
32,Mary,"Fred Fred Fred football, Fred football, Fred football, Fred football, Fred football, Fred football,",Who gave the apple? 
33,apple,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
34,Jeff,"Jeff Jeff Fred Fred Jeff Jeff Fred Fred football, Jeff Fred Fred football, Jeff Fred Fred football,",Who gave the apple to Fred? 
35,Jeff,"Fred Fred Jeff Jeff Fred Fred Fred football, Fred football, Fred football, Fred football, Fred football",Who gave the apple? 
36,Fred,"Fred Bill Bill Fred Maryw, Bill Fred Maryw, Bill Fred Maryw, Bill Fred Mary",Who did Bill give the apple to? 
37,Bill,Bill Fred Bill Bill Fred Fred Bill Fred Bill Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill,Who gave the apple? 
38,apple,"apple, Bill Fred apple, Bill Fred apple, Bill Fred apple, Bill Fred apple, Bill Fred",What did Fred give to Bill? 
39,Bill,"Bill Fred Bill Bill Fred Fred apple, Bill Fred Bill Fred apple, Bill Fred Fred apple, Bill",Who did Fred give the apple to? 
40,Bill,Bill Fred Fred Bill Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred,Who received the apple? 
41,football,"football,football,football,football,football,football,football,football,football,football,",What did Jeff give to Bill? 
42,football,"football,football, Bill Jeff football football football football football football football football football football football football football football",What did Bill give to Jeff? 
43,Bill,Bill Jeff Bill Bill Jeff Bill Bill Jeff Bill Bill Jeff Bill Bill Jeff Bill Jeff Bill Jeff Bill Jeff,Who gave the football to Jeff? 
44,apple,"apple,Bill Bill Fred football,Bill Bill Fred football, Bill Bill Fred football, Bill Bill Fred",What did Fred give to Mary? 
45,Fred,Fred Bill Jeff Jeff Bill Bill Jeff Fred Bill Bill Jeff Fred Bill Bill Jeff Jeff Fred Bill Bill Jeff,Who did Mary give the apple to? 
46,Bill,Bill Bill Jeff Bill Bill Jeff Bill Jeff Bill Jeff Jeff Bill Jeff Jeff Bill Jeff Jeff Jeff Jeff Jeff,Who gave the apple to Jeff? 
47,Bill,Bill Bill Jeff Bill Bill Jeff Bill Bill Jeff Jeff Bill Bill Jeff Jeff Bill Bill Jeff Jeff Bill Jeff,Who did Jeff give the apple to? 
