,target,output,question
0,hallway,kitchen kitchen kitchen hallway kitchen kitchen hallway kitchen kitchen hallway kitchen kitchen hallway kitchen kitchen hallway kitchen kitchen hallway kitchen,What is west of the office?
1,bedroom,garden garden bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom,What is the office north of?
2,hallway,"hallway, hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway hallway",What is west of the kitchen?
3,office,office bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom,What is the bathroom west of?
4,garden,garden kitchen kitchen kitchen kitchen garden kitchen kitchen kitchen garden kitchen kitchen kitchen kitchen garden kitchen kitchen kitchen kitchen garden,What is the bedroom south of?
5,kitchen,kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen,What is the bathroom east of?
6,office,garden office office office office office office office office office office office office office office office office office office office,What is south of the bathroom?
7,kitchen,"kitchen kitchen hallway, kitchen kitchen hallway, kitchen kitchen hallway hallway, kitchen hallway hallway hallway hallway hallway hallway",What is the bedroom east of?
8,office,office bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom,What is the hallway west of?
9,bedroom,bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom,What is the office east of?
10,bathroom,bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom bathroom,What is south of the bedroom?
11,bedroom,kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen kitchen,What is the garden south of?
