,target,output,question
0,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
1,Fred,"Bill, Jeff, Bill, Jeff, Bill, Jeff, Jeff, Jeff, Jeff, Jeff,",Who gave the football to Jeff? 
2,football,"football,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
3,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who did Fred give the football to? 
4,Fred,Jeff Jeff Jeff Fred Jeff Jeff Fred Jeff Jeff Jeff Fred Jeff Jeff Jeff Fred Jeff Jeff Jeff Jeff Jeff,Who did Jeff give the football to? 
5,Jeff,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple? 
6,Bill,"Fred, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who received the apple? 
7,apple,"apple, Fred, apple, Fred, apple, Fred, apple, Fred, apple, Fred,",What did Bill give to Fred? 
8,apple,"apple, Fred, apple, Fred, apple, Fred, apple, Fred, apple, Fred,",What did Bill give to Fred? 
9,Fred,"Mary, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill,",Who received the apple? 
10,Mary,"Mary, Fred, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who received the milk? 
11,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
12,Bill,"Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill",Who received the milk? 
13,Bill,Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary,Who did Mary give the milk to? 
14,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
15,Jeff,"Jeff, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who received the football? 
16,Fred,"Bill, Jeff, Bill, Jeff, Bill, Jeff, Bill, Jeff, Bill, Jeff,",Who gave the football to Jeff? 
17,football,"milk,football,football,football,football,football,football,football,football,football,",What did Fred give to Jeff? 
18,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who received the football? 
19,Mary,"Bill Mary, Jeff, Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary,",Who gave the milk? 
20,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
21,Mary,"Bill, Mary, Jeff, Bill, Mary, Jeff, Bill, Mary, Jeff, Bill,",Who gave the milk to Jeff? 
22,Mary,"Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary,",Who gave the milk to Jeff? 
23,Bill,Bill Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill,Who gave the apple to Jeff? 
24,Jeff,Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff Bill Jeff,Who gave the apple? 
25,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Fred? 
26,Fred,"Fred, Bill, Jeff, Bill, Jeff, Bill, Jeff, Jeff, Jeff, Jeff,",Who received the apple? 
27,Jeff,"Fred, Jeff, Fred, Jeff, Fred, Jeff, Jeff, Jeff, Jeff, Jeff,",Who received the apple? 
28,Jeff,Jeff Jeff Jeff Fred hallway hallway garden garden garden garden garden garden garden garden garden garden garden garden garden garden,Who gave the apple? 
29,Fred,Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff,Who did Jeff give the apple to? 
30,Mary,"Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill,",Who gave the milk? 
31,Bill,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who gave the milk? 
32,Bill,"Jeff, Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary",Who gave the milk to Mary? 
33,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Bill give to Mary? 
34,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Fred? 
35,Jeff,"Bill Bill, Bill Fred, Bill Fred, Bill Fred, Bill Fred, Bill Fred, Bill Fred",Who did Fred give the milk to? 
36,Jeff,"Bill Mary, Fred, Bill Mary, Mary office garden garden garden hallway office garden garden hallway office garden",Who did Fred give the milk to? 
37,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
38,milk,"milk, milk, Fred, milk, Bill, Mary, Bill, Mary, Bill, Mary,",What did Jeff give to Mary? 
39,Fred,"Fred, Bill, Bill, Fred, Bill, Bill, Fred, Bill, Bill, Fred,",Who gave the apple? 
40,Mary,"Fred, Mary, Jeff, Bill, Mary, Jeff, Bill, Mary, Bill, Mary,",Who gave the milk? 
41,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Fred? 
42,Jeff,"Bill, Mary, Jeff, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the milk? 
43,Fred,"Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who received the milk? 
44,Mary,"Fred, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Mary, Bill,",Who gave the milk? 
45,Bill,"Bill Mary, Bill Mary, Mary milk, Bill Mary milk, Mary milk, Bill Mary milk,",Who did Mary give the milk to? 
46,milk,"milk, milk, Bill, milk, Bill, milk, Bill, milk, Bill, milk,",What did Mary give to Bill? 
47,Mary,Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary,Who gave the milk? 
48,Mary,"Mary, Bill Mary, Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary,",Who did Bill give the milk to? 
49,Bill,"Jeff, Bill, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who gave the milk to Mary? 
50,Mary,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who gave the apple to Fred? 
51,Fred,"Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary,",Who gave the apple to Mary? 
52,apple,"apple apple, apple, apple, apple, apple, apple, apple, apple, apple, apple",What did Fred give to Mary? 
53,apple,"apple, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",What did Mary give to Jeff? 
54,apple,"apple, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",What did Mary give to Jeff? 
55,Fred,"Bill, Fred, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the football? 
56,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Fred? 
57,Bill,"Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary, Bill Mary, Mary,",Who gave the apple? 
58,Bill,Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary,Who did Mary give the apple to? 
59,Jeff,"Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff,",Who did Bill give the apple to? 
60,Jeff,"Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff,",Who did Bill give the apple to? 
61,Bill,"Bill Jeff, Bill Jeff, Jeff Jeff, Bill Jeff, Bill Jeff, Jeff Jeff, Bill Jeff",Who gave the apple to Jeff? 
62,Jeff,"Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Bill Jeff,",Who gave the apple to Bill? 
63,Bill,"Mary, Bill Jeff, Bill Jeff, Jeff Bill Jeff, Bill Jeff Bill Jeff Bill Jeff Bill Jeff",Who received the apple? 
64,Mary,"Jeff, Bill Jeff, Bill Jeff, Bill Jeff, Jeff Bill Jeff, Bill Jeff, Bill Jeff",Who gave the milk? 
65,Mary,"Mary, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple to Bill? 
66,Bill,"Bill, Bill, Mary Bill, Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill",Who did Mary give the apple to? 
67,Mary,"Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill, Mary Bill",Who did Bill give the apple to? 
68,apple,"apple, Mary, apple, Bill Mary, Mary apple, Mary apple, Mary apple, Mary apple",What did Bill give to Mary? 
69,Mary,"Mary, Fred, Mary Bill, Mary Bill, Mary Bill, Mary Bill Mary Bill Mary Bill Mary",Who did Bill give the apple to? 
70,apple,"apple, Jeff, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
71,Jeff,"Jeff, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the football? 
72,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who gave the football? 
73,apple,"apple, Bill apple, Bill apple, Jeff apple, Fred apple, Bill apple, Jeff apple,",What did Fred give to Bill? 
74,apple,"apple, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",What did Fred give to Bill? 
75,Fred,"Fred, Mary, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who gave the football? 
76,Fred,"Mary, Bill, Mary, Bill, Mary, Bill, Mary, Mary, Bill, Mary,",Who gave the football? 
77,Mary,"Fred, Mary, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who received the football? 
78,Mary,"Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who gave the football? 
79,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Fred? 
80,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Fred give to Jeff? 
81,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Fred give to Jeff? 
82,Fred,"Bill Jeff, Bill Jeff, Jeff Jeff, Jeff Jeff, Jeff Jeff, Jeff Jeff, Jeff Jeff",Who did Jeff give the milk to? 
83,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Fred? 
84,Jeff,"Bill, Mary, Bill, Fred, Bill, Mary, Bill, Mary, Bill, Mary,",Who gave the milk to Fred? 
85,Fred,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who did Mary give the apple to? 
86,Fred,"Fred, Mary, Fred, Mary, Fred, Mary, Fred, Fred, Fred, Fred,",Who gave the apple to Mary? 
87,Mary,"Mary Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff",Who gave the apple? 
88,Jeff,Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff,Who did Mary give the apple to? 
89,Jeff,"Jeff, Mary, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who received the football? 
90,football,"football,football,football,football,football,football,football,football,football,football,",What did Mary give to Jeff? 
91,Mary,"Bill, Mary, Jeff, Bill, Mary, Bill, Mary, Bill, Mary, Mary,",Who received the football? 
92,Mary,Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff,Who gave the football? 
93,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who did Mary give the football to? 
94,Bill,"Bill Maryn, Bill Maryn, Bill Maryn, Bill Maryn, Bill Maryn,",Who did Fred give the apple to? 
95,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who did Mary give the apple to? 
96,Mary,"Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the apple to Jeff? 
97,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Fred? 
98,Fred,"Fred, Mary, Bill, Fred, Mary, Bill, Fred, Mary, Bill, Fred,",Who did Jeff give the apple to? 
99,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Bill give to Mary? 
100,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the apple to? 
101,Bill,"Jeff, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who received the apple? 
102,Fred,"Bill, Fred, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple? 
103,Bill,"Bill Mary, Bill Mary, Bill Mary, Mary, Bill Mary, Bill Mary, Mary, Bill",Who gave the apple? 
104,apple,"apple, Bill, Bill Mary apple, Bill Mary apple, Bill Mary apple, Bill Mary apple,",What did Mary give to Bill? 
105,Jeff,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who received the milk? 
106,Mary,"Fred, Mary, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,",Who gave the milk? 
107,Jeff,"Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary,",Who did Mary give the milk to? 
108,football,"football,football,football,football,football,football,football,football,football,football,",What did Bill give to Mary? 
109,Mary,Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary,Who gave the football? 
110,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Mary? 
111,apple,"apple, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",What did Jeff give to Mary? 
112,Mary,Jeff Jeff Mary Jeff Jeff Mary Jeff Jeff Mary Jeff Jeff Mary Jeff Jeff Mary Jeff Jeff Jeff Mary Jeff,Who gave the apple? 
113,Mary,"Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff, Jeff,",Who gave the apple? 
114,Mary,"Jeff, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who received the apple? 
115,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Mary, Bill,",Who gave the milk? 
