,target,output,question
0,garden,"bedroom bedroom hallway, bathroom, bedroom bedroom hallway, bathroom, bedroom bedroom hallway, bathroom, bedroom bedroom",Where is the milk? 
1,bedroom,"bedroom bedroom kitchen, bedroom bedroom bedroom kitchen, bedroom bedroom bedroom bedroom bedroom bedroom kitchen, bedroom bedroom bedroom",Where is the milk? 
2,bedroom,"bedroom bedroom office bathroom, bedroom bedroom bedroom office bathroom, bedroom bedroom bedroom bedroom bedroom office bathroom, bedroom",Where is the milk? 
3,bedroom,"hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",Where is the milk? 
4,bedroom,"hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom,",Where is the milk? 
5,bedroom,"bathroom bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",Where is the milk? 
6,hallway,"hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",Where is the apple? 
7,hallway,"hallway, hallway, office, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom,",Where is the apple? 
8,kitchen,"kitchen hallway, hallway, kitchen, hallway, hallway, kitchen, hallway, hallway, kitchen, hallway",Where is the football? 
9,hallway,"hallway, kitchen hallway, hallway, kitchen, hallway, hallway, kitchen, hallway, hallway, kitchen",Where is the apple? 
10,garden,"hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the football? 
11,office,"office office hallway, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the milk? 
12,office,"office hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",Where is the milk? 
13,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the football? 
14,bathroom,"bathroom, bedroom bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom",Where is the football? 
15,garden,"bedroom bedroom hallway, bathroom, bathroom, bedroom bedroom hallway, bathroom, bedroom bedroom hallway, bathroom,",Where is the apple? 
16,hallway,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway,",Where is the apple? 
17,hallway,"garden hallway, hallway, bathroom, bathroom, garden, bathroom, bathroom, garden, bathroom, bathroom",Where is the milk? 
18,hallway,"garden hallway, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",Where is the apple? 
19,hallway,"hallway, bathroom, bathroom, garden, hallway, bathroom, bathroom, garden, hallway, bathroom,",Where is the football? 
20,hallway,"garden, hallway, hallway, bathroom, bathroom, bathroom, garden, bathroom, bathroom, bathroom,",Where is the milk? 
21,kitchen,"hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the milk? 
22,kitchen,"bedroom hallway, bedroom bedroom hallway, bedroom bedroom hallway, bedroom bedroom hallway, hallway, hallway, hallway",Where is the milk? 
23,bathroom,"bathroom bathroom, bedroom bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",Where is the milk? 
24,bathroom,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom,",Where is the milk? 
25,bathroom,"hallway bathroom, hallway bathroom, hallway bathroom, hallway bathroom, hallway bathroom, hallway bathroom, hallway bathroom",Where is the milk? 
26,bedroom,"bedroom bedroom hallway, bathroom, bedroom bedroom hallway, bathroom, bedroom bedroom hallway, bathroom, bedroom bedroom",Where is the football? 
27,bedroom,"bedroom hallway, bedroom bedroom hallway, bedroom bedroom bathroom, bedroom bedroom bedroom bathroom, bedroom bedroom bedroom bedroom",Where is the football? 
28,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the apple? 
29,garden,"bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom,",Where is the apple? 
30,garden,"bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the milk? 
31,hallway,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where is the milk? 
32,hallway,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where is the milk? 
33,bedroom,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway,",Where is the apple? 
34,bedroom,"kitchen hallway, hallway, kitchen garden, hallway, kitchen, hallway, hallway, kitchen, hallway,",Where is the apple? 
35,garden,"hallway bedroom hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway,",Where is the milk? 
36,garden,"garden, kitchen hallway, kitchen hallway, kitchen hallway, kitchen hallway, kitchen hallway, kitchen hallway,",Where is the apple? 
37,garden,"garden, hallway, hallway, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the apple? 
38,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where is the apple? 
39,bathroom,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the football? 
40,hallway,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the football? 
41,bedroom,"kitchen garden, kitchen hallway, kitchen hallway, kitchen bathroom, kitchen hallway, kitchen bathroom, kitchen hallway",Where is the apple? 
42,bedroom,"bedroom bedroom bedroom kitchen, bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom bedroom",Where is the apple? 
43,office,"hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the football? 
44,office,"hallway office hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway,",Where is the football? 
45,office,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom,",Where is the apple? 
46,bedroom,"bathroom bathroom, bedroom bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",Where is the apple? 
47,bedroom,"bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",Where is the apple? 
48,kitchen,"hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the milk? 
49,garden,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom,",Where is the football? 
50,bathroom,"bathroom bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",Where is the football? 
51,hallway,"bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway, bathroom, bathroom, bathroom,",Where is the football? 
