,target,output,question
0,Bill,"Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the football? 
1,Jeff,"Jeff Bill, Jeff Jeff, Bill, Jeff, Bill, Jeff, Bill, Jeff, Bill,",Who received the apple? 
2,apple,"apple, milk, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
3,Jeff,"Jeff Bill, Jeff Mary, Bill, Jeff Mary, Bill, Jeff Mary, Bill, Jeff Mary",Who did Fred give the apple to? 
4,apple,"apple, apple, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
5,Fred,"Fred Mary, Fred Fred Bill, Fred Mary, Fred Bill, Fred Mary, Fred Bill, Fred",Who received the apple? 
6,Bill,"Bill Bill, Mary, Fred, Bill, Mary, Fred, Bill, Mary, Fred, Bill",Who gave the milk to Fred? 
7,milk,"milk, milk, football, football, football, football, football, football, football, football,",What did Fred give to Bill? 
8,Fred,"Fred Mary, Fred Fred Bill, Fred Mary, Fred Bill, Fred Mary, Fred Bill, Fred",Who did Bill give the milk to? 
9,Bill,"Bill Bill, Bill Mary, Bill Bill, Fred, Bill Bill, Mary, Fred, Bill Bill",Who gave the milk to Fred? 
10,Fred,"Fred Bill Bill, Bill Fred Mary, Bill Bill, Bill Mary, Bill Bill, Mary, Bill",Who gave the milk? 
11,milk,"milk, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
12,Jeff,"Jeff, Bill, Bill, Bill, Jeff, Bill, Bill, Bill, Jeff, Bill,",Who did Fred give the milk to? 
13,Mary,"Mary, Jeff, Bill, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who received the milk? 
14,Jeff,"Mary, Jeff, Bill, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the milk? 
15,milk,"milk, football, football, football, football, football, football, football, football, football,",What did Jeff give to Mary? 
16,football,"football football, football football, football football football football football football football football football football football football football football",What did Fred give to Mary? 
17,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who received the football? 
