,target,output,question
0,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom east of?
1,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the kitchen?
2,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the garden?
3,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
4,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the kitchen?
5,garden,"garden,e,e,e,e,e,e,e,e,e,",What is the bathroom west of?
6,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the bedroom?
7,bathroom,"kitchen, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden south of?
8,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
9,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
10,garden,"bedroom,w,n,w,n,n,n,n,n,n,",What is north of the office?
11,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
12,bathroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is east of the kitchen?
13,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
14,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
15,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
16,hallway,"bedroom,n,w,n,n,n,n,n,n,n,",What is east of the office?
17,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the bathroom?
18,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
19,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the kitchen west of?
20,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the office east of?
21,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom south of?
22,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
23,bathroom,"bedroom,e,e,e,e,e,e,e,e,e,",What is the bedroom south of?
24,hallway,"office,e,e,e,e,e,e,e,e,e,",What is the bedroom west of?
25,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the bathroom?
26,office,"office,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
27,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the bathroom?
28,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom north of?
29,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
30,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
31,kitchen,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom east of?
32,bathroom,"bathroom, bathroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the garden?
33,kitchen,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
34,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the kitchen south of?
35,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom east of?
36,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the hallway?
37,bedroom,"office,w,w,w,w,w,w,w,w,w,",What is north of the bathroom?
38,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom east of?
39,office,"office, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the bedroom?
40,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
41,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the office?
42,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the garden south of?
43,garden,"bedroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
44,garden,"bedroom,w,n,n,n,n,n,n,n,n,",What is the office south of?
45,hallway,"bedroom,w,w,n,n,n,n,n,n,n,",What is the office east of?
46,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
47,garden,"office, bedroom, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the bedroom?
48,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
49,garden,"garden,e,e,e,e,e,e,e,e,e,",What is the office south of?
50,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
51,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the bathroom?
52,hallway,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
53,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the garden?
54,bathroom,"office,e,e,e,e,e,e,e,e,e,",What is west of the bedroom?
55,garden,"bedroom,w,w,n,w,n,n,n,n,n,",What is east of the hallway?
56,hallway,"office,e,e,e,e,e,e,e,e,e,",What is the bedroom east of?
57,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the hallway?
58,hallway,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the bedroom?
59,kitchen,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden north of?
60,hallway,"office,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
61,bedroom,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the hallway?
62,kitchen,"bedroom,e,e,e,e,e,e,e,e,e,",What is the hallway north of?
63,hallway,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is west of the bedroom?
64,bedroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the garden?
65,office,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
66,bathroom,"office,n,n,n,n,n,n,n,n,n,",What is the bedroom north of?
67,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the garden south of?
68,kitchen,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom west of?
69,garden,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway east of?
70,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
71,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is the garden south of?
72,garden,"garden, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is the bedroom south of?
73,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
74,bathroom,"bathroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway north of?
75,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
76,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway east of?
77,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the office?
78,kitchen,"kitchen,e,e,e,e,e,e,e,e,e,",What is east of the garden?
79,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen south of?
80,garden,"garden, garden, garden, garden, garden, garden, garden, garden, garden, garden,",What is west of the office?
81,office,"bedroom,n,n,n,n,n,n,n,n,n,",What is the bedroom west of?
82,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway south of?
83,garden,"garden,e,e,e,e,e,e,e,e,e,",What is the office west of?
84,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the hallway?
85,office,"kitchen, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is west of the garden?
86,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the garden?
87,garden,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
88,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the office?
89,kitchen,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
90,office,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom south of?
