,target,output,question
0,bedroom,"garden,e,e,e,e,e,e,e,e,e,",What is the bathroom east of?
1,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
2,bathroom,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the garden?
3,bedroom,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
4,bedroom,"bedroom,w,w,n,w,n,n,n,n,n,",What is east of the kitchen?
5,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom west of?
6,kitchen,"bedroom,n,n,n,n,n,n,n,n,n,",What is east of the bedroom?
7,bathroom,"kitchen, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the garden south of?
8,kitchen,"bedroom,e,e,e,e,e,e,e,e,e,",What is south of the office?
9,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
10,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the office?
11,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
12,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
13,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
14,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
15,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
16,hallway,"bedroom,w,w,n,w,n,n,n,n,n,",What is east of the office?
17,office,"office,w,w,w,w,w,w,w,w,w,",What is south of the bathroom?
18,garden,"office,w,w,n,n,n,n,n,n,n,",What is the bedroom north of?
19,garden,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the kitchen west of?
20,garden,"bedroom,n,n,n,n,n,n,n,n,n,",What is the office east of?
21,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom south of?
22,bathroom,"office,e,e,e,e,e,e,e,e,e,",What is north of the bedroom?
23,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom south of?
24,hallway,"office,e,e,e,e,e,e,e,e,e,",What is the bedroom west of?
25,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
26,office,"bathroom,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
27,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the bathroom?
28,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom north of?
