,target,output,question
0,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
1,Fred,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the football to Jeff? 
2,football,"football football, football football, football football, football football, football football, football football, football football",What did Fred give to Jeff? 
3,Jeff,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Fred give the football to? 
4,Fred,"Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill, Bill Bill",Who did Jeff give the football to? 
5,Jeff,"Fred, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple? 
6,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who received the apple? 
7,apple,"apple, football, football, football, football, football, football, football, football, football,",What did Bill give to Fred? 
8,apple,"apple, apple, apple, apple, apple, football, football, football, football, football,",What did Bill give to Fred? 
9,Fred,"Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred, Bill, Fred,",Who received the apple? 
10,Mary,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the milk? 
11,milk,"milk, football, football, football, football, football, football, football, football, football,",What did Mary give to Bill? 
12,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the milk? 
13,Bill,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who did Mary give the milk to? 
14,milk,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Bill? 
15,Jeff,"Mary,n,n,n,n,n,n,n,n,n,",Who received the football? 
16,Fred,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the football to Jeff? 
17,football,"milk, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
18,Jeff,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the football? 
19,Mary,"Jeff, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the milk? 
20,milk,"milk, football, football, football, football, football, football, football, football, football,",What did Jeff give to Mary? 
21,Mary,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the milk to Jeff? 
22,Mary,"Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the milk to Jeff? 
23,Bill,"Bill Bill, Jeff, Bill, Bill, Jeff, Bill, Bill, Jeff, Bill, Bill",Who gave the apple to Jeff? 
24,Jeff,"Jeff, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,",Who gave the apple? 
25,apple,"apple, apple, football, football, football, football, football, football, football, football,",What did Jeff give to Fred? 
26,Fred,"Bill, Mary, Mary, Bill, Mary, Bill, Mary, Mary, Bill, Mary,",Who received the apple? 
