,target,output,question
0,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
1,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
2,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the garden?
3,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
4,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
5,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom west of?
6,kitchen,"bedroom,w,n,n,n,n,n,n,n,n,",What is east of the bedroom?
7,bathroom,"kitchen,e,e,e,e,e,e,e,e,e,",What is the garden south of?
8,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
9,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
10,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
11,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
12,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
13,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
14,garden,"office, bedroom, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the bedroom?
15,garden,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
16,hallway,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the office?
17,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the bathroom?
18,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
19,garden,"garden,e,e,e,e,e,e,e,e,e,",What is the kitchen west of?
20,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office east of?
21,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom south of?
22,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
23,bathroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom south of?
24,hallway,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the bedroom west of?
25,office,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
26,office,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the bedroom?
27,hallway,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the bathroom?
28,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom north of?
29,garden,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
30,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
31,kitchen,"garden,e,e,e,e,e,e,e,e,e,",What is the bathroom east of?
32,bathroom,"kitchen,e,e,e,e,e,e,e,e,e,",What is north of the garden?
33,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
34,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen south of?
35,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom east of?
36,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the hallway?
37,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the bathroom?
38,bedroom,"garden,e,e,e,e,e,e,e,e,e,",What is the bathroom east of?
39,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the bedroom?
40,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
41,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the office?
42,kitchen,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden south of?
43,garden,"bedroom, bathroom, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is south of the bedroom?
44,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office south of?
45,hallway,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office east of?
46,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
47,garden,"office, bedroom, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the bedroom?
48,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
49,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office south of?
50,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the hallway north of?
51,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the bathroom?
52,hallway,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
53,bathroom,"kitchen, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the garden?
54,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
55,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
56,hallway,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
57,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the hallway?
58,hallway,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is south of the bedroom?
59,kitchen,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the garden north of?
60,hallway,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
61,bedroom,"bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is south of the hallway?
62,kitchen,"bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is the hallway north of?
63,hallway,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is west of the bedroom?
64,bedroom,"kitchen,e,e,e,e,e,e,e,e,e,",What is east of the garden?
65,office,"kitchen, bedroom, bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the bedroom north of?
66,bathroom,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the bedroom north of?
67,office,"kitchen,e,e,e,e,e,e,e,e,e,",What is the garden south of?
68,kitchen,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom west of?
69,garden,"office,e,e,e,e,e,e,e,e,e,",What is the hallway east of?
70,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
71,kitchen,"bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the garden south of?
72,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom south of?
73,bathroom,"bedroom,w,w,n,n,n,n,n,n,n,",What is north of the office?
74,bathroom,"office,e,e,e,e,e,e,e,e,e,",What is the hallway north of?
75,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the hallway?
76,bedroom,"office, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway east of?
77,bathroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the office?
78,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is east of the garden?
79,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen south of?
80,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the office?
81,office,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom west of?
82,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway south of?
83,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the office west of?
84,bathroom,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the hallway?
85,office,"kitchen,e,e,e,e,e,e,e,e,e,",What is west of the garden?
86,office,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the garden?
87,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
88,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
89,kitchen,"bathroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is the bedroom west of?
90,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom south of?
91,office,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the bedroom?
92,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
93,bathroom,"kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen, kitchen,",What is the garden west of?
94,garden,"office,e,e,e,e,e,e,e,e,e,",What is the bedroom west of?
95,hallway,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the garden?
96,bedroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen west of?
97,kitchen,"bedroom,e,e,e,e,e,e,e,e,e,",What is west of the bedroom?
98,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen north of?
99,garden,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office north of?
100,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the hallway?
101,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the hallway?
102,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office west of?
103,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen north of?
104,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is west of the bedroom?
105,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the kitchen?
106,office,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen south of?
107,bathroom,"kitchen, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is west of the garden?
108,bedroom,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bathroom south of?
109,bathroom,"bedroom,n,w,n,n,n,n,n,n,n,",What is the kitchen west of?
110,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway west of?
111,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen south of?
112,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the bathroom?
113,hallway,"bedroom,w,w,n,n,n,n,n,n,n,",What is the office west of?
114,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the kitchen north of?
115,office,"bathroom,w,w,w,w,w,w,w,w,w,",What is the garden east of?
116,bedroom,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway south of?
117,bedroom,"bathroom,w,w,w,w,w,w,w,w,w,",What is the garden west of?
118,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the office?
119,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the hallway?
120,bedroom,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom north of?
121,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the hallway north of?
122,office,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the bathroom?
123,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the hallway?
124,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
125,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is west of the garden?
126,bathroom,"bedroom,w,w,n,w,n,n,n,n,n,",What is north of the kitchen?
127,hallway,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom east of?
128,garden,"office,e,e,e,e,e,e,e,e,e,",What is the bedroom south of?
129,hallway,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
130,garden,"bathroom,w,w,w,w,w,w,w,w,w,",What is the bedroom east of?
131,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the bathroom?
132,kitchen,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the garden?
133,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway east of?
134,office,"bedroom,e,e,e,e,e,e,e,e,e,",What is the hallway east of?
135,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is the garden east of?
136,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom south of?
137,hallway,"office,e,e,e,e,e,e,e,e,e,",What is the garden east of?
138,kitchen,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the hallway?
139,hallway,"bedroom,w,w,n,n,n,n,n,n,n,",What is west of the kitchen?
140,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is north of the garden?
141,office,"bedroom,w,w,n,n,n,n,n,n,n,",What is the kitchen west of?
142,bathroom,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen north of?
143,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the kitchen?
144,bathroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is east of the garden?
145,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the office south of?
146,hallway,"bedroom,n,n,n,n,n,n,n,n,n,",What is the kitchen north of?
147,hallway,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
148,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office west of?
149,hallway,"bedroom,w,w,n,w,n,n,n,n,n,",What is the office south of?
150,bathroom,"office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the hallway?
151,garden,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
152,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is the bathroom east of?
153,hallway,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
154,hallway,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the office?
155,garden,"office,w,w,n,w,n,n,n,n,n,",What is the bedroom west of?
156,office,"office,e,e,e,e,e,e,e,e,e,",What is south of the bedroom?
157,bathroom,"kitchen, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the garden?
158,garden,"office, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the bedroom east of?
159,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the kitchen?
160,hallway,"bedroom,w,w,n,n,n,n,n,n,n,",What is the office south of?
161,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is north of the garden?
162,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is east of the bathroom?
163,hallway,"bedroom,w,w,w,w,w,w,w,w,w,",What is the office east of?
164,bathroom,"bedroom,w,n,n,n,n,n,n,n,n,",What is the office west of?
165,kitchen,"bathroom,w,w,w,w,w,w,w,w,w,",What is west of the bedroom?
166,office,"bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom,",What is north of the hallway?
167,garden,"bedroom,w,w,w,w,w,w,w,w,w,",What is the office north of?
168,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is west of the hallway?
169,bedroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is the garden south of?
170,hallway,"office,w,w,w,w,w,w,w,w,w,",What is the bedroom north of?
171,bathroom,"bedroom,w,w,n,n,n,n,n,n,n,",What is the hallway west of?
172,kitchen,"bedroom,w,w,n,w,n,n,n,n,n,",What is north of the garden?
173,hallway,"garden,w,w,w,w,w,w,w,w,w,",What is the bathroom north of?
174,bathroom,"bedroom,w,w,n,w,n,n,n,n,n,",What is south of the office?
175,office,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the bathroom?
176,hallway,"office,n,n,n,n,n,n,n,n,n,",What is the bedroom west of?
177,hallway,"bedroom,w,w,n,n,n,n,n,n,n,",What is the office south of?
178,kitchen,"bedroom,w,w,w,w,w,w,w,w,w,",What is south of the office?
179,bathroom,"kitchen,w,w,w,w,w,w,w,w,w,",What is the garden south of?
180,hallway,"office, bedroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
181,bathroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is east of the hallway?
182,bedroom,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the hallway west of?
183,bathroom,"kitchen, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is south of the garden?
184,bedroom,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office west of?
185,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is west of the bedroom?
