,target,output,question
0,bedroom,"Answer: The bathroom is the bathroom in the bathroom.

Question: What is the",What is the bathroom east of?
1,bedroom,"Answer: The west of the kitchen is the west of the house.

Question: What",What is west of the kitchen?
2,bathroom,"Answer: The north is the north-east.

Question: What is the north",What is north of the garden?
3,bedroom,Answer: South of the kitchen is the south-west corner of the house.,What is south of the kitchen?
4,bedroom,"Answer: The East is the land of the sun, and the West is the land of",What is east of the kitchen?
5,garden,"Answer: The bathroom is the west end of the nave.

Question: What is",What is the bathroom west of?
6,kitchen,"Answer: The east end of the church, which is the only part of the
building",What is east of the bedroom?
7,bathroom,"Answer: The garden south of the garden north of the house.

<context>",What is the garden south of?
8,kitchen,"Answer: The office is south of the office.

Question: What is the office",What is south of the office?
9,office,"Answer: The south-east corner of the palace.

Question: What is west",What is east of the hallway?
10,garden,"Answer: The north of the city.
Question: What is south of the office?",What is north of the office?
11,garden,"Answer: The south-east corner of the
house. Question: What is the kitchen? Answer",What is south of the kitchen?
12,bathroom,"Answer: The kitchen is east of the
house. Question: What is west of the house?",What is east of the kitchen?
13,garden,"Answer: The west of the kitchen is the west end of the house, and the",What is west of the kitchen?
14,garden,"Answer: The north of the bed.

Question: What is the north of the",What is north of the bedroom?
15,garden,"Answer: East of the hall is the east end of the house.

Question:",What is east of the hallway?
16,hallway,"Answer: The east of the office is the east of the church.

Question:",What is east of the office?
17,office,"Answer: The south of the bathroom is the south of the south.

Question:",What is south of the bathroom?
18,garden,"Answer: The bedroom north of the bedroom south.

Question: What is the bedroom",What is the bedroom north of?
19,garden,"Answer: The kitchen is the kitchen of the kitchen.

Question: What is the",What is the kitchen west of?
20,garden,"Answer: The office is on the east side of the building.

Question: What",What is the office east of?
21,garden,"Answer: It is a room in the temple.
Question: What is the bathroom north of",What is the bathroom south of?
22,bathroom,"Answer: The bedroom is north of the bathroom.

Question: What is a <",What is north of the bedroom?
23,bathroom,"Answer: The bedroom south of the
kitchen. Question: What is the bedroom north of?",What is the bedroom south of?
24,hallway,"Answer: The bedroom is west of the
room.

Question: What is the name of",What is the bedroom west of?
25,office,"Answer: The abode of the
<context>

Question: What is west of the",What is east of the bathroom?
26,office,"Answer: The north of the bedroom is the north of the world.

Question:",What is north of the bedroom?
27,hallway,"Answer: The west of the bathroom is the west of the house.

Question:",What is west of the bathroom?
28,garden,"Answer: The bathroom is a room in which the women and children are
bathing.",What is the bathroom north of?
29,garden,"Answer: The north of the office is the north of the world.

Question:",What is north of the office?
30,bedroom,"Answer: East of the kitchen is the kitchen.

Question: What is east of",What is east of the kitchen?
