,target,output,question
0,bedroom,"Answer: The bathroom is the room in which the water is drawn from the
sealed-",What is the bathroom east of?
1,bedroom,"Answer: The place where the earth is turned up by the earth-rake.

Question",What is west of the kitchen?
2,bathroom,"Answer: The city of the Sun.
Question: What is the city of the Sun?",What is north of the garden?
3,bedroom,"Answer: The side of the house opposite the front.

Question: What is the",What is south of the kitchen?
4,bedroom,"Answer: The kitchen is east of the kitchen.

Question: What is west of",What is east of the kitchen?
5,garden,"Answer: The bathroom is the room in the house, which is the place of
s",What is the bathroom west of?
6,kitchen,"Answer: The side of the house opposite to the one in which the
<suns",What is east of the bedroom?
7,bathroom,"Answer: The garden is the one that is not in the
carn--",What is the garden south of?
8,kitchen,"<context>

<context>

<context>

<context>",What is south of the office?
9,office,"Answer: The sea.

Question: What is west of the hallway? Answer: The sea",What is east of the hallway?
10,garden,"Answer: The north is the place where the church is built.

Question: What",What is north of the office?
11,garden,"Answer: The kitchen is the place where the mistress of the house is
served.",What is south of the kitchen?
12,bathroom,"Answer: The kitchen is the place where the man and the woman are
married.",What is east of the kitchen?
13,garden,Answer: The kitchen. Question: What is the kitchen? Answer: The kitchen. Question: What,What is west of the kitchen?
14,garden,"Answer: The room in which the bed is made.

Question: What is the",What is north of the bedroom?
15,garden,"Answer: The room on the left.

Question: What is the room on the",What is east of the hallway?
16,hallway,"Answer: The office.

Question: What is west of the office?",What is east of the office?
17,office,"Answer: The place where the water is.

Question: What is the water?",What is south of the bathroom?
18,garden,"Answer: The room in the house which is opposite the bed.

Question: What",What is the bedroom north of?
19,garden,"Answer: The kitchen is the place where the family eat and sleep.

Question:",What is the kitchen west of?
20,garden,Answer: The office is the office of the <g-o-m-a-,What is the office east of?
21,garden,"Answer: The one in the corner of the room.

Question: What is the",What is the bathroom south of?
22,bathroom,"Answer: The place where the body is buried.

<cor-s-s",What is north of the bedroom?
23,bathroom,"Answer: The room in which the people live.

Question: What is the room",What is the bedroom south of?
24,hallway,"Answer: The room in the side of the house.

Question: What is the",What is the bedroom west of?
25,office,Answer: The two-s-s-s-s-s-s-s,What is east of the bathroom?
26,office,"Answer: The place where the young people are.

Question: What is the difference",What is north of the bedroom?
27,hallway,"Answer: The place where the water is.

Question: What is the water?",What is west of the bathroom?
28,garden,"Answer: The bathroom is the room in the basement.

Question: What is the",What is the bathroom north of?
29,garden,"Answer: The office is to the right.

Question: What is the name of",What is north of the office?
30,bedroom,"Answer: The kitchen.

Question: What is west of the kitchen?",What is east of the kitchen?
31,kitchen,"Answer: The bathroom is the room in the house where the water is
supplied for",What is the bathroom east of?
32,bathroom,"Answer: The
parn

""The
parn"" is the name of",What is north of the garden?
33,kitchen,"Answer: The room in the side of the house.

Question: What is the",What is the bedroom west of?
34,bedroom,Answer: The kitchen is the place where the cook and the housekeeper live.,What is the kitchen south of?
35,garden,"Answer: The bathroom is a little room in the house, and is used for
the",What is the bathroom east of?
36,office,"Answer: The room of the dead.

Question: What is the room of the",What is south of the hallway?
37,bedroom,"Answer: The west side of the river.

Question: What is the west side",What is north of the bathroom?
38,bedroom,"Answer: The bathroom is the place where the men and women wash their
clothes.",What is the bathroom east of?
39,office,"Ans: The part of the house opposite the bed.

<corpo>",What is north of the bedroom?
40,bathroom,"<c>

Answer: The kitchen is the place where the cook is. <c>",What is south of the kitchen?
41,bedroom,"<p>

""I will tell you. It is the house of the man who is",What is west of the office?
42,kitchen,"Answer: The garden is the sea.

Question: What is the river?",What is the garden south of?
43,garden,"Answer: The house-sod-sod.

Question: What is the",What is south of the bedroom?
44,garden,"Answer: The office of the
<supporter>. Question: What is the name of the city",What is the office south of?
45,hallway,"Answer: The office of the post-master.

Question: What is the office",What is the office east of?
46,garden,"Answer: The south is the south-east.

Question: What is the south",What is south of the office?
47,garden,"Answer: The south-wing of the house.

Question: What is the south",What is west of the bedroom?
48,garden,"Answer: The side of the house opposite the street.

Question: What is the",What is east of the hallway?
49,garden,"Answer: The office of the <c>mason</c>.

<c",What is the office south of?
50,bedroom,"Answer: The first and second are the two halls of the palace, the third
is",What is the hallway north of?
51,garden,"Answer: The North Pole.

Question: What is the North Pole?",What is north of the bathroom?
52,hallway,"Answer: The room north of the kitchen.

Question: What is the room north",What is the bedroom north of?
53,bathroom,"Answer: The sun.

Question: What is the sun?

Answer:",What is east of the garden?
54,bathroom,"Answer: The place where the sun is not.

Question: What is east of",What is west of the bedroom?
55,garden,"Answer: The side of the house opposite to the one in which the
mumping-",What is east of the hallway?
56,hallway,"Answer: The room in which the young people are to be found.

Question:",What is the bedroom east of?
57,kitchen,"Answer: The side of the house, or the side of the house that is opposite",What is west of the hallway?
58,hallway,Answer: The room in which the two-d-d-d-d-d,What is south of the bedroom?
59,kitchen,"Answer: The garden north of the house is the place to get the best
of the",What is the garden north of?
60,hallway,"Answer: The room is the room.

Question: What is the room?",What is the bedroom north of?
61,bedroom,"Answer: The ""carnal"" of the world.

Question: What is",What is south of the hallway?
62,kitchen,"Answer: The hall is the room in the basement of the house.

Question:",What is the hallway north of?
63,hallway,"Answer: The west is the land of the sun.

Question: What is the",What is west of the bedroom?
64,bedroom,"Answer: The east is the side of the earth that is opposite to the
sun.",What is east of the garden?
65,office,"Answer: The room in which the bed is placed.

Question: What is the",What is the bedroom north of?
66,bathroom,"Answer: The room in which the body is placed after death.

Question: What",What is the bedroom north of?
67,office,Answer: The garden is the part of the city which is not in the city.,What is the garden south of?
68,kitchen,"Answer: The bathroom is the room on the right of the hall.

Question:",What is the bathroom west of?
69,garden,"Answer: The hall is the one that leads to the dining-room.

Question",What is the hallway east of?
70,bathroom,"Answer: The room in which the body of the dead is laid.

Question:",What is south of the bedroom?
71,kitchen,"Answer: The garden is the place where the
mount-garn, or",What is the garden south of?
72,garden,"Answer: The room in which the patient slebs.

Question: What is the",What is the bedroom south of?
73,bathroom,"Answer: The office is the place where the books are kept.

Question: What",What is north of the office?
74,bathroom,"Answer: The corridor, or corridor-like, part of the building.

Question",What is the hallway north of?
75,bedroom,"Answer: The room in which the fugate is.

Question: What is the",What is south of the hallway?
76,bedroom,"Answer: The hall is the place where the people are assembled to
witness the exercises of",What is the hallway east of?
77,bathroom,"Answer: The office is in the centre of the building.

Question: What is",What is north of the office?
78,kitchen,"Answer: The river.

Question: What is west of the river?",What is east of the garden?
79,hallway,"Answer: The kitchen is the room in the back of the house where the
kitner’",What is the kitchen south of?
80,garden,"Answer: The office is west of the house.

Question: What is the word",What is west of the office?
81,office,"Answer: The bedroom west of is the room in which the bed is made.
Question:",What is the bedroom west of?
82,kitchen,"Answer: The hall is the place where the people go to get their
sermons",What is the hallway south of?
83,garden,"Answer: The office of the United States is to make the people of the
country happy",What is the office west of?
84,bathroom,"Answer: The north is the north.
Question: What is the south of the hallway?",What is north of the hallway?
85,office,"Answer: The valley of the stream.

""I am not so much of a",What is west of the garden?
86,office,"Answer: The west of the church.

Question: What is the name of the church",What is west of the garden?
87,garden,"Answer: The kitchen.
Question: What is west of the bathroom?
Answer: The",What is east of the bathroom?
88,bathroom,"Answer: The office is the centre of the government.

Question: What is the",What is north of the office?
89,kitchen,"Answer: The room in which the maid is to be.

Question: What is",What is the bedroom west of?
90,office,"Answer: The room in which the men are washing their hands.

Question: What is",What is the bathroom south of?
91,office,"Answer: The world.
Question: What is west of the bedroom?
Answer: The",What is east of the bedroom?
92,bedroom,"Answer: The south of the city of New York.

Question: What is the",What is south of the office?
93,bathroom,"Answer: A garden, a field, a meadow, a wood, a meadow",What is the garden west of?
