,target,output,question
0,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
1,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
2,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
3,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
4,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
5,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
6,hallway,"Answer: In the bedroom.

Question: Where is the apple?
Answer: In",Where is the apple? 
7,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
9,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
10,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
11,office,"Answer: John got the milk there.

Question: Where is the milk?
Answer",Where is the milk? 
12,office,"Answer: John got the milk there.

Question: Where is the milk?
Answer",Where is the milk? 
13,bathroom,"Answer: In the office.

Question: Where is the milk?
Answer: In",Where is the football? 
14,bathroom,"Answer: In the bedroom.

Question: Where is the milk?
Answer: In",Where is the football? 
15,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
16,hallway,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the apple? 
17,hallway,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
18,hallway,"Answer: In the garden.

Question: Where is the milk?
Answer: In",Where is the apple? 
19,hallway,"Answer: In the garden.

Question: Where is the milk?
Answer: In",Where is the football? 
20,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
21,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
22,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
24,bathroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
25,bathroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
26,bedroom,"Answer: In the bathroom.

Question: Where is the football?
Answer: In",Where is the football? 
27,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
28,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
29,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
30,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
31,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
32,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
33,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
34,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
35,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
36,garden,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the apple? 
37,garden,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the apple? 
38,garden,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the apple? 
39,bathroom,"Answer: In the bathroom.

Question: Where is the football?
Answer: In",Where is the football? 
40,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
41,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
42,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
43,office,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
44,office,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
45,office,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
46,bedroom,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the apple? 
47,bedroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
48,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
49,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
50,bathroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
51,hallway,"Answer: In the bathroom.

Question: Where is the football?
Answer: In",Where is the football? 
52,hallway,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the football? 
53,hallway,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the football? 
54,garden,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
55,garden,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the milk? 
56,bedroom,"Answer: In the bedroom.

Question: Where is the bedroom?
Answer: In",Where is the football? 
57,bedroom,"Answer: In the bedroom.

Question: Where is the bedroom?
Answer: In",Where is the football? 
58,bedroom,"Answer: In the bedroom.

Question: Where is the football?
Answer: In",Where is the football? 
59,bedroom,"Answer: In the bedroom.

Question: Where is the football?
Answer: In",Where is the football? 
60,bedroom,"Answer: In the bedroom.

Question: Where is the football?
Answer: In",Where is the football? 
61,hallway,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
62,hallway,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the football? 
63,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
64,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
65,hallway,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
66,hallway,"Answer: In the hallway.

Question: Where is the football?
Answer: In",Where is the football? 
67,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
68,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
69,bedroom,"Answer: In the bedroom.

Question: Where is the milk?
Answer: In",Where is the football? 
70,bedroom,"Answer: In the bedroom.

Question: Where is the apple?
Answer: In",Where is the football? 
71,office,"Answer: In the apple tree.

Question: Where is the apple?
Answer:",Where is the apple? 
72,kitchen,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
73,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the apple? 
74,kitchen,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
75,office,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
76,garden,"Answer: In the bathroom.

Question: Where is the milk?
Answer: In",Where is the football? 
77,garden,"Answer: In the bathroom.

Question: Where is the milk?
Answer: In",Where is the football? 
78,kitchen,"Answer: In the bathroom.

Question: Where is the milk?
Answer: In",Where is the football? 
79,bathroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
80,bathroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
