,target,output,question
0,hallway,"<context>

<context>

<context>

<context>",Where is John? 
1,bathroom,"Answer: She's in the garden.

Question: What is she doing?",Where is Mary? 
2,kitchen,"Answer: She is in the hands of the
author.

Question: What is",Where is Sandra? 
3,hallway,"Answer: In the

<c>

<c>

<c",Where is Sandra? 
4,kitchen,"Answer: She is in the house of the man who is the father of the
<",Where is Sandra? 
5,hallway,"Answer: In the house of the Lord.
Question: What is the name of the place",Where is Sandra? 
6,garden,"Answer: The answer is in the book.

<c>The Book of the",Where is Sandra? 
7,hallway,"Answer: In the book of the Bible.

Question: What is the meaning of",Where is Daniel? 
8,office,"Answer: She is in the house of her uncle, the Reverend Mr.
Lav",Where is Sandra? 
9,office,"Answer: He is in the library.

Question: What is the matter with him",Where is Daniel? 
10,kitchen,"Answer: She is in the church.

Question: How did she get into the",Where is Mary? 
11,garden,"Answer: She is in the house of the Lord.

Question: What is the",Where is Mary? 
12,office,"Answer: He is in the hands of the police.

Question: What is the",Where is Daniel? 
13,bedroom,"Answer: In the library.

Question: What is the name of the book?",Where is Mary? 
14,bedroom,"Answer: She is in the church.

Question: What is the name of the",Where is Mary? 
15,kitchen,"Answer: In the library.

Question: What is the name of the book?",Where is John? 
16,garden,"Answer: He is in the city.
Question: Where is he?
Answer: He",Where is John? 
17,kitchen,"Answer: He is in the library.

Question: What is the book?",Where is John? 
18,office,"Answer: I am here.

""Question: What is the matter with the other",Where is Daniel? 
19,kitchen,"Answer: He is in the woods.
Question: Where is John?
Answer: He",Where is John? 
20,hallway,"Answer: In the house of the Lord.

Question: Where is Mary?",Where is Mary? 
21,office,"Answer: He is in the library.

Question: What is the matter?",Where is John? 
22,office,"Answer: He is in the room below.

Question: What is he doing?",Where is John? 
23,hallway,"Answer: She is in the room with the other ladies.

</context>",Where is Sandra? 
24,bedroom,"Answer: He is in the city.

<context>

<context>",Where is Daniel? 
25,bedroom,"Answer: In the house of the King of the

<context>

<",Where is Sandra? 
26,bedroom,"Answer: She is in the room.

Question: What is she doing?",Where is Mary? 
