,target,output,question
0,bedroom,"Answer: The American American, and the American American is the
sorry-sorry",What is the bathroom east of?
1,bedroom,"Answer: The library.

Question: What is the name of the book?",What is west of the kitchen?
2,bathroom,"Answer: The valley of the Nile.

Question: What is the name of the city",What is north of the garden?
3,bedroom,"Answer: The place where the kitchen is.

Question: What is the name of",What is south of the kitchen?
4,bedroom,"Answer: The kitchen.

Question: What is west of the kitchen?",What is east of the kitchen?
5,garden,"Answer: The bathroom is the room in the basement that is used for
the purposes of",What is the bathroom west of?
6,kitchen,"Answer: The east of the bedroom is the point where the meridian passes
through the",What is east of the bedroom?
7,bathroom,"Answer: The garden of the house of the King of the Red-Mighty,",What is the garden south of?
8,kitchen,"Answer: The office is south of the
building.

Question: What is north of the",What is south of the office?
9,office,Answer: The two-c-c-c-c-c-c-c,What is east of the hallway?
10,garden,"Answer: The office is the place where the people are.

Question: What is",What is north of the office?
11,garden,"Answer: The upper part of the house.

Question: What is the first day of",What is south of the kitchen?
12,bathroom,"Answer: The kitchen is the place where the servants live.

Question: What is",What is east of the kitchen?
13,garden,"Answer: The west of the kitchen is the place where the servants live.

Question",What is west of the kitchen?
14,garden,"Answer: The room in which the man sleeps.

Question: What is the",What is north of the bedroom?
15,garden,"Answer: The hall.

Question: What is west of the hallway?",What is east of the hallway?
16,hallway,"Answer: The office is east of the library.

Question: What is the name",What is east of the office?
17,office,"Answer: The bathroom is south of the kitchen.

Question: What is north of",What is south of the bathroom?
18,garden,Answer: The room in which the Blessed Virgin is said to have slept.,What is the bedroom north of?
19,garden,"Answer: The kitchen west of the
kitchen east. <context>

<context>",What is the kitchen west of?
20,garden,"Answer: The first of the three, the principal, the second, the
second-",What is the office east of?
21,garden,"Answer: The bathroom is a room in a house, where the water is turned on",What is the bathroom south of?
22,bathroom,"Answer: The north is the place where the sun is.

Question: What is",What is north of the bedroom?
23,bathroom,"Answer: The room in which you are to be

<context>Vainly",What is the bedroom south of?
24,hallway,"Answer: The room in the side of the house, which is the one in which the",What is the bedroom west of?
25,office,"Answer: The side of the house opposite the kitchen.

Question: What is the",What is east of the bathroom?
26,office,"Answer: The world is not ready yet for the great change which is
coming.",What is north of the bedroom?
27,hallway,"Answer: The world.

""I suppose you're going to take the whole of",What is west of the bathroom?
28,garden,"Answer: The bathroom is the bathroom.

Question: What is the bathroom?",What is the bathroom north of?
29,garden,"Answer: The north of the city.

Question: What is the north of the",What is north of the office?
30,bedroom,"Answer: The east of the kitchen is the place where the people live who are
s",What is east of the kitchen?
31,kitchen,"Answer: The bathroom is the room on the right of the stairs.

Question:",What is the bathroom east of?
32,bathroom,"Answer: The North is the land of the sun, and the land of the
sun",What is north of the garden?
33,kitchen,"Answer: The room in which the body is laid.

Question: What is the",What is the bedroom west of?
34,bedroom,"Answer: The kitchen south of the house is the kitchen of the house.

Question",What is the kitchen south of?
35,garden,"Answer: The room in which the water is to be purified.

Question: What",What is the bathroom east of?
36,office,"Answer: The American

Questions: What is the difference between the American and the",What is south of the hallway?
37,bedroom,"Answer: The place where the water is.

Question: What is the difference between",What is north of the bathroom?
38,bedroom,"Answer: The bathroom is the room in which the men wash their clothes.

Question",What is the bathroom east of?
39,office,"Answer: The north is the direction of the sun.

Question: What is the",What is north of the bedroom?
40,bathroom,"Answer: The south of the kitchen is the south of the earth.

Question:",What is south of the kitchen?
41,bedroom,"Answer: The office.

Question: What is the other side of the room?",What is west of the office?
42,kitchen,"Answer: The garden is the one that is opposite the house.

Question: What",What is the garden south of?
43,garden,"Answer: The room is south of the bedroom.
Question: What is the room?",What is south of the bedroom?
44,garden,"Answer: The air-pump. <context>

Question: What is the office north",What is the office south of?
45,hallway,"Answer: The ""Blessed"" is the name of the place.

Question",What is the office east of?
46,garden,"Answer: The south of the house.

Question: What is the name of the",What is south of the office?
47,garden,"Answer: The west of the room is the place where you are sitting.

Question",What is west of the bedroom?
48,garden,"Answer: The west of the house.

Question: What is the name of the",What is east of the hallway?
49,garden,"Answer: The office of the

Question: What is the office of the",What is the office south of?
50,bedroom,"Answer: The hall is the place where the men of the house are assembled
to receive",What is the hallway north of?
51,garden,"Answer: The side of the house opposite to the one in which the
carn-",What is north of the bathroom?
52,hallway,"<context>

Answer: The room in the side of the house. <context>",What is the bedroom north of?
53,bathroom,"Boyle, xviii.

   Boyle, Dr. John, xv",What is east of the garden?
54,bathroom,"Answer: The west is the west of the bedroom.

Question: What is the",What is west of the bedroom?
55,garden,"Answer: The wall of the room.

Question: What is the difference between the",What is east of the hallway?
56,hallway,"Answer: The room in the side of the house, which is the most
sunny",What is the bedroom east of?
57,kitchen,"Answer: The side of the house opposite to the one in which the
sump-",What is west of the hallway?
58,hallway,"Answer: The room that is not in the house.

Question: What is the",What is south of the bedroom?
59,kitchen,"Answer: The garden is the one that is not in the valley.

Question:",What is the garden north of?
60,hallway,"Answer: The room in which the sun is not.

<p>",What is the bedroom north of?
61,bedroom,Answer: The two-c-c-c-c-c-c-c,What is south of the hallway?
62,kitchen,Answer: The hall is the passage from the kitchen to the dining-room.,What is the hallway north of?
63,hallway,"Answer: The area of the upper part of the room.

<context>",What is west of the bedroom?
64,bedroom,"Answer: The garden is to the east of the garden.
Question: What is the garden",What is east of the garden?
65,office,"Answer: The room in the centre of the house.

Question: What is the",What is the bedroom north of?
66,bathroom,"Answer: The bow-sore.

Question: What is the bow-s",What is the bedroom north of?
