,target,output,question
0,hallway,"Answer: He is in the library,

Question: What is he doing?",Where is John? 
1,bathroom,"Answer: She is in the room with her mother.

Question: What is the",Where is Mary? 
2,kitchen,"Answer: She is in the room below.

Question: What is she doing?",Where is Sandra? 
3,hallway,"Answer: She’s in the kitchen.

Question: Where is the cook?",Where is Sandra? 
4,kitchen,"Answer: She is in the room with her mother.

Question: What is she",Where is Sandra? 
5,hallway,"Answer: She is in the city of the King of the Belgians, and is",Where is Sandra? 
6,garden,"Answer: She is in the house.

Question: Where is the house?",Where is Sandra? 
7,hallway,"Answer: He is in the room below.

Question: What is the matter?",Where is Daniel? 
8,office,"Answer: She is in the garden.

Question: What is she doing?
Answer",Where is Sandra? 
9,office,"Answer: He was a Jew, and a disciple of the prophet Daniel.",Where is Daniel? 
10,kitchen,"Answer: In the house of the Lord.

Question: What is the name of the",Where is Mary? 
11,garden,"Answer: In the house.
Question: Where is Mary?
Answer: In the garden",Where is Mary? 
12,office,"Answer: He is in the book.

Question: What is the book?",Where is Daniel? 
13,bedroom,"<context>

<context>

<context>

<context>",Where is Mary? 
14,bedroom,"Answer: She is in the garden.

Question: What is she doing?",Where is Mary? 
15,kitchen,"Answer: In the tomb of St. Mark's, Venice.

Question: Where is",Where is John? 
16,garden,"Answer: In the room.

Question: What is the reason of the fact?",Where is John? 
17,kitchen,"Answer: The only one of the three who has not been written upon.

The",Where is John? 
18,office,"Answer: He is in the city.

Question: What is he doing?",Where is Daniel? 
19,kitchen,"Answer: I am here.

Question: What is the matter with you?",Where is John? 
20,hallway,"Answer: She is in the house.

Question: What is the matter?",Where is Mary? 
21,office,"Answer: He is in the house.

Question: What is he doing?",Where is John? 
22,office,"Answer: In the ""Book of Job,"" chap. xviii.

Question:",Where is John? 
23,hallway,"Answer: In the garden.
Question: Where is the ball?
Answer: In the",Where is Sandra? 
24,bedroom,"<context>

Answer: He is in the studio of the American artist, Mr. John",Where is Daniel? 
25,bedroom,"Answer: She is in the ""Birkhall,"" a large, handsome, and comfortable",Where is Sandra? 
26,bedroom,"Answer: She is in the house of her uncle, the Bishop of the
Lun",Where is Mary? 
27,kitchen,"Answer: In the kitchen.

Question: What was the motive?

Answer",Where is Daniel? 
28,kitchen,"Answer: In the little book of the little book.

Question: What is the",Where is Daniel? 
29,kitchen,"Answer: He is in the hospital.

Question: What is the matter with him",Where is Daniel? 
30,hallway,"Answer: She is in the library.

Question: What is she doing?",Where is Sandra? 
31,office,"<context>

<context>

<context>

<context>",Where is John? 
32,kitchen,"Answer: She is in the library.

Question: What is the matter with her",Where is Sandra? 
33,kitchen,"Answer: In the book.

Question: What is the name of the book?",Where is Sandra? 
34,bathroom,"Answer: In the garden of the house of the Lord, in the city of
Jer",Where is Sandra? 
35,office,"Answer: In the house of the King of the

Bights of

the",Where is Mary? 
36,bathroom,"Answer: She is in the next room.

Question: What is the name of",Where is Mary? 
37,garden,"Answer: She is at the house of her aunt, Mrs Prentice, in the",Where is Mary? 
38,kitchen,"Answer: She is in the library.

Question: What is she doing?",Where is Sandra? 
39,bedroom,"Answer: He is in the hands of the Judge.

Question: What is the",Where is Daniel? 
40,bathroom,"Answer: She is a little girl, and lives in the house of her mother.",Where is Sandra? 
41,garden,"Answer: He is in the library.

Question: What is the book?",Where is Daniel? 
42,bathroom,"Answer: She is in the library.

Question: What is the name of the",Where is Sandra? 
43,hallway,"Answer: He is in the garden of the Lord.
Question: Where is the Lord?",Where is Daniel? 
44,garden,"Answer: He is in the army.

Question: What is his rank?",Where is Daniel? 
45,kitchen,"Answer: She is in the church.

Question: What is the matter with her",Where is Mary? 
46,hallway,"Answer: He is in the library, sir.

Question: What is the name",Where is Daniel? 
47,bathroom,"Answer: She is in the garden.

""I have a great deal of interest",Where is Sandra? 
48,office,"Answer: He is in the library, reading.

Question: Where is the book",Where is John? 
49,bedroom,"Answer: He is dead.

<context>

<cor-so-",Where is John? 
50,bedroom,"</context>

An answer: He is in the field.

Question: Where is",Where is John? 
51,office,"Answer: He is in the library.

Question: What is he doing?",Where is John? 
52,garden,"Answer: He is in the library.

Question: What is he doing?",Where is John? 
53,garden,"<context>

<context>

<context>

<context>",Where is John? 
54,kitchen,"Answer: In the valley of the shadow of death.

<p>",Where is Daniel? 
55,bedroom,"Answer: She is in the cabin.

Question: What is the matter with her",Where is Mary? 
56,kitchen,"Answer: She is in the church.

Question: What is the matter with her",Where is Mary? 
57,hallway,"Answer: She is in the garden, and is looking for the flowers.

Question",Where is Mary? 
58,garden,"Answer: In the book of the history of the American Revolution.

Question: What",Where is Daniel? 
59,hallway,"Answer: She is in the book.

Question: What is the book?",Where is Sandra? 
60,hallway,"Answer: She is in the hospital, and is doing her best to be useful.",Where is Sandra? 
61,office,"Answer: He is in the ""carn"" at the present time.

Question",Where is Daniel? 
62,bathroom,"Answer: She is in the garden, and is looking for you.

Question:",Where is Sandra? 
63,garden,"Answer: In the _Pilgrim's Progress_.

Question: Where is the",Where is Daniel? 
64,garden,"<context>

The following is the text of the Epistle to the Corinthians",Where is Daniel? 
65,kitchen,Answer: In the book of the book of the book of the book of the book of,Where is John? 
66,kitchen,"Answer: He is in the house.

Question: What is he doing?",Where is John? 
67,bathroom,"Answer: He is in the room.

Question: What is the matter?
Answer",Where is Daniel? 
68,office,"Answer: He is in the library.

Question: What is he doing?",Where is Daniel? 
69,office,"Answer: He is in the Bible.

Question: Where is the Bible?",Where is Daniel? 
70,garden,"Answer: She is in the house of the Reverend Doctor, and is now
sitting",Where is Mary? 
71,hallway,"Answer: In the house of the Doctor, at the side of the house of the",Where is Sandra? 
72,garden,"Answer: She is in the house of the Pparny.

Bush",Where is Mary? 
73,bedroom,"Answer: In the house of the Bishop of the city.

Question: How much",Where is Mary? 
74,bathroom,"Answer: In the church of the Church of the
Sarn

Sarn",Where is Mary? 
75,kitchen,"Answer: He is in the library.

Question: What is the reason for his",Where is Daniel? 
76,kitchen,"Answer: He is in the library.

Question: What is he doing?",Where is John? 
77,kitchen,"Answer: He is in the room with the other two men.

Question: What",Where is Daniel? 
78,hallway,"Answer: He is in the house.

Question: What is the matter with him",Where is Daniel? 
79,office,"Answer: He is in the next room.

Question: What is the matter with",Where is Daniel? 
80,garden,"Answer: He is in the church.

Question: What is the matter?",Where is John? 
81,bathroom,"Answer: John is a man.

Question: What is his occupation?",Where is John? 
82,bedroom,"Answer: She is in the house.
Question: Where is the house?
Answer:",Where is Sandra? 
83,garden,"Answer: She is in the house.

Question: What is the matter with her",Where is Mary? 
84,office,"Answer: In the book of the same name, which is a book of the
cong",Where is Daniel? 
85,garden,"Answer: In the garden.

Question: What is the reason of her going to",Where is Sandra? 
86,garden,"Answer: She is in the church, with the other children.

Question: What",Where is Mary? 
87,hallway,"Answer: He is in the library.

Question: What is the matter with him",Where is John? 
88,kitchen,"Answer: She is in the house of the young man, who is now in the",Where is Sandra? 
89,kitchen,"Answer: He is in the hands of the wicked, and is being punished for his",Where is Daniel? 
90,bathroom,"Answer: In the house of the King of the
<context>

<context",Where is Sandra? 
91,bathroom,"Answer: In the book of the same name, which was published in 1772.",Where is John? 
92,hallway,"Answer: In the city of New York.

Question: Where is the city of",Where is Sandra? 
93,bathroom,"Answer: She is in the little room.

Question: How do you know that",Where is Sandra? 
94,bathroom,"Answer: She is in the room with her mother.

Question: What is the",Where is Sandra? 
95,kitchen,"Answer: He is in the house of the wicked, and the wicked are in the",Where is John? 
96,kitchen,"Answer: It is in the kitchen.
Question: What is it for?
Answer:",Where is Sandra? 
97,kitchen,"Answer: She is in the garden.

Question: What is she doing?",Where is Mary? 
98,bedroom,"Answer: She is in the house of the King.

Question: What is the",Where is Mary? 
99,bedroom,Answer: The woman who is the cause of all the evil that is to be found in,Where is Mary? 
100,bedroom,"Answer: She is in the room.

Question: What is the reason of your",Where is Mary? 
101,bathroom,"Answer: In the world.

Question: What is the name of the city?",Where is Sandra? 
102,office,"Answer: She is in the house of the Queen of the Angels.

Question:",Where is Mary? 
103,garden,"Answer: He is in the church.

Question: What is the matter with him",Where is Daniel? 
104,garden,"Answer: He is in the hands of the Lord.

Question: What is the meaning",Where is Daniel? 
105,hallway,"</context>

<context>

<context>

<context>",Where is Mary? 
106,bedroom,"Answer: He is in the library.

Question: What is he reading?",Where is Daniel? 
107,bathroom,"Answer: He's in the hospital.

Question: What's the matter with him",Where is Daniel? 
108,office,"Answer: He is in the hospital.
Question: What is his condition?
Answer:",Where is Daniel? 
109,bedroom,"Answer: He's in the city.

Question: What is he doing?",Where is John? 
110,bathroom,"Answer: In the house of the Lord.

Question: What is the meaning of",Where is Daniel? 
111,bathroom,"Answer: He is in the garden.

Question: What is the reason that you",Where is Daniel? 
112,kitchen,"Answer: He is in the library.

Question: What is he reading?
Answer",Where is John? 
113,hallway,"Answer: He is in the garden.

Question: What is he doing?",Where is John? 
114,kitchen,"Answer: She is in the garden.

""I am so sorry to have to",Where is Mary? 
115,garden,"Answer: She is in the garden.

Question: What is the name of the",Where is Sandra? 
116,office,"Answer: He is in the house.

Question: What is he doing?
Answer",Where is John? 
117,kitchen,"Answer: In the house of the Bishop of the city.
Question: What is the name",Where is Mary? 
118,bathroom,"Answer: He is in the furnace.

Question: What is the reason of his",Where is Daniel? 
119,office,"<c>

Answer: He is in the library.

<c>Question:",Where is Daniel? 
120,bedroom,"Answer: In the library.

<c>The History of the American
<",Where is Daniel? 
121,bathroom,"Answer: She is in the church.

Question: What is the difference between the",Where is Mary? 
122,bedroom,"Answer: He is dead.
Question: What is the meaning of the word ""dead""?",Where is Daniel? 
123,hallway,"Answer: He is in the house.

Question: What is his plan?",Where is Daniel? 
124,bedroom,"Answer: She is in the house.

Question: What is the reason for the",Where is Mary? 
125,office,"Answer: She is in the house of the Doctor, at the end of the street.",Where is Sandra? 
126,garden,"Answer: In the Temple of Jerusalem.

Question: What is the name of the",Where is John? 
127,garden,"Answer: He is dead.

Question: What is the meaning of the word ""s",Where is Daniel? 
128,garden,"Answer: She is in the library.

Question: Where is the book?",Where is Sandra? 
129,bathroom,"Answer: In the garden.

Question: What is the name of the electric lamp",Where is Sandra? 
130,garden,"Answer: She is in the library.
Question: Where is the book?
Answer:",Where is Sandra? 
131,hallway,"Answer: She is in the city of New York.

Question: Where is Mary?",Where is Mary? 
132,bathroom,"Answer: She is in the studio.

Question: What is she doing?",Where is Sandra? 
133,garden,"Answer: She is in the garden.

Question: Where is the garden?",Where is Sandra? 
134,kitchen,"Answer: In the studio.
Question: Where is John?
Answer: In the studio",Where is John? 
135,bathroom,"Answer: She is in the library.
Question: Where is the library?
Answer:",Where is Sandra? 
136,office,"Answer: She is a little girl who lives in the city of the
<delt",Where is Sandra? 
137,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
138,bathroom,"Answer: She is in the house of the King of the
Sarens.",Where is Sandra? 
139,bathroom,"Answer: He is in the library.

Question: Where is John?",Where is John? 
