,target,output,question
0,hallway,"Answer: In the cellar.

Question: Where is the butter?

Answer",Where is the milk? 
1,hallway,"Answer: In the hall.

Question: Where is the football?

Answer",Where is the football? 
2,hallway,"Answer: In the garden. Mary went to the
garden. Langley,",Where is the football? 
3,hallway,Answer: In the kitchen. Question: Where is the game-keeper? Answer: In the kitchen,Where is the football? 
4,garden,Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question,Where is the milk? 
5,garden,"Answer: In the cellar.

Question: Where is the cellar?

Answer",Where is the milk? 
6,bedroom,Answer: In the kitchen. The kitchen is the place where the food is prepared. The kitchen is,Where is the football? 
7,bedroom,"Answer: In the stomach.

Question: Where is the butter?

Answer",Where is the milk? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the football? 
9,kitchen,"Answer: In the middle of the stage.

Question: Where is the chalk?",Where is the football? 
10,bedroom,"Answer: In the great ocean.

Question: Where is the great sea?",Where is the football? 
11,hallway,"Answer: In the kitchen.

Question: Where is the doll?

Answer",Where is the football? 
12,garden,"Answer: In the kitchen.
Question: Where is the milk?
Answer: In the",Where is the milk? 
13,garden,Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question,Where is the milk? 
14,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
15,garden,"Answer: I have not seen it.

Question: Where is the milk?",Where is the milk? 
16,garden,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
17,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
18,kitchen,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
19,kitchen,Answer: In the garden. Question: Where is the apple? Answer: In the garden. Question,Where is the apple? 
20,bedroom,"Answer: In the library of the Academy of Cortona.

Question: Where is",Where is the apple? 
21,bedroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
22,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
24,bedroom,"Answer: In the kitchen. [20] _Du Pape_, bk. John",Where is the milk? 
25,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
26,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
27,bathroom,Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question,Where is the apple? 
28,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
29,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
30,garden,"Daniel travelled to the garden. The
question was not so simple as it might have been. The",Where is the apple? 
31,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
32,kitchen,"Answer: In the bedroom.

Question: Where is the ball?

Answer",Where is the football? 
33,kitchen,"Answer: In the kitchen.

Question: What is the torture?

Answer",Where is the apple? 
34,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
35,office,"Gordon: ""I have not seen the milk."" Lesseps: ""I have not seen the",Where is the milk? 
36,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
37,kitchen,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the football? 
38,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
39,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
40,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
41,office,Answer: In the milk-pail. Why is the milk-pail like a milk-,Where is the milk? 
42,office,Answer: In the milk-pail. Why is a pudding-bag like a pudding-bag,Where is the milk? 
43,office,"Answer: In the barn. Question: What is the
difference between the cow and the goat?",Where is the milk? 
44,kitchen,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
45,bedroom,"Answer: In the kitchen.

Question: What is the milk for?",Where is the milk? 
46,office,"Answer: In the cave.

Question: Where is the football?

Answer",Where is the football? 
47,bathroom,"Answer: In the big wigwam.
Question: Where is the football?
Answer",Where is the football? 
48,bathroom,"Answer: In the office.
Question: Where is the girl?
Answer: In the",Where is the football? 
49,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
50,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
51,hallway,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
52,kitchen,Answer: In the kitchen. Question: Where is the map? Answer: In the bedroom. Question,Where is the football? 
53,kitchen,"Answer: It is not in the manuscript. It is in the manuscript of the
""",Where is the football? 
54,kitchen,"Answer: In the kitchen.

Question: Where is the corn? Answer: In the kitchen",Where is the football? 
55,bathroom,"Answer: In the kitchen.
Question: Where is the apple?
Answer: In the",Where is the apple? 
56,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
57,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the queen?",Where is the milk? 
58,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
59,bedroom,"Answer: In the kitchen. John went to the kitchen. ""Oi
don't want to",Where is the apple? 
60,garden,"Answer: In the barn.
Question: Where is the milk?
Answer: In the",Where is the milk? 
61,garden,"Answer: It is in the barn.

Question: Where is the milk?",Where is the milk? 
62,kitchen,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the football? 
63,kitchen,"Answer: In the library.

Question: Where is the football?

Answer",Where is the football? 
64,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the football? 
65,kitchen,"Answer: Here it is.

Question: Where is the hand?

Answer",Where is the football? 
66,kitchen,"Answer: I do not know.

Question: Where is the football?",Where is the football? 
67,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
68,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
69,bedroom,Answer: In the kitchen. Question: Where is the football? Answer: In the kitchen. Question,Where is the football? 
70,garden,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
71,garden,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
72,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
73,bathroom,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
74,bathroom,Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question,Where is the apple? 
75,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
76,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is the milk? 
77,hallway,"Answer: In the cellar.

Question: Where is the milk?

Answer",Where is the milk? 
78,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is the milk? 
79,hallway,"Answer: In the kitchen.

Question: Where is the egg? Answer: In the kitchen",Where is the milk? 
80,bathroom,"Answer: In the Lycosa's pouch.

Question: Where is the ball?",Where is the football? 
81,bathroom,"Answer: In the kitchen.

Question: What is the name of the thief?",Where is the football? 
82,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the football? 
83,kitchen,Answer: In the corner. Question: Where is the football? Answer: In the corner. Question,Where is the football? 
84,kitchen,"Answer: In the garden.

Question: Where is the kitchen?

Answer",Where is the football? 
85,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the milk? 
86,kitchen,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
87,bathroom,"Answer: In the cellar. Question: Where is the
milk? Answer: In the cellar",Where is the milk? 
88,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
89,kitchen,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
90,kitchen,"Answer: In the kitchen.

Question: Where is the butter?
Answer: In",Where is the milk? 
91,kitchen,"Answer: In the kitchen. [Sidenote: LONDON]

30th December,",Where is the milk? 
92,kitchen,"Answer: In the kitchen.

Question: Where is the milk? Answer: In the kitchen",Where is the milk? 
93,kitchen,"Answer: In the kitchen. Mary went to the
kitchen. Daniel went to the bedroom.",Where is the milk? 
94,kitchen,"Answer: In the kitchen.

Question: Where is the Queen?
Answer: In",Where is the milk? 
95,bathroom,"Answer: In the stable.

Question: Where is the stable?

Answer",Where is the football? 
96,bathroom,"Answer: In the middle of the field.

Question: Where is the football?",Where is the football? 
97,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the football? 
98,bathroom,"Answer: The football is in the bathroom.

Question: Where is the harp? Answer",Where is the football? 
99,hallway,Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question,Where is the milk? 
100,office,Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question,Where is the milk? 
101,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
102,kitchen,"Answer: In the rectum.

Question: What is the cause? Answer: The milk",Where is the milk? 
103,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
104,bedroom,"Answer: It is in the kitchen.
Question: Where is the kitchen?
Answer:",Where is the football? 
105,bathroom,"Answer: In the library.

Question: Where is the library?

Answer",Where is the football? 
106,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
107,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
108,bedroom,Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question,Where is the milk? 
109,bathroom,Answer: In the grate. Question: What do you intend to do with it? Answer: I,Where is the apple? 
110,bedroom,Answer: In the bedroom. Question: Where is the football? Answer: In the bedroom. Question,Where is the football? 
111,bedroom,"Answer: In the hall. Question: Where is the
football? Answer: In the hall.",Where is the football? 
112,bedroom,"Answer: In the bedroom.

Question: Where is the bedroom? Answer: In the bathroom",Where is the football? 
113,bedroom,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is the football? 
114,office,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
115,office,"Answer: In the Temple garden.

The following is a specimen of his style:",Where is the football? 
116,hallway,"Answer: In the garden of the Horticultural Society of London.

Question:",Where is the football? 
117,office,"Answer: In the cellar.
Question: Where is the butter?
Answer: In the",Where is the milk? 
118,bedroom,"Answer: In the library.

Question: Where is the library?
Answer: In",Where is the milk? 
119,bathroom,Answer: I’m not going to do anything rash. I’m going to be,Where is the apple? 
120,hallway,"Answer: In the apple tree.

Question: Where is the apple?
Answer:",Where is the apple? 
121,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
122,garden,"Answer: In the library of the Virginia Historical Society.

Question: Where is the",Where is the apple? 
123,garden,"Answer: In the kitchen.

Question: Where is the ball? Answer: In the kitchen",Where is the football? 
124,garden,"Answer: In the kitchen. Question: Who is May? Answer: May Kirke, the little",Where is the football? 
125,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is the football? 
126,kitchen,"Answer: In the office.

Question: Where is the office?
Answer: In",Where is the football? 
127,kitchen,"Answer: In the office of the superintendent of the Boston and Albany
Railway.",Where is the football? 
128,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is the football? 
129,bedroom,Answer: In the bathroom. Question: Where is the football? Answer: In the bathroom. Question,Where is the football? 
130,kitchen,Answer: In the kitchen. Question: Where is the kitchen? Answer: In the kitchen. Question,Where is the football? 
131,kitchen,"Answer: In the go-down.

Question: Where is the go-down? Answer",Where is the football? 
