,target,output,question
0,hallway,"Answer: In the ""General Historie"" of 1624.

<context>",Where is John? 
1,bathroom,"Answer: She is dead.

Question: Where is Mary?

Answer:",Where is Mary? 
2,kitchen,"Answer: In the kitchen.
Question: What is the nature of her relationship to Doctor Louis",Where is Sandra? 
3,hallway,"Answer: She is in the garden.

Question: Where is she?",Where is Sandra? 
4,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
5,hallway,"Answer: She's in the kitchen.

Question: Where is Hilary?",Where is Sandra? 
6,garden,"Answer: She is in the kitchen,

<context>

<context>",Where is Sandra? 
7,hallway,"Answer: He is in the garden.

""Thirdly, the fact that the",Where is Daniel? 
8,office,"Answer: She is in the library.

Question: Where is Mary?",Where is Sandra? 
9,office,"Answer: He is in the office.

Question: Where is Mary?",Where is Daniel? 
10,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Mary? 
11,garden,"Answer: She is in the office. Question: Where is
Daniel? Answer: He is in",Where is Mary? 
12,office,"Answer: In the garden of Eden.


XXIX. The garden of Eden.",Where is Daniel? 
13,bedroom,Answer: In the garden. Mary went to the kitchen. John went to the garden. The Pil,Where is Mary? 
14,bedroom,Answer: She is in the garden. Question: Where is the babe? Answer: She is,Where is Mary? 
15,kitchen,"Answer: He is in the kitchen.

Question: What is the matter with him",Where is John? 
16,garden,"Answer: He is in the garden.

Question: Where is May?
Answer:",Where is John? 
17,kitchen,"Answer: He is in the kitchen.

Question: Where is Ruby?",Where is John? 
18,office,"Answer: He is in the garden.

Question: Where is the garden?",Where is Daniel? 
19,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is John? 
20,hallway,"Answer: She is in the hall.

Question: What is the meaning of the",Where is Mary? 
21,office,"Answer: He is in the office.

Question: What is he doing?",Where is John? 
22,office,"Answer: He is in the bathroom.

Question: Where is John?",Where is John? 
23,hallway,"Answer: She is in the house.

Question: Where is the house?
Answer",Where is Sandra? 
24,bedroom,"Answer: He is in the office.

Question: Where is Lester?",Where is Daniel? 
25,bedroom,"Answer: She is in the kitchen.

Question: What is she doing?
Answer",Where is Sandra? 
26,bedroom,"Answer: She is in the bedroom.

Question: What is she doing?",Where is Mary? 
27,kitchen,Answer: Daniel is the name of the King of the Teutonic tribes.,Where is Daniel? 
28,kitchen,Answer: In the garden. Question: Where is the garden? Answer: In the garden. Question,Where is Daniel? 
29,kitchen,"Answer: He is at the Renshaw schooner.

Question: Where is the",Where is Daniel? 
30,hallway,"Answer: She is in the garden.
Question: Where is the garden?
Answer:",Where is Sandra? 
31,office,"Answer: He is in the office.
Question: What is he doing?
Answer:",Where is John? 
32,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
33,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
34,bathroom,Answer: She is in the kitchen. Question: Where is the Steel King? Answer: He is,Where is Sandra? 
35,office,"Answer: In the studio.

Question: What is the name of the studio?",Where is Mary? 
36,bathroom,"Answer: In the kitchen. Why is a man's head like a
<DW64>'s",Where is Mary? 
37,garden,Answer: In the fort. Why is she not there now? Because she is married. Why is,Where is Mary? 
38,kitchen,"Answer: In the kitchen.

Question: What was the name of the Indian who",Where is Sandra? 
39,bedroom,"Answer: In Jamestown.

Question: Where is Daniel?
Answer: In",Where is Daniel? 
40,bathroom,"Answer: She is in Glasgow.

Question: Where is she?

Answer",Where is Sandra? 
41,garden,"Answer: He is in the hospital.

Question: What is he doing?",Where is Daniel? 
42,bathroom,"Answer: She is in the garden.

Question: What is she doing?
Answer",Where is Sandra? 
43,hallway,"Answer: He is in the garden.

Question: Where is Martin Hartog?",Where is Daniel? 
44,garden,"Answer: He is in the garden.

Question: What is the matter?
Answer",Where is Daniel? 
45,kitchen,"Answer: In the rear of the house.

Question: What is the name of",Where is Mary? 
46,hallway,"Answer: Daniel was a <DW64> slave.

Question: What was his occupation",Where is Daniel? 
47,bathroom,"Answer: In the garden.

Question: What is the meaning of the word '",Where is Sandra? 
48,office,"Answer: In the sixth book of the Fasti, 1.

Question: Where is the",Where is John? 
49,bedroom,"Answer: In the bedroom. John was a Roman
poet, and a friend of Catull",Where is John? 
50,bedroom,"Answer: He was a native of the town of Bury St. Edmunds,",Where is John? 
51,office,"Answer: In the parish of Charminster, in Dorsetshire.

Question:",Where is John? 
52,garden,"Answer: John is in the garden.

Question: Where is John?",Where is John? 
53,garden,"Answer: In the garden. Question: Where is the
<context>

Question: Where",Where is John? 
54,kitchen,"Answer: In the kitchen.

Question: What is the punishment?

Answer",Where is Daniel? 
55,bedroom,"Answer: She is in the library.

Question: What is she doing?",Where is Mary? 
56,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
57,hallway,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
58,garden,"Answer: Daniel is a great astronomer.

Question: What is the meaning of the",Where is Daniel? 
59,hallway,"Answer: In the kitchen.

Question: What is the meaning of the word ""southern",Where is Sandra? 
60,hallway,"Answer: She is in the hospital.

Question: Where is the hospital?",Where is Sandra? 
61,office,"Answer: He is in the cabin.
Question: Where is the doctor?
Answer:",Where is Daniel? 
62,bathroom,"Answer: She is in the kitchen.

Question: Where is the major?",Where is Sandra? 
63,garden,"Answer: He is in the garden.

Question: Where is the garden?
Answer",Where is Daniel? 
64,garden,"Answer: He is in the garden.

Question: Where is Daniel?",Where is Daniel? 
65,kitchen,"Answer: John is in the court-yard.

Question: What is the name",Where is John? 
66,kitchen,"Answer: He is in the automobile.

Question: Where is the automobile?
Answer",Where is John? 
67,bathroom,"Answer: He is in the room with Mellen.

Question: Where is Mellen",Where is Daniel? 
68,office,"Answer: He is in the office.

Question: Where is Jimmie?
Answer",Where is Daniel? 
69,office,"Answer: He is in the kitchen.

Question: What is the matter with him",Where is Daniel? 
70,garden,Answer: She is in the garden. Question: What is the cause of her being there? Answer,Where is Mary? 
71,hallway,"Answer: She is in the garden.

Question: What is she doing?",Where is Sandra? 
72,garden,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Mary? 
73,bedroom,"Answer: She is in the kitchen.
Question: Where is Jimmy?
Answer: He",Where is Mary? 
74,bathroom,"Answer: She is in the kitchen.

Question: Where is Alfred?",Where is Mary? 
75,kitchen,"Answer: He is in the kitchen.

Question: Where is Lauretta?",Where is Daniel? 
76,kitchen,Answer: He is at home. Question: Where is Martin? Answer: He is at home.,Where is John? 
77,kitchen,"Answer: He is in the Three Black Crows.

Question: Where is the Three Black",Where is Daniel? 
78,hallway,"Answer: He is in the kitchen.

Question: Where is the kitchen?",Where is Daniel? 
79,office,"Answer: He is in the kitchen.

Question: What is he doing?",Where is Daniel? 
80,garden,"Answer: He is at the Lizard.

Question: Where is the Lizard",Where is John? 
81,bathroom,"Answer: He is in the hospital at Allahabad.

Question: Where is the N",Where is John? 
82,bedroom,"Answer: She is in the garden. Question: Where is
Sandra? Answer: She is",Where is Sandra? 
83,garden,Answer: She is in the kitchen. Question: Where is Mary? Answer: She is in the,Where is Mary? 
84,office,Answer: In the kitchen. Question: Where is the captain? Answer: In the kitchen. Question,Where is Daniel? 
85,garden,"Answer: The name of the island on which the pirate ship was built.

Question",Where is Sandra? 
86,garden,Answer: Mary is in the garden. She is resting. She is resting because she has been working,Where is Mary? 
87,hallway,"What is the meaning of the word ""sitting""? What is the meaning of the word ""s",Where is John? 
88,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
89,kitchen,"Answer: He is in the garden.

Question: Where is the garden?",Where is Daniel? 
90,bathroom,"Answer: She is in the Temple.

Question: What is the cause of her being",Where is Sandra? 
91,bathroom,"Answer: He is in the Temple.

Question: Where is the Temple?
Answer",Where is John? 
92,hallway,"Answer: She is in the Tower.
Question: What is her condition?
Answer:",Where is Sandra? 
93,bathroom,"Answer: She is in the bathroom.

Question: Where is the bathroom?",Where is Sandra? 
94,bathroom,"Answer: She is in the library.

Question: Where is she?",Where is Sandra? 
95,kitchen,"Answer: He is in the kitchen. Question: Where is
Cyril? Answer: He",Where is John? 
96,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
97,kitchen,"Answer: Mary is a Baptist.

Question: Where is Asaph Hall?",Where is Mary? 
98,bedroom,"Answer: She is in the kitchen.

Question: Where is Mary?
Answer:",Where is Mary? 
99,bedroom,"Answer: She is in the kitchen.
Question: Where is John?
Answer: He",Where is Mary? 
100,bedroom,"Answer: She is in the room adjoining mine.

Question: What is the cause",Where is Mary? 
101,bathroom,"Answer: She is in the garden.

Question: What is she doing?
Answer",Where is Sandra? 
102,office,"Answer: She is in the bathroom.

Question: What is the matter with her",Where is Mary? 
103,garden,"Answer: He is in the fort.

Question: Where is the Frenchman?",Where is Daniel? 
104,garden,"Answer: He is in the jungle.

Question: Where is he?",Where is Daniel? 
105,hallway,"Answer: She is in the forest.

Question: What is she doing?",Where is Mary? 
106,bedroom,"Answer: He is in the kitchen.

Question: What is he doing?
Answer",Where is Daniel? 
107,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is Daniel? 
108,office,"Answer: In the garden.

Question: What was the book?

Answer",Where is Daniel? 
109,bedroom,"Answer: In the kitchen.

Question: What is the matter?

Answer",Where is John? 
110,bathroom,"Answer: In the hall.

Question: What is the hall?

Answer",Where is Daniel? 
111,bathroom,"Answer: He is in the garden.

Question: Where is he?",Where is Daniel? 
112,kitchen,"Answer: In the kitchen.

Question: What did he do?
Answer: He",Where is John? 
113,hallway,"Answer: He is in the kitchen.

Question: What is your name?
Answer",Where is John? 
114,kitchen,"Answer: She's in the kitchen.

Question: Where is John?
Answer:",Where is Mary? 
115,garden,"Answer: She is in the garden.

Question: What is the name of the garden",Where is Sandra? 
116,office,"Answer: He is in the garden.
Question: Where is John?
Answer: He",Where is John? 
117,kitchen,"Answer: She is in the kitchen.

Question: What is the matter?",Where is Mary? 
118,bathroom,"Answer: He is in the kitchen.

_P. Guest_ (_in a",Where is Daniel? 
119,office,"Answer: He is in the office.

Question: Where is the Secretary?
Answer",Where is Daniel? 
120,bedroom,"Answer: He's in the barn.

Question: What is he doing?",Where is Daniel? 
121,bathroom,"Answer: In the kitchen.

Question: Where is Mary?
Answer: In the",Where is Mary? 
122,bedroom,"<context>

Answer: He is in the library."" ""And you have not seen him",Where is Daniel? 
123,hallway,"Answer: He is in the library.

""What is he doing?""",Where is Daniel? 
124,bedroom,Answer: She is in the house. Question: Where is Hannah? Answer: She is in the,Where is Mary? 
125,office,"Answer: In the castle of Tantallon.

Question: Where is the Earl of",Where is Sandra? 
126,garden,"Answer: He is in the garden.

Question: Where is the King?",Where is John? 
127,garden,"<context>

<context>

<context>

<context>",Where is Daniel? 
128,garden,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
129,bathroom,"Answer: She was in the kitchen.

Question: Where is Mary?",Where is Sandra? 
130,garden,"Answer: In the garden of the temple of Minerva, in the city of",Where is Sandra? 
131,hallway,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Mary? 
132,bathroom,"Answer: She is in the convent of San Juan de los Reyes, in the city",Where is Sandra? 
133,garden,"Answer: She is in the garden.

Question: What is the story?",Where is Sandra? 
134,kitchen,"Answer: He is in the hospital.

Question: Where is John?
Answer:",Where is John? 
135,bathroom,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
136,office,"Answer: She is in the hospital at the head of the line, and is
s",Where is Sandra? 
137,kitchen,"Answer: He's in the kitchen.
Question: Where is the kitchen?
Answer:",Where is John? 
138,bathroom,"Answer: She is in the kitchen.

Question: Where is Benny?",Where is Sandra? 
139,bathroom,"Answer: He is in the kitchen.

Question: Where is the kitchen?",Where is John? 
140,office,"Answer: She is in the city of St. Paul, Minn. She is a daughter",Where is Mary? 
141,hallway,"Answer: She is at home.

Question: Where is Mary?

Answer",Where is Mary? 
142,hallway,"Answer: She is at home.

Question: Where is my father? Answer: He is",Where is Mary? 
143,office,"Answer: She is at the Baths. Question: Where is
Sandra? Answer: She",Where is Sandra? 
144,bedroom,"Answer: She is in the bathroom.

Question: Where is Jimmie?",Where is Sandra? 
145,kitchen,Answer: She is in the kitchen. Question: Where is the kitchen? Answer: It is in,Where is Sandra? 
146,kitchen,"Answer: She is in the kitchen.

Question: Where is Daniel?",Where is Sandra? 
147,kitchen,"Answer: In the garden of Stowe. Daniel was
the first poet who ever wrote in the",Where is Daniel? 
148,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is Sandra? 
149,kitchen,"Answer: He is in the garden.

Question: Where is Jimmy?
Answer:",Where is Daniel? 
150,garden,"Answer: He is in the library.

Question: What is the matter?",Where is Daniel? 
151,garden,"Answer: She is in the garden.

Question: Where is the garden?
Answer",Where is Sandra? 
152,bathroom,"Answer: He is in the garden.

Question: Where is Daniel?",Where is Daniel? 
153,office,"Answer: He is in the garden.

Question: Where is the doctor?
Answer",Where is Daniel? 
154,bedroom,"Answer: John is in the bathroom.

Question: What is the matter with John",Where is John? 
155,bathroom,"Answer: She is in the kitchen.

Question: What is she doing?
Answer",Where is Mary? 
156,garden,"Answer: He is in the garden.

Question: What is he doing?
Answer",Where is Daniel? 
157,bedroom,"Answer: He is in the library.

Question: What is he doing?",Where is John? 
158,office,"Answer: He is in the office.

Question: Where is Aggie?
Answer",Where is John? 
159,hallway,"Answer: She is in the bedroom.

Question: What is the matter with Alfred?",Where is Mary? 
160,bedroom,"Answer: He is in the parlor.

Question: Where is Daniel?
Answer",Where is Daniel? 
161,bedroom,"Answer: He's in the library.

Question: What is he doing?",Where is Daniel? 
162,bedroom,"Answer: She is in the library.

Question: What is she doing?",Where is Mary? 
163,garden,"Answer: She is in the counting-room.

Question: Where is Bill?",Where is Mary? 
164,bathroom,"Answer: He is in the parlor.""

""I thought he was in the",Where is Daniel? 
165,garden,"Answer: She is in the library.

Question: What is she doing?",Where is Sandra? 
166,garden,"Answer: She is in the garden.
Question: Where is the garden?
Answer:",Where is Sandra? 
167,garden,"Answer: He is in the house.

Question: Where is the body?
Answer",Where is Daniel? 
168,kitchen,"Answer: He is in the garden.

Question: Where is Daniel? Answer: He is",Where is Daniel? 
169,bedroom,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Mary? 
170,office,"Answer: He is in the library.

Question: What is he reading?",Where is Daniel? 
171,office,"Answer: He is in Tasmania.

Question: Where is Daniel?",Where is Daniel? 
172,garden,"Answer: He is in the garden.

Question: Where is Elsie?",Where is John? 
173,bathroom,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
174,bathroom,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
175,office,"Answer: She is in the house of her father,
The old man of the house",Where is Sandra? 
176,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
177,bedroom,"Answer: She is in the kitchen.

Question: Where is Calhoun?",Where is Sandra? 
178,office,"Answer: She is in the kitchen.

Question: Where is the kitchen? Answer: It",Where is Sandra? 
179,office,"Answer: In the kitchen.

Question: Where is the kitchen? Answer: In the kitchen",Where is Sandra? 
180,hallway,"Answer: In the office.

Question: What is the effect of the charcoal? Answer:",Where is Mary? 
181,hallway,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
182,hallway,"Answer: He is in the office.

Question: What is he doing?
Answer",Where is Daniel? 
183,hallway,"Answer: She is in the hall.

Question: Where is Mary? Answer: She is",Where is Mary? 
184,bedroom,"Answer: She is in the kitchen.

Question: Where is the baby?",Where is Sandra? 
185,bathroom,"Answer: He is in the bathroom.
Question: Where is Alfred?
Answer: He",Where is John? 
186,office,"Answer: He is in the library.

Question: What is he doing?",Where is Daniel? 
187,garden,"Answer: In the garden.

Question: What is the name of the garden? Answer:",Where is Mary? 
188,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
189,office,"Answer: She is in the kitchen.
Question: Where is Daniel?
Answer: He",Where is Sandra? 
190,hallway,"Answer: She is in the library.

Question: Where is Mary?",Where is Mary? 
191,kitchen,"Answer: She's in the kitchen.

Question: Where is Mellicent?",Where is Sandra? 
192,garden,"Answer: She is in the kitchen.

Question: Where is Miss Maggie?",Where is Sandra? 
193,hallway,"Answer: In the kitchen.
Question: Where is the kitchen?
Answer: In the",Where is Sandra? 
194,hallway,"Answer: She is in the kitchen.

Question: What is the meaning of the",Where is Sandra? 
195,garden,"Answer: She is in the garden.

Question: What is she doing?
Answer",Where is Mary? 
196,office,"Answer: He is in the studio.

Question: What is he doing?
Answer",Where is John? 
197,kitchen,"Answer: He is in the cabaret.

Question: What is he singing?",Where is Daniel? 
198,bathroom,"Answer: In the woods.

Question: Where is the house?
Answer: In",Where is Mary? 
199,bedroom,"Answer: He is in the Deanery.

Question: Where is the Deanery",Where is John? 
200,hallway,"Answer: She is in the library.

Question: Where is the library?",Where is Mary? 
201,office,"Answer: John is in the library.

Question: Where is the library?",Where is John? 
202,office,"Answer: He is in the
cellar. Question: Where is the money? Answer: It",Where is Daniel? 
203,bedroom,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
204,hallway,"Answer: She is in the kitchen.

Question: Where is Zoie?",Where is Sandra? 
205,bathroom,"Answer: She is in the bathroom.

COMMANDER

_Pause",Where is Sandra? 
206,kitchen,"Answer: She is in the garden.

Question: What is the matter?",Where is Mary? 
207,hallway,Answer: She is in the hall. She is crying. She is crying.,Where is Sandra? 
208,bathroom,"Answer: In the garden.

Question: Where is Daniel?

Answer:",Where is Daniel? 
209,hallway,"Answer: In the “Life of Sterne,” by Laurence Sterne, London, 17",Where is John? 
210,bathroom,"Answer: He is in the garden.

Question: Where is John?
Answer:",Where is John? 
211,bedroom,"Answer: In the office.

Question: What is the salary of the office? Answer:",Where is John? 
212,hallway,"Answer: He is in the office of the Commandeur, and is not to be seen",Where is Daniel? 
213,bedroom,"Answer: She is in the garden.

Question: What is the matter with her?",Where is Mary? 
214,bathroom,"Answer: She's in the kitchen.
Question: Where is the baby?
Answer:",Where is Sandra? 
215,bedroom,"Answer: She is in the parlor.

Question: Where is Mary?",Where is Mary? 
216,bathroom,"Answer: John is in the flower-room.

Question: Where is the tub",Where is John? 
217,hallway,"Answer: He is in the kitchen.

Question: What is the matter with him?",Where is John? 
218,hallway,"Answer: She is in the kitchen.

Question: Where is Peter?",Where is Sandra? 
219,bathroom,"Answer: He is in the garden.

Question: Where is John?",Where is John? 
220,bathroom,"Answer: She is in the kitchen, washing dishes.
Question: What is she doing?",Where is Mary? 
221,hallway,"Answer: He is in the office.
Question: What is the matter?
Answer:",Where is Daniel? 
222,kitchen,"Answer: He is in the country.

Question: Where is Daniel?",Where is Daniel? 
223,hallway,"Answer: In the kitchen.
Question: Where is the kitchen?
Answer: In the",Where is Sandra? 
224,bedroom,"Answer: In the kitchen.

Question: Where is John?
Answer: In the",Where is John? 
225,office,"Answer: He is in the office.

Question: What is John's name?",Where is John? 
226,hallway,"Answer: He is in the city.

Question: What is the difference between a man",Where is Daniel? 
227,garden,"Answer: She is in the kitchen.

Question: Where is the cook?",Where is Sandra? 
228,bathroom,"Answer: He is in the bathroom.

Question: Where is General Grant?
Answer",Where is John? 
229,bathroom,"Answer: He is in the kitchen.

Question: Where is Mary?
Answer:",Where is John? 
230,office,"Answer: Daniel is in the office.

Question: What is he doing?
Answer",Where is Daniel? 
231,garden,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
232,hallway,"Answer: In the garden.

Question: Where is the garden?
Answer: In",Where is Daniel? 
233,office,"Answer: He is in the Chinese quarter.

Question: What is the Chinese quarter",Where is Daniel? 
234,hallway,"Answer: In the garden.

Question: Where is John?

Answer:",Where is John? 
235,bedroom,"Answer: She is in the garden, and is looking at the flowers.

Question",Where is Mary? 
236,bedroom,"Answer: In the garden.

Question: Where is Mary? Answer: In the garden.",Where is Mary? 
237,bedroom,"Answer: She is in the kitchen.

Question: Where is Daniel?
Answer:",Where is Mary? 
238,bedroom,"Answer: He is in the woods.

Question: Where is Bludgeonhead?",Where is Daniel? 
239,office,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
240,hallway,"Answer: Daniel is in the pantry.

Question: Where is Spriteyboy",Where is Daniel? 
241,kitchen,"Answer: She is in the kitchen. Question: Where is
Mary? Answer: She is in",Where is Mary? 
242,garden,"Answer: In the kitchen.

Question: What is the matter? Answer: I am going",Where is Mary? 
243,garden,Answer: She is in the kitchen. Question: Where is John? Answer: He is in the,Where is Mary? 
244,kitchen,"Answer: She is in the kitchen.

Question: Where is Eli?
Answer:",Where is Mary? 
245,kitchen,"Answer: He is in the valley.

Question: Where is the post?",Where is John? 
246,garden,"Answer: She is in the garden.

Question: What is she doing?",Where is Sandra? 
247,garden,"Answer: She is in the kitchen, with her mother.

Question: What is",Where is Sandra? 
