,target,output,question
0,hallway,"Answer: In the kitchen.

Question: What is the name of the man who",Where is the milk? 
1,hallway,"Answer: In the grass.
Question: What is the game?
Answer: The game",Where is the football? 
2,hallway,"Answer: In the room of the old one.

Question: What is the name",Where is the football? 
3,hallway,"Answer: In the room of the old one.

Question: What is the name",Where is the football? 
4,garden,"Answer: In the house of the steward of the American ship-lup

Question",Where is the milk? 
5,garden,"Answer: In the house.

Question: What is the reason?

Answer",Where is the milk? 
6,bedroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
7,bedroom,"Answer: In the cup.

Question: Where is the bread?

Answer",Where is the milk? 
8,kitchen,"Answer: In the <cont>

<cont>

<cont>",Where is the football? 
9,kitchen,"Answer: In the United States.

<context>

<context>",Where is the football? 
10,bedroom,"Answer: In the football field.

Question: What is the difference between a football",Where is the football? 
11,hallway,"Answer: In the field.
Question: Where is the ball?
Answer: In the",Where is the football? 
12,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the milk? 
13,garden,"Answer: In the stomach.

Question: What is the difference between the two?",Where is the milk? 
14,bathroom,"Answer: The only one of the two is in the centre of the
carn-",Where is the apple? 
15,garden,"Answer: In the breast.

Question: What is the best food for the child",Where is the milk? 
16,garden,"Answer: In the milk-cans.

Question: Where is the milk?",Where is the milk? 
17,garden,"Answer: In the milk-sarn, or milk-sarn-sarn, as",Where is the milk? 
18,kitchen,"Answer: In the

Chapter of the

Book of

the",Where is the apple? 
19,kitchen,"Answer: In the kitchen.

Question: What is the name of the man who",Where is the apple? 
20,bedroom,"Answer: In the apple tree.

Question: What is the name of the man",Where is the apple? 
21,bedroom,"Answer: In the
sunny-sunny-sunny-sunny-s",Where is the apple? 
22,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
23,bathroom,"Answer: In the library.

Question: What is the motive?

Answer",Where is the football? 
24,bedroom,"<context>

<context>

<context>

<context>",Where is the milk? 
25,kitchen,"Answer: In the cellar.

Question: What is the price?

Answer",Where is the milk? 
26,kitchen,"Answer: In the cellar.
Question: Where is the bread?
Answer: In the",Where is the milk? 
27,bathroom,"Answer: The
sodium-dodium-phosphate
is the only thing that is",Where is the apple? 
28,bathroom,Answer: The first thing to do is to get the right kind of a book.,Where is the apple? 
29,kitchen,"Answer: In the room.

Question: What is the matter?

Answer",Where is the milk? 
30,garden,"Answer: In the cellar of the house of the Lord of the Manor of
Balt",Where is the apple? 
31,garden,"Answer: In the apple tree.

Question: Where is the apple?",Where is the apple? 
32,kitchen,"Answer: In the library.

<context>

<context>",Where is the football? 
33,kitchen,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
34,kitchen,"Answer: In the kitchen.

Question: What is the use of the ""use",Where is the apple? 
35,office,"Answer: In the cellar.

Question: Where is the milk?

Answer",Where is the milk? 
36,kitchen,"Answer: It is in the office of the Register and Democrat.

<context>",Where is the football? 
37,kitchen,"Answer: In the library.

Question: What is the name of the game?",Where is the football? 
38,kitchen,"Answer: In the room.

Question: Where is the football?

Answer",Where is the football? 
39,bedroom,"Answer: In the mouth of the

<c>S. T. C.",Where is the milk? 
40,bedroom,"Answer: In the cow's mouth.

Question: What is the milk?",Where is the milk? 
41,office,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
