,target,output,question
0,bedroom,"Answer: The bathroom is east of the house.

Question: What is the bathroom",What is the bathroom east of?
1,bedroom,"Answer: The kitchen is west of the kitchen.
Question: What is east of the kitchen",What is west of the kitchen?
2,bathroom,"Answer: The place where the sun is shining.

Question: What is the name",What is north of the garden?
3,bedroom,"Answer: The kitchen is the place where the cook is.

Question: What is the",What is south of the kitchen?
4,bedroom,"Answer: The kitchen.

Question: What is west of the kitchen?
Answer:",What is east of the kitchen?
5,garden,"Answer: The one in the centre of the house.

""The one in the",What is the bathroom west of?
6,kitchen,"Answer: The west.

Question: What is the difference between the two?",What is east of the bedroom?
7,bathroom,"Answer: The garden south of the house.

Question: What is the name of",What is the garden south of?
8,kitchen,"Answer: The office of the secretary of the United States.

Question: What is",What is south of the office?
9,office,"Answer: The side of the house opposite the door.

Question: What is the",What is east of the hallway?
10,garden,"Answer: The office is to the right of the door.

Question: What is the",What is north of the office?
11,garden,"Answer: The kitchen is south of the house.

Question: What is north of",What is south of the kitchen?
12,bathroom,"Answer: The side of the house opposite the kitchen.

Question: What is the",What is east of the kitchen?
13,garden,"Answer: The west of the house.

Question: What is the direction of the",What is west of the kitchen?
14,garden,"Answer: The north of the bed.

Question: What is the north of the",What is north of the bedroom?
15,garden,"Answer: The side of the house opposite the door.

Question: What is the",What is east of the hallway?
16,hallway,"Answer: The city of the United States.

Question: What is the city of",What is east of the office?
17,office,"Answer: The people of the city of London.

Question: What is the name",What is south of the bathroom?
18,garden,"Answer: The room is the one in the centre of the house, and the
d",What is the bedroom north of?
19,garden,"Answer: The kitchen west of the house is the kitchen of the house.

Question:",What is the kitchen west of?
20,garden,"Answer: To be the guide of the people.

Question: What is the office",What is the office east of?
21,garden,"<context>

<context>

<context>

<context>",What is the bathroom south of?
22,bathroom,"Answer: The sea.

Question: What is the sea?

Answer:",What is north of the bedroom?
23,bathroom,"Answer: The room in the house that is opposite the kitchen.

Question: What",What is the bedroom south of?
24,hallway,"Answer: The room in the bow.

Question: What is the room in the",What is the bedroom west of?
25,office,"Answer: The kitchen.

Question: What is west of the kitchen?",What is east of the bathroom?
26,office,"Answer: The direction of the sun's rays.

Question: What is the difference",What is north of the bedroom?
27,hallway,"Answer: The west is the west.

Question: What is the west?
Answer",What is west of the bathroom?
28,garden,"Answer: The American <c>d</c>.

<c>D</",What is the bathroom north of?
29,garden,"Answer: The word is used in the sense of a place where a man is
acc",What is north of the office?
30,bedroom,"Answer: The west.

Question: What is the difference between the two?",What is east of the kitchen?
31,kitchen,"Answer: The bathroom is the room in the house where the water is
supplied.",What is the bathroom east of?
32,bathroom,"Answer: The American and the European.

<c>The American and the European",What is north of the garden?
33,kitchen,"Answer: The bedroom west of the hall.
Question: What is the bedroom east of?",What is the bedroom west of?
34,bedroom,"Answer: The kitchen is the place where the cook and the housekeeper
are.",What is the kitchen south of?
35,garden,"Answer: The one on the left.

Question: What is the difference between the",What is the bathroom east of?
36,office,"Answer: The room in the middle of the hall.

Question: What is the",What is south of the hallway?
37,bedroom,"Answer: The man who is not in the house.

<p><p",What is north of the bathroom?
38,bedroom,"Answer: The bathroom is the room in the house that is nearest to the
carn",What is the bathroom east of?
39,office,"Answer: The sea.

Question: What is the difference between the sea and the",What is north of the bedroom?
40,bathroom,"Answer: The kitchen is south of the kitchen.

<context>

<",What is south of the kitchen?
41,bedroom,"Answer: The office is in the west of the building.

Question: What is",What is west of the office?
42,kitchen,"Answer: The garden south of the church.

Question: What is the garden north",What is the garden south of?
43,garden,"Answer: The place where the sun is not.

<context>

<",What is south of the bedroom?
44,garden,"Answer: To make the world a little better.

Question: What is the office",What is the office south of?
45,hallway,"Answer: The office is on the left.

Question: What is the name of",What is the office east of?
46,garden,"Answer: The office is south of the house.
Question: What is the name of the",What is south of the office?
47,garden,"Answer: The west of the house is the place of the library, and the
other",What is west of the bedroom?
48,garden,"Answer: The side of the house opposite to the hall.

Question: What is",What is east of the hallway?
49,garden,"Answer: The office south of the town is the office of the
<context>",What is the office south of?
50,bedroom,"Answer: The hall is the place where the people live.

Question: What is",What is the hallway north of?
51,garden,"Answer: The north of the globe.

Question: What is the difference between a",What is north of the bathroom?
52,hallway,"Answer: The bedroom north of the
bedroom south.

Question: What is the bedroom",What is the bedroom north of?
53,bathroom,Answer: The east is the part of the garden which is not in the garden.,What is east of the garden?
54,bathroom,"Answer: The place where the sun is shining.

Question: What is the sun",What is west of the bedroom?
55,garden,"Answer: The east is the side of the house opposite the kitchen.

Question:",What is east of the hallway?
56,hallway,"Answer: The room in the house.

Question: What is the room in the",What is the bedroom east of?
57,kitchen,"Answer: The south.

Question: What is east of the hall?",What is west of the hallway?
58,hallway,"Answer: The south-ward, or the westward, or the westward, or",What is south of the bedroom?
59,kitchen,"Answer: The garden of the heart.

Question: What is the garden of the",What is the garden north of?
60,hallway,"Answer: The bedroom north of the kitchen.
Question: What is the bedroom south of?",What is the bedroom north of?
61,bedroom,"Answer: The dining-room.

Question: What is the dining-room?",What is south of the hallway?
62,kitchen,"Answer: The hall is the place where the people go to get their
supper.",What is the hallway north of?
63,hallway,"Answer: The room is on the left of the bed.
Question: What is the window",What is west of the bedroom?
64,bedroom,"Answer: The east is the east, and the west is the west.

<",What is east of the garden?
65,office,"Answer: The room is on the left of the hall, and is about twenty-five",What is the bedroom north of?
66,bathroom,"Answer: The room in the middle of the house, which is the place of
the",What is the bedroom north of?
67,office,"Answer: The garden of the house of the Count of the
Morningskyle",What is the garden south of?
68,kitchen,"<context>

<context>

<context>

<context>",What is the bathroom west of?
69,garden,"<context>

<context>

<context>

<context>",What is the hallway east of?
70,bathroom,"Answer: The <guide>s of the <guide>s.

Question:",What is south of the bedroom?
71,kitchen,"Answer: The garden south of the palace.

Question: What is the garden north",What is the garden south of?
72,garden,"Answer: The bedroom is the room in the back of the house.

Question:",What is the bedroom south of?
73,bathroom,"Answer: The office is north of the house.

Question: What is south of",What is north of the office?
74,bathroom,"Answer: The first two are the two ends of the great American
dight-d",What is the hallway north of?
75,bedroom,"Answer: The room.

Question: What is the difference between the two?",What is south of the hallway?
76,bedroom,"Answer: The hall is east of the
house. Question: What is the hall west of?",What is the hallway east of?
77,bathroom,"Answer: The office is the place where the people are.

Question: What is",What is north of the office?
78,kitchen,"Answer: The garden is east of the city.

Question: What is west of",What is east of the garden?
79,hallway,"Answer: The kitchen is the place where the cook is.

“I’d",What is the kitchen south of?
80,garden,"Answer: The side of the house opposite the one in which the
carnions are",What is west of the office?
81,office,"Answer: The room in the side of the house.

""I have a little",What is the bedroom west of?
82,kitchen,"Answer: The
""L"" in the name of the
""L""",What is the hallway south of?
83,garden,"Answer: The office of the <garn-garn> or ""garn-",What is the office west of?
84,bathroom,"Answer: The north is the place where the sun is.

Question: What is",What is north of the hallway?
85,office,"Answer: The west is the land of the orange.

Question: What is the east",What is west of the garden?
86,office,"Answer: The garden is the place where the people of the house live.

Question",What is west of the garden?
87,garden,"Answer: The side of the house opposite the kitchen.

Question: What is the",What is east of the bathroom?
88,bathroom,"Answer: The North is the place where the sun is.

Question: What is",What is north of the office?
89,kitchen,"Answer: The room in the side of the house opposite the
dinner-room.",What is the bedroom west of?
90,office,"Answer: The first one is the one in the centre of the room, and the",What is the bathroom south of?
91,office,"Answer: The place where the sun is not.

Question: What is the difference",What is east of the bedroom?
92,bedroom,"Answer: The library.

Question: What is the library?

Answer:",What is south of the office?
93,bathroom,"<context>

Answer: The garden is the earth, and the earth is the sun.",What is the garden west of?
94,garden,"Annless: The room in which the house is.

<painless",What is the bedroom west of?
95,hallway,"Answer: The sun.

Question: What is the name of the great water?",What is north of the garden?
96,bedroom,"Answer: The right of the house to the kitchen.

Question: What is the",What is the kitchen west of?
97,kitchen,"Answer: The west of the house.

Question: What is the difference between the",What is west of the bedroom?
98,bathroom,"Answer: The kitchen is the place where the people live.

<c>The",What is the kitchen north of?
99,garden,"Answer: The American and the European.

Question: What is the American?",What is the office north of?
100,bedroom,"Answer: The side of the house opposite to the east.

Question: What is",What is east of the hallway?
101,kitchen,"Answer: The man who is not a little of the truth.

Question: What",What is south of the hallway?
102,bedroom,"Answer: The office of the Secretary of State for the Colums of
the United States",What is the office west of?
103,bathroom,"Answer: The kitchen is the place where the servants eat their meals.

Question:",What is the kitchen north of?
104,hallway,"Answer: The bedroom.

Question: What is east of the bedroom?",What is west of the bedroom?
105,bedroom,"Answer: The kitchen.

Question: What is east of the kitchen?",What is west of the kitchen?
106,office,"Answer: The kitchen is the place where the servants live.

Question: What is the",What is the kitchen south of?
107,bathroom,"Answer: The west of the city.

Question: What is the river?",What is west of the garden?
108,bedroom,"Answer: The bathroom is the room in the rear of the house.

Question:",What is the bathroom south of?
109,bathroom,"Answer: The kitchen west of the house.

Question: What is the room in",What is the kitchen west of?
110,garden,"Answer: The hall is the one that leads to the kitchen.

Question: What",What is the hallway west of?
111,hallway,"Answer: The kitchen is the place where the water is boiled.

Question: What",What is the kitchen south of?
112,office,"Answer: The south side of the bathroom.

Question: What is the south side of",What is south of the bathroom?
113,hallway,"Answer: The office is the place where the men are employed.

Question: What",What is the office west of?
114,bedroom,"Answer: The kitchen is the place where the cook and the housekeeper
meet.",What is the kitchen north of?
115,office,"Answer: The garden east of the house.

Question: What is the garden west",What is the garden east of?
116,bedroom,"Answer: The hall is the one on the side of the house opposite the
sitting",What is the hallway south of?
117,bedroom,"Answer: The
garden is the
right side of the
house.",What is the garden west of?
118,hallway,"Answer: The office is on the side of the creek.

Question: What is",What is north of the office?
119,office,"Answer: The west is the side of the house opposite the kitchen.

Question: What",What is west of the hallway?
120,bedroom,"Answer: The bathroom is the room in which the water is turned on to
the house",What is the bathroom north of?
121,kitchen,"Answer: The hall is the place where the people go to get their
supper.",What is the hallway north of?
122,office,"Answer: The bathroom.

SLEUCH. [_Reading._] ""Deb",What is east of the bathroom?
123,bathroom,"<context>

I have been thinking of this for a long time, and I",What is north of the hallway?
124,bathroom,"Answer: The room in the side of the house opposite the
carn-vaw",What is the bedroom north of?
125,kitchen,"Ans: The land that is west of the garden is the land of the
<",What is west of the garden?
126,bathroom,"Answer: The north is the direction of the sun.

Question: What is the",What is north of the kitchen?
127,hallway,"<context>

""I am not sure that I understand him. He is so",What is the bedroom east of?
128,garden,"Answer: The room in the house opposite the kitchen.

Question: What is the",What is the bedroom south of?
129,hallway,"Answer: The bow-window.

Question: What is the difference between a man",What is east of the bathroom?
130,garden,"Answer: The bedroom east of the kitchen.

Question: What is the bedroom west",What is the bedroom east of?
131,kitchen,"Answer: The ""s"" is pronounced ""s"" in the word ""sister.""",What is south of the bathroom?
132,kitchen,"Answer: The eastern side of the globe.

Question: What is the great,",What is east of the garden?
133,bathroom,"Answer: The hall is east of the kitchen.

Question: What is the kitchen",What is the hallway east of?
134,office,"Answer: The hall is the place where the people go to see the
<context>",What is the hallway east of?
135,kitchen,"Answer: The garden is the place where the trees are cut down.

Question: What",What is the garden east of?
136,bathroom,"Answer: The room in which you are sitting.

Question: What is the room",What is the bedroom south of?
137,hallway,"Answer: The garden is the one in the centre of the house, and is
the",What is the garden east of?
138,kitchen,"Answer: The side of the house opposite the west window.

Question: What is",What is south of the hallway?
139,hallway,"Answer: The kitchen.

“I suppose you were the only person present at the",What is west of the kitchen?
140,kitchen,"Answer: The city.

Question: What is south of the garden?",What is north of the garden?
141,office,"Answer: The kitchen west of the house is the one that is used for
the kitchen",What is the kitchen west of?
142,bathroom,Answer: The kitchen north of the house is the kitchen south of the house.,What is the kitchen north of?
143,bathroom,"Answer: The kitchen. Question: What
is west of the kitchen? Answer: The kitchen.",What is east of the kitchen?
144,bathroom,"Answer: The valley of the Nile.

Question: What is west of the garden?",What is east of the garden?
145,kitchen,"Answer: The office of the ""sights"" of the house of the
""s",What is the office south of?
146,hallway,"Answer: The kitchen north of the kitchen south.
Question: What is the kitchen south of",What is the kitchen north of?
147,hallway,"Answer: The room in the house.

Question: What is the room in the",What is the bedroom west of?
148,bathroom,"</context>

<context>

<context>

<context>",What is the office west of?
149,hallway,"Answer: The library.

Question: What is the library?
Answer: The library",What is the office south of?
150,bathroom,"Answer: The side of the house opposite the kitchen.

<context>",What is north of the hallway?
151,garden,"Answer: The room in the house of the

<context>

<context",What is the bathroom east of?
152,kitchen,"Answer: The ""b"" is the ""b"" of the word ""bore.""",What is the bathroom east of?
153,hallway,"Answer: The kitchen is the place where the cook is.

Question: What is",What is south of the kitchen?
154,hallway,"Answer: The south is the south-east.

Question: What is the north-",What is south of the office?
155,garden,"Answer: The room in the middle of the house.

Question: What is the",What is the bedroom west of?
156,office,"Answer: The bowers of the moon.

Question: What is the difference between",What is south of the bedroom?
157,bathroom,"Answer: The ""garn, or the green-garn,"" is the portion of",What is north of the garden?
158,garden,"Answer: The bedroom east of the house.

Question: What is the bedroom west",What is the bedroom east of?
159,bedroom,"Answer: The kitchen is the place where the people live.

Question: What is",What is south of the kitchen?
160,hallway,"Answer: The office of the Secretary of the Treasury.

Question: What is the",What is the office south of?
161,bathroom,"Answer: The
sod-yard.

Question: What is the name of",What is north of the garden?
162,hallway,"Answer: The side of the house.

Question: What is the difference between a",What is east of the bathroom?
163,hallway,"Answer: The office of the American and of the European.

Question: What is",What is the office east of?
164,bathroom,"Answer: The office of the West.
Question: What is the office east of?",What is the office west of?
165,kitchen,"Answer: The room in which the lady sleumps.

Question: What is the",What is west of the bedroom?
166,office,"Answer: The north is the direction of the sun.

Question: What is the",What is north of the hallway?
167,garden,"Answer: The office of the north is the office of the city.

Question:",What is the office north of?
168,kitchen,"Answer: The street.

Question: What is east of the street?",What is west of the hallway?
169,bedroom,"Answer: The garden is the
<context>

Question: What is the name of the",What is the garden south of?
170,hallway,"Answer: The bedroom is the room on the north side of the house.

Question",What is the bedroom north of?
171,bathroom,"Answer: The hall is the one in which the children are taught to
duties.",What is the hallway west of?
172,kitchen,"Answer: The
godium.

Question: What is the difference between the American and the",What is north of the garden?
173,hallway,"Answer: The bathroom is a room in a house, where the water is turned on",What is the bathroom north of?
174,bathroom,"Answer: The place where the people are to be seated.

Question: What is",What is south of the office?
175,office,"Answer: The side of the house opposite to the one in which the
crick-",What is east of the bathroom?
176,hallway,"Answer: The bedroom west of the hall.

Question: What is the room to",What is the bedroom west of?
177,hallway,"Answer: The office is the office of the man who is the head of the
dep",What is the office south of?
178,kitchen,"Answer: The south-dream.

""I'm sorry, but I can",What is south of the office?
179,bathroom,"Answer: The garden is the place where the people live.

<c>",What is the garden south of?
180,hallway,"Ans: The room in which you are now.

<c>The answer",What is the bedroom north of?
181,bathroom,"Answer: The east is the east end of the hall.

Question: What is",What is east of the hallway?
182,bedroom,"Answer: The library.

Question: What is the library?

Answer:",What is the hallway west of?
183,bathroom,"Answer: The south-west.
Question: What is the difference between the two?",What is south of the garden?
