,target,output,question
0,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
1,hallway,"Answer: In the hall of the Temple.

Question: Where is the door?",Where is the football? 
2,hallway,"Answer: In the kitchen.

Question: Where is the broom? Answer: In the",Where is the football? 
3,hallway,"Answer: In the kitchen.

Question: Where is the football? Answer: In the kitchen",Where is the football? 
4,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
5,garden,"Answer: In the milk-pail.

Question: What is the milk-",Where is the milk? 
6,bedroom,"Answer: In the bedroom.

Question: Where is the ball?

Answer",Where is the football? 
7,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the football? 
9,kitchen,Answer: In the kitchen. Question: Where is the kitchen? Answer: In the bedroom. Question,Where is the football? 
10,bedroom,"Answer: In the garden.

Question: Where is the football?
Answer: In",Where is the football? 
11,hallway,"Answer: It is in the kitchen.

Question: Where is the book?",Where is the football? 
12,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
13,garden,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
14,bathroom,Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question,Where is the apple? 
15,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
16,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
17,garden,"Answer: In the kitchen.
Question: Where is the milk?
Answer: In the",Where is the milk? 
18,kitchen,"Answer: In the cellar.

Question: Where is the apple? Answer: In the cellar",Where is the apple? 
19,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
20,bedroom,Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question,Where is the apple? 
21,bedroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
22,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?
Answer: In",Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the football? 
24,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
25,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
26,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is the milk? 
27,bathroom,Answer: In the garden. Question: Where is the apple? Answer: In the garden. Question,Where is the apple? 
28,bathroom,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
29,kitchen,"Answer: In the kitchen. Question: Where is the
apple? Answer: In the kitchen.",Where is the milk? 
30,garden,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
31,garden,"Answer: In the garden.

Question: What is the apple?
Answer: The",Where is the apple? 
32,kitchen,"Answer: In the hall.

Question: Where is the letter?

Answer",Where is the football? 
33,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
34,kitchen,"Answer: In the kitchen.

Question: Where is the ball? Answer: In the kitchen",Where is the apple? 
35,office,"Answer: In the barn.

Question: Where is the cow?

Answer",Where is the milk? 
36,kitchen,"Answer: In the room.

Question: Where is the key?
Answer: In",Where is the football? 
37,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
38,kitchen,"Answer: In the room.

Question: Where is the football?

Answer",Where is the football? 
39,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
40,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
41,office,"Answer: In the garden.

Question: Where is the milk? Answer: In the garden",Where is the milk? 
42,office,"Answer: In the kitchen.

Question: Where is the kitchen? Answer: In the kitchen",Where is the milk? 
43,office,"Answer: In the kitchen. John went to the
kitchen. Mary went to the bedroom.",Where is the milk? 
44,kitchen,Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question,Where is the apple? 
45,bedroom,"Answer: In the pantry.

Question: Where is the milk?",Where is the milk? 
46,office,"Answer: It is in the office.

Question: Where is the football?
Answer",Where is the football? 
47,bathroom,"Answer: In the hall.

Question: What is the price of the football?",Where is the football? 
48,bathroom,"Answer: In the bedroom.

Question: Where is the football?

Answer",Where is the football? 
49,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
50,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
51,hallway,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the apple? 
52,kitchen,"Answer: In the hallway.

Question: Where is the football?
Answer: In",Where is the football? 
53,kitchen,"Answer: In the kitchen.

Question: Where is the football?
Answer: In",Where is the football? 
54,kitchen,"Answer: In the kitchen.

Question: Where is the chamfer?",Where is the football? 
55,bathroom,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
56,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
57,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
58,kitchen,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
59,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen? Answer: In the kitchen",Where is the apple? 
60,garden,"Answer: In the cage.

Question: What is the name of the lion?",Where is the milk? 
61,garden,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
62,kitchen,"Answer: In the garden.

Question: Where is the garden? Answer: In the garden",Where is the football? 
63,kitchen,"Answer: In the garden.

Question: Where is the football?
Answer: In",Where is the football? 
64,kitchen,"Answer: In the garden.

Question: Where is the football?
Answer: In",Where is the football? 
65,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
66,kitchen,"Answer: In the kitchen.

Question: Where is the ball?
Answer: In",Where is the football? 
67,bedroom,"Answer: It is in the stomach.

Question: Where is the milk?",Where is the milk? 
68,bedroom,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
69,bedroom,"Answer: In the kitchen.

   Question: Where is the kitchen?

   Answer",Where is the football? 
70,garden,Answer: In the garden. John went back to the kitchen. The apple is in the garden.,Where is the apple? 
71,garden,"Answer: In the garden.

Question: What is the difference between a fisherman",Where is the apple? 
72,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
73,bathroom,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
74,bathroom,"Answer: In the kitchen.

Question: Where is the apple? Answer: In the kitchen",Where is the apple? 
75,office,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
76,hallway,"Answer: In the kitchen.

Question: Where is the pantry?
Answer:",Where is the milk? 
77,hallway,"Answer: In the kitchen.

Question: Where is the milk?
Answer: In",Where is the milk? 
78,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
79,hallway,"Answer: In the kitchen.

Question: Where is the milk? Answer: In the kitchen",Where is the milk? 
