,target,output,question
0,hallway,"Answer: In the hall.

Question: What is the premisses?",Where is John? 
1,bathroom,"Answer: Mary is in the bedroom.

Question: Where is the King?",Where is Mary? 
2,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
3,hallway,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
4,kitchen,"Answer: She is in the kitchen.

Question: Where is John?",Where is Sandra? 
5,hallway,"Answer: In the kitchen.

Question: What is the subject of the next composition",Where is Sandra? 
6,garden,"Answer: She is in the kitchen.

Question: Where is Alfred?
Answer:",Where is Sandra? 
7,hallway,"Answer: He is in the office.

Question: Where is Alfred?
Answer:",Where is Daniel? 
8,office,"Answer: She is in the office.

Question: Where is the office?
Answer",Where is Sandra? 
9,office,"Answer: In the kitchen. [Illustration]

[Illustration]

[Illustration]",Where is Daniel? 
10,kitchen,Answer: In the kitchen. Question: Where is Mary? Answer: In the kitchen. Question:,Where is Mary? 
11,garden,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
12,office,"Answer: He is in the kitchen.

Question: What is he doing?",Where is Daniel? 
13,bedroom,"Answer: She is in the kitchen.

Question: Where is Daniel?",Where is Mary? 
14,bedroom,"Answer: She is in the garden.

Question: Where is Mary?",Where is Mary? 
15,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?
Answer",Where is John? 
16,garden,"Answer: He is in the garden.

Question: What is he doing?
Answer",Where is John? 
17,kitchen,"Answer: He is in the garden.
Question: Where is John?
Answer: He",Where is John? 
18,office,"Answer: He is in the garden.

Question: Where is Daniel?",Where is Daniel? 
19,kitchen,"Answer: He is in the kitchen.

Question: Where is John?",Where is John? 
20,hallway,"Answer: She is in the kitchen.

Question: What is she doing?
Answer",Where is Mary? 
21,office,"Answer: John is in the office.
Question: What is John doing?
Answer:",Where is John? 
22,office,"Answer: John is in the kitchen.

Question: Where is Mary?
Answer:",Where is John? 
23,hallway,"Answer: In the kitchen.

Question: Where is Mary?
Answer: In the",Where is Sandra? 
24,bedroom,"Answer: In the garden.

Question: Where is John?
Answer: In the",Where is Daniel? 
25,bedroom,"Answer: In the kitchen.

Question: Where is Ginger?
Answer: In",Where is Sandra? 
26,bedroom,"Answer: She's in the kitchen.

Question: Where is Mary?",Where is Mary? 
27,kitchen,"Answer: He was in the kitchen.

Question: Where is Ginger?",Where is Daniel? 
28,kitchen,Answer: In the garden. Question: Where is John? Answer: In the kitchen. Question:,Where is Daniel? 
29,kitchen,"Answer: In the kitchen.

Question: Where is Mary? Answer: In the garden.",Where is Daniel? 
30,hallway,"Answer: She is in the room below.

Question: Where is the room below?",Where is Sandra? 
31,office,"Answer: John is in the library.

Question: What is he reading?",Where is John? 
32,kitchen,"Answer: She is in the kitchen.

Question: Where is Beulah?",Where is Sandra? 
33,kitchen,"Answer: She is in the kitchen.

Question: Where is Regulus?",Where is Sandra? 
34,bathroom,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
35,office,"Answer: She is in the office.

Question: What is she doing?",Where is Mary? 
36,bathroom,"Answer: She is in the bathroom.

Question: Where is the bathroom?",Where is Mary? 
37,garden,"Answer: In the kitchen.

Question: What is the cause of this evil? Answer:",Where is Mary? 
38,kitchen,"Answer: In the kitchen.

Question: Where is Daniel?

Answer:",Where is Sandra? 
39,bedroom,"Answer: In the kitchen.

Question: Where is Daniel?

Answer:",Where is Daniel? 
40,bathroom,"Answer: She is in the kitchen.

Question: What is the price of butter",Where is Sandra? 
41,garden,"Answer: He is in the garden.

Question: Where is Mary?
Answer:",Where is Daniel? 
42,bathroom,"Answer: She is in the garden.

Question: Where is the garden?",Where is Sandra? 
43,hallway,"Answer: He is in the tunnel.

Question: Where is Mary?
Answer:",Where is Daniel? 
44,garden,"Answer: He went to the garden.

Question: Where is Mary?
Answer:",Where is Daniel? 
45,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
46,hallway,"Answer: He is in the kitchen.
Question: Where is Mary?
Answer: She",Where is Daniel? 
47,bathroom,"Answer: She is in the kitchen.

Question: Where is the kitchen?
Answer",Where is Sandra? 
48,office,Answer: John is in the office. Question: Where is John? Answer: John is in the,Where is John? 
49,bedroom,Answer: In the office. Question: What is his occupation? Answer: He is a clerk.,Where is John? 
50,bedroom,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
51,office,"Answer: He’s in the office.

Question: What is he doing?",Where is John? 
52,garden,"Answer: He’s gone to the office.

Question: Where is the office",Where is John? 
53,garden,"Answer: He is in the kitchen.

Question: Where is Melissa?
Answer:",Where is John? 
54,kitchen,"Answer: He is in the kitchen.

Question: Where is John?
Answer:",Where is Daniel? 
55,bedroom,"Answer: She is in the grotto, and will be there to-morrow.",Where is Mary? 
56,kitchen,"Answer: In the garden.

Question: Where is the garden? Answer: In the garden",Where is Mary? 
57,hallway,"Answer: In the garden.

Question: What is the garden?

Answer",Where is Mary? 
58,garden,"Answer: In the garden.

Question: Where is the garden? Answer: In the garden",Where is Daniel? 
59,hallway,"Answer: She was in the kitchen.

Question: Where is Pocahontas",Where is Sandra? 
60,hallway,"Answer: In the hallway.

Question: Where is John?
Answer: In the",Where is Sandra? 
61,office,"Answer: In the office.

Question: What is the cause of Quackery?",Where is Daniel? 
62,bathroom,"Answer: In the hallway.

Question: What is the name of the room?",Where is Sandra? 
63,garden,"Answer: He was in the prison, but he was not in the Tower. He was",Where is Daniel? 
64,garden,"Answer: He was in the Temple.

Question: What did he do?",Where is Daniel? 
65,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
66,kitchen,"Answer: In the kitchen.
Question: What is the cause of his being there?",Where is John? 
67,bathroom,"Answer: He is in the kitchen.

Question: What is the matter?",Where is Daniel? 
68,office,"Answer: He is in the kitchen. He is looking for you.

Question:",Where is Daniel? 
69,office,"EMIL GRELIEU

_He is silent, and his face is pale. He",Where is Daniel? 
70,garden,"Answer: She is in the garden.

Question: What is she doing?
Answer",Where is Mary? 
71,hallway,"Answer: She is in the garden.

Question: What is the name of the",Where is Sandra? 
72,garden,"Answer: She is in the garden.

Question: Where is the garden?",Where is Mary? 
73,bedroom,"Answer: She is in the kitchen.

Question: What is she doing?
Answer",Where is Mary? 
74,bathroom,"Answer: She is in the bathroom.

Question: Where is John? Answer: He is",Where is Mary? 
75,kitchen,"Answer: He is in the house of the Cretan.

Question: What",Where is Daniel? 
76,kitchen,"Answer: He is in the kitchen.

Question: What is the matter?",Where is John? 
77,kitchen,"Answer: In the office. Question: What is the
cost of the Rocket? Answer:",Where is Daniel? 
78,hallway,"Answer: In the kitchen.

Question: Where is Mary? Answer: In the bedroom.",Where is Daniel? 
79,office,"Answer: Daniel was in the office.

Question: What was the first cost of",Where is Daniel? 
80,garden,"Answer: He is at the Temple, and I to the Temple, where I found him",Where is John? 
81,bathroom,"Answer: He is at the Privy Seal.

Question: What is the",Where is John? 
82,bedroom,"Answer: She's in the kitchen.
Question: Where is the kitchen?
Answer:",Where is Sandra? 
83,garden,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Mary? 
84,office,"Answer: He is in the office.

Question: Where is the office?
Answer",Where is Daniel? 
85,garden,"Answer: In the garden.

Question: Where is the garden?
Answer: In",Where is Sandra? 
86,garden,"Answer: She is in the garden.

Question: What is the object of Mary",Where is Mary? 
87,hallway,"Answer: He is in the garden.

Question: Where is Mary?",Where is John? 
88,kitchen,"Answer: She is at Wiesbaden.

Question: Where is Sir WILL",Where is Sandra? 
89,kitchen,"Answer: He is in the garden.

Question: Where is Daniel?
Answer:",Where is Daniel? 
90,bathroom,"*       *       *       *       *

[Illustration: ""I'M A VERY",Where is Sandra? 
91,bathroom,"Answer: John is in the bathroom.
Question: Where is John?
Answer: John",Where is John? 
92,hallway,"Answer: She is now in the Adirondack mountains, and is a member of",Where is Sandra? 
93,bathroom,"Answer: She was born in the village of Saranac, New York, in 1857",Where is Sandra? 
94,bathroom,"Answer: She is in the kitchen.

Question: Where is Jimmy?",Where is Sandra? 
95,kitchen,"Answer: He is in the kitchen.

Question: Where is John?",Where is John? 
96,kitchen,"Answer: She is in the kitchen.

_December._--Grandmother says that we",Where is Sandra? 
97,kitchen,"Answer: In the kitchen.

Question: Where is Mary?
Answer: In the",Where is Mary? 
98,bedroom,Answer: In the kitchen. (55) The original text of the Song of Maldon,Where is Mary? 
99,bedroom,"Answer: She was in the kitchen.

Question: Where is John?",Where is Mary? 
100,bedroom,"Answer: In the room.

Question: What is the meaning of the word “",Where is Mary? 
101,bathroom,"Answer: She is sitting on the bank of the creek, her head resting on her
hand",Where is Sandra? 
102,office,"Answer: She is in the bathroom.

Question: What is she doing?",Where is Mary? 
103,garden,"Answer: He is in the office.

Question: Where is John?",Where is Daniel? 
104,garden,"Answer: He is in the garden.

Question: Where is Mary?
Answer:",Where is Daniel? 
105,hallway,"Answer: She was in the house of General Dumouriez, and was with him",Where is Mary? 
106,bedroom,"Answer: In the kitchen.

Question: Where is Mary?
Answer: In the",Where is Daniel? 
107,bathroom,"Answer: In the kitchen.

Question: Where is the cow? Answer: In the kitchen",Where is Daniel? 
108,office,"Answer: In the kitchen.

Question: Where is Mary? Answer: In the kitchen.",Where is Daniel? 
109,bedroom,"Answer: He is in the closet.

Question: Where is Mary?",Where is John? 
110,bathroom,"Answer: He is at Whitehall.

Question: What is his occupation? Answer: He",Where is Daniel? 
111,bathroom,"Answer: In the kitchen.

Question: What is the use of the valve? Answer:",Where is Daniel? 
112,kitchen,"Answer: In the office.

Question: Where is John?
Answer: In the",Where is John? 
113,hallway,"Answer: In the kitchen. John went to the kitchen. The
Inquisitor observed, on",Where is John? 
114,kitchen,"Answer: She is in the kitchen.

Question: Where is John?
Answer:",Where is Mary? 
115,garden,"Answer: In the garden.
Question: Where is the gunpowder?
Answer:",Where is Sandra? 
116,office,"Answer: In the kitchen.

Question: What is the Rocket?
Answer:",Where is John? 
117,kitchen,Answer: She is in the kitchen. Question: Where is the Rocket? Answer: It is,Where is Mary? 
118,bathroom,"Answer: He is in the office.

Question: Where is the office?",Where is Daniel? 
119,office,"Answer: He is in the garden.

Question: Where is the Dean?",Where is Daniel? 
120,bedroom,"Answer: In the garden.

Question: What is the garden like?",Where is Daniel? 
121,bathroom,"Answer: Mary is a woman.

Question: What is the difference between a beggar",Where is Mary? 
122,bedroom,"Answer: He is in the kitchen. Question: Where is
Mary? Answer: She is in",Where is Daniel? 
123,hallway,"Answer: He is in the kitchen.

Question: Where is John?
Answer:",Where is Daniel? 
124,bedroom,"Answer: She is in the summer house.
Question: Where is Mary?
Answer:",Where is Mary? 
125,office,"Answer: She is in the kitchen.
Question: Where is the kitchen?
Answer:",Where is Sandra? 
126,garden,"Answer: He is in the garden.
Question: Where is the garden?
Answer:",Where is John? 
127,garden,"Answer: He is in the garden.
Question: Where is Carmen?
Answer:",Where is Daniel? 
128,garden,"Answer: She is in the garden.

Question: Where is the garden?
Answer",Where is Sandra? 
129,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is Sandra? 
130,garden,"Answer: In the city of Uxmal, in the city of the sun.",Where is Sandra? 
131,hallway,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Mary? 
132,bathroom,"Answer: She is in the kitchen.

Question: Where is John?",Where is Sandra? 
133,garden,"Answer: She is in the kitchen.

Question: Where is Peter?",Where is Sandra? 
134,kitchen,"Answer: He's in the garden.

Question: Where is Ginger?",Where is John? 
135,bathroom,"Answer: She is in the house of the Mayas.

Question: Where is",Where is Sandra? 
136,office,"Answer: In the ruins of the ancient city of Ur, in the valley of the
G",Where is Sandra? 
137,kitchen,"Answer: John is in the kitchen.

Question: Where is John?
Answer:",Where is John? 
138,bathroom,Answer: She is now living in the house of Mr. Goddard.,Where is Sandra? 
139,bathroom,"Answer: In the kitchen.

Question: Where is Sarah?

Answer:",Where is John? 
140,office,"Answer: In the garden.

Question: What is the subject of the conversation? Answer:",Where is Mary? 
141,hallway,"Answer: She is in the hall.

Question: Where is Mary?",Where is Mary? 
142,hallway,"Answer: She is in the bathroom.

Question: What is the matter?
Answer",Where is Mary? 
143,office,"Answer: She is in the bathroom.

Question: Where is Daniel?
Answer:",Where is Sandra? 
144,bedroom,"Answer: She is in the kitchen.

Question: Where is John?
Answer:",Where is Sandra? 
145,kitchen,"Answer: She is at home.

Question: Where is William?
Answer: He",Where is Sandra? 
146,kitchen,"Answer: She is now living in the parish of St. Mary, near
Bradshaw",Where is Sandra? 
147,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?",Where is Daniel? 
148,kitchen,"Answer: She is in the garden.
Question: Where is the garden?
Answer:",Where is Sandra? 
149,kitchen,"Answer: He is in the kitchen.

Question: Where is Burt?
Answer",Where is Daniel? 
