,target,output,question
0,office,"Answer: In the library.

Question: How did you get it?",Where was the apple before the bathroom? 
1,office,"Answer: In the tree.

Question: What was the name of the tree?",Where was the apple before the hallway? 
2,office,"Answer: In the church of the Holy Cross, in the city of Jerusalem.",Where was the apple before the hallway? 
3,bathroom,"Answer: In the library.

Question: What was the name of the book?",Where was the football before the garden? 
4,bathroom,"Answer: The little one-yard-s-square, or, as it was then",Where was the football before the garden? 
5,garden,"Answer: In the library.

Question: What was the name of the book?",Where was the apple before the bathroom? 
6,kitchen,"Answer: In the church.

Question: What was the use of the church?",Where was the milk before the office? 
7,kitchen,"A: In the time of the Crusades.

Q: What was the name",Where was the apple before the office? 
8,kitchen,"Answer: In the garden.

Question: What was the name of the man who",Where was the apple before the office? 
9,bedroom,"Answer: In the library.

Question: What was the name of the book?",Where was the apple before the office? 
10,garden,"Answer: The first was a woman, the second a man, the third a woman,",Where was the apple before the bedroom? 
11,garden,"Answer: In the library.

Question: How was the book-sitting-",Where was the apple before the bedroom? 
12,garden,"Answer: In the room of the old lady, who was the mistress of the house.",Where was the milk before the bathroom? 
13,garden,"Answer: In the kitchen.

<context>Question: Where was the milk before",Where was the milk before the bathroom? 
14,garden,"Answer: In the
kitchen. Question: Where was the milk before the kitchen? Answer:",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the library.
Question: What was the name of the library?
Answer",Where was the football before the garden? 
16,kitchen,"Answer: The library.

Question: How was the library to be used?",Where was the football before the garden? 
17,garden,"Answer: In the library.

Question: What was the time of the morning?",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

Question: Was there any water in the room?",Where was the milk before the bedroom? 
19,bedroom,"Answer: The football was a football.

Question: What was the football?",Where was the football before the bathroom? 
20,garden,"<context>

Answer: In the hall. <context>

Question: What was",Where was the football before the hallway? 
21,garden,"Answer: In the library.

Question: What was the reason for the book being",Where was the football before the office? 
22,hallway,"Answer: In the garden.

""The story is a good one, and the",Where was the football before the garden? 
23,office,"Answer: In the house.

Question: How was the house?

Answer",Where was the milk before the kitchen? 
24,kitchen,Answer: In the kitchen. Question: Where was the kitchen before the bedroom? Answer: In the,Where was the milk before the bedroom? 
25,bathroom,"</context>

<context>

<context>

<context>",Where was the football before the bedroom? 
26,office,"Answer: In the library.

“I was wondering if you were a little bit",Where was the football before the bedroom? 
