,target,output,question
0,football,"Answer: He gave him a good-lorry.

Question: What did he",What did Fred give to Jeff? 
1,Fred,"Answer: The Reverend Mr. Pugnacious.

Question: Who was the",Who gave the football to Jeff? 
2,football,"Answer: A piece of bread. <context>

Question: What did Fred give to the",What did Fred give to Jeff? 
3,Jeff,"Answer: The young man who was in the crowd.

Question: Who was the",Who did Fred give the football to? 
4,Fred,"Answer: The young man who was the first to enter the room.

Question:",Who did Jeff give the football to? 
5,Jeff,"Answer: The man who gave it.

Question: Who gave the apple?",Who gave the apple? 
6,Bill,"Answer: The man who brought it.

Question: Who brought the book?",Who received the apple? 
7,apple,"<context>

and the “assentement des erceveskes, ev",What did Bill give to Fred? 
8,apple,"Answer: The whole of the money which he had received from the
American merchants.",What did Bill give to Fred? 
9,Fred,"Answer: The Reverend Doctor, who was the only one of the three
witnesses who",Who received the apple? 
10,Mary,Answer: The man who was the first to say that he had been born in the,Who received the milk? 
11,milk,"Answer: A little purse of money.

Question: What did she do with it",What did Mary give to Bill? 
12,Bill,"Answer: The man who was waiting for it.
Question: Who was the man?",Who received the milk? 
13,Bill,"Answer: The young lady who was with her.

Question: Who was the young",Who did Mary give the milk to? 
14,milk,"Answer: She gave him a good deal of money.

Question: What did she",What did Mary give to Bill? 
15,Jeff,"Answer: The first one that was sent to the club.

Question: Who was",Who received the football? 
16,Fred,"Answer: The man who was in the office when the ball was given.

Question",Who gave the football to Jeff? 
17,football,"Answer: “A little money,” said cousin Cæsar.

<context>",What did Fred give to Jeff? 
18,Jeff,"Answer: The man who was in the house.

Question: Who was the man",Who received the football? 
19,Mary,"Answer: The young man who was so much interested in the story.

Question:",Who gave the milk? 
20,milk,"Answer: He gave her a hundred dollars.

<c>The following is the",What did Jeff give to Mary? 
21,Mary,"Answer: The King.

""The King gave you the title of the King,",Who gave the milk to Jeff? 
22,Mary,"Answer: The man who was in the boat.

Question: Who was the man",Who gave the milk to Jeff? 
23,Bill,Answer: The young man who was the only one of the three who had not been,Who gave the apple to Jeff? 
24,Jeff,"Answer: The Reverend Misses

<context>

Vod

<",Who gave the apple? 
25,apple,"Answer: He gave him a good dinner and a good supper, and a good bed,",What did Jeff give to Fred? 
26,Fred,"Answer: The young man who was the first to offer it.

Question: Who",Who received the apple? 
27,Jeff,"Answer: The man who was in the
carn--

Question: Who was",Who received the apple? 
28,Jeff,"Answer: The captain of the guard.
Question: Who gave the musk-tops",Who gave the apple? 
29,Fred,"Answer: The old man.

Question: Who was the first to take the name of """,Who did Jeff give the apple to? 
30,Mary,"Answer: The man who gave it. Question: Who
was the man? Answer: The man",Who gave the milk? 
31,Bill,"Answer: The Doctor.

Question: Who gave the bread?

Answer:",Who gave the milk? 
32,Bill,"Answer: The old woman who was the cook.

Question: Who was the first",Who gave the milk to Mary? 
33,milk,"Answer: A piece of bread.

Question: What did she give to him?",What did Bill give to Mary? 
34,apple,"Answer: She gave him a great deal of money, and a great many
things, and",What did Mary give to Fred? 
35,Jeff,"Answer: The milk was given to
the children.




<context>

<context",Who did Fred give the milk to? 
36,Jeff,"Answer: The man who was to be the first of the two.

Question:",Who did Fred give the milk to? 
37,milk,"Answer: ""A little book, with a picture of a little girl, and a",What did Jeff give to Mary? 
38,milk,"Answer: A little book, which he had been reading, and which he had
prom",What did Jeff give to Mary? 
39,Fred,"Answer: The Reverend Doctor, who was a member of the committee of
witnesses.",Who gave the apple? 
40,Mary,"Answer: The young lady who was the only one of the party who had not
been",Who gave the milk? 
41,milk,"Answer: A little book.

""What was the name of the book?""",What did Mary give to Fred? 
42,Jeff,"Answer: The man who gave it.

""I was wondering, too, whether",Who gave the milk? 
43,Fred,"Answer: The man who had the
bottle. Question: Who was the man? Answer",Who received the milk? 
44,Mary,Answer: Paine. Question: Who gave the money? Answer: Paine. Question: Who,Who gave the milk? 
45,Bill,"Answer: The man who was in the house.

Question: Who was the man",Who did Mary give the milk to? 
46,milk,"Answer: She gave him a book, and he read it.

Question: What",What did Mary give to Bill? 
47,Mary,"Answer: The lady who gave it.

Question: Who was the lady?",Who gave the milk? 
48,Mary,"Answer: The Doctor.

Question: Who was the Doctor?

Answer:",Who did Bill give the milk to? 
49,Bill,"Answer: The milk was given to the children.

<context>

The",Who gave the milk to Mary? 
50,Mary,"Answer: The man who gave it to the boy.

Question: Who gave the",Who gave the apple to Fred? 
51,Fred,"Answer: Mary.

Question: Who gave the apple to the maiden?",Who gave the apple to Mary? 
52,apple,"Answer: “A little book, ‘The
Bays of the World,’ by the great Professor",What did Fred give to Mary? 
53,apple,"Answer: A little piece of bread.

Question: What did she give to the",What did Mary give to Jeff? 
54,apple,"Answer: She gave him a little piece of the earth, and a little of the water",What did Mary give to Jeff? 
55,Fred,"Answer: The captain.

Question: Who was the captain?

Answer:",Who received the football? 
56,football,"Answer: He gave him a dollar.

Question: What did he give him?",What did Bill give to Fred? 
57,Bill,"Answer: The young man who was the first to throw the ball.

Question:",Who gave the apple? 
58,Bill,"Answer:

""To the young lady who was sitting in the chair, and who",Who did Mary give the apple to? 
59,Jeff,"Answer: The reader.

Question: Who was the first to use the word ""sitting",Who did Bill give the apple to? 
60,Jeff,"Answer: The
<context>

<context>

<context>

<",Who did Bill give the apple to? 
61,Bill,"Answer: The Judge.

Question: Who was the witness?

Answer:",Who gave the apple to Jeff? 
62,Jeff,"Answer: The man who was the
sitting president of the court. [4]",Who gave the apple to Bill? 
63,Bill,"Answer: The King of the
Goblin.

Question: Who was the",Who received the apple? 
64,Mary,"Answer: The milkman.
Question: Who gave the milk?
Answer: The milk",Who gave the milk? 
65,Mary,"</context>

<context>

<context>

<context>",Who gave the apple to Bill? 
66,Bill,"Answer: “The young lady who was so much interested in the apple.”

“",Who did Mary give the apple to? 
67,Mary,"Answer: Bill.

Question: Who gave the apple to Bill?

Answer",Who did Bill give the apple to? 
68,apple,"Answer: He gave her a
diamond-ring.

Question: What did he say to",What did Bill give to Mary? 
69,Mary,"Answer: Bill.

Question: Who did the apple belong to? Answer: Bill.",Who did Bill give the apple to? 
70,apple,"Answer: ""A little money.""

Question: What did Fred give to Peter?",What did Fred give to Jeff? 
71,Jeff,"Answer: The English.

Question: Who was the first to play it?",Who gave the football? 
72,Jeff,"Answer: The young man who was with me when I was hurt.

""I",Who gave the football? 
73,apple,"Answer: ""Ther old-sod-sore-sore-sod",What did Fred give to Bill? 
74,apple,"Answer: The two hundred and fifty-five dollars.

Question: What was the",What did Fred give to Bill? 
75,Fred,"Answer: The man who gave it.

Question: Who was the man?",Who gave the football? 
76,Fred,"Answer: The Reverend Mr. Bray.

Question: Who was the man who",Who gave the football? 
77,Mary,"Answer: The man who had been the first to receive it.

Question: Who",Who received the football? 
78,Mary,"Answer: The coach.

Question: Who was the captain?

Answer:",Who gave the football? 
79,football,"Answer: She gave him a little book, and he read it to her.",What did Mary give to Fred? 
80,milk,"Answer: A letter.

Question: What was the letter?

Answer:",What did Fred give to Jeff? 
81,milk,"Answer: A little of his own money.

Question: What did he do with it",What did Fred give to Jeff? 
82,Fred,"""The man who is the most devoted to
The cause of God, and the most",Who did Jeff give the milk to? 
83,milk,"<p>

Answer: He gave him a great deal of money, and he was very",What did Jeff give to Fred? 
84,Jeff,"Answer: The Reverend Mr. P.

Question: Who gave the water to the",Who gave the milk to Fred? 
85,Fred,"Answer: The young man who was the cause of the destruction of the
apple.",Who did Mary give the apple to? 
86,Fred,"Answer: Mary.

Question: Who gave the apple to the King?",Who gave the apple to Mary? 
87,Mary,Answer: The King of England. Question: Who gave the apple? Answer: The King of England,Who gave the apple? 
88,Jeff,"Answer: The little old woman, who was a servant of the house, and
had",Who did Mary give the apple to? 
89,Jeff,"Answer: The young man who was so much pleased with the little
te-t-",Who received the football? 
90,football,"Answer: The first of the two hundred and fifty thousand dollars that he had
received from",What did Mary give to Jeff? 
91,Mary,"Answer: The Doctor.

Question: What was the cause of the disturbance?",Who received the football? 
92,Mary,"Answer: The <deditio>

Question: Who was the first to use",Who gave the football? 
93,Jeff,"Answer: To the captain of the team.

Question: Who did he give it",Who did Mary give the football to? 
94,Bill,"Answer: To the man who had given it to him.

Question: Who gave",Who did Fred give the apple to? 
95,Jeff,"Answer: ""The Lord.""

Question: Who was the son of the King of",Who did Mary give the apple to? 
96,Mary,"Answer: The man who was in the room when the apples were taken.

Question",Who gave the apple to Jeff? 
97,apple,Answer: He gave him a great deal more than he gave him. He gave him a,What did Jeff give to Fred? 
98,Fred,"Answer: The Pope.

Question: What is the name of the book?",Who did Jeff give the apple to? 
99,milk,"Answer: He gave her a purse of gold.

Question: What did he do",What did Bill give to Mary? 
100,Bill,"Answer: Mary.

Question: Who gave the apple to the boy? Answer: The boy",Who did Mary give the apple to? 
101,Bill,"Answer: The little girl.

<c>The Story of the <c>",Who received the apple? 
102,Fred,"Answer: The Reverend Doctor.

Question: Who gave the apple?

Answer",Who gave the apple? 
103,Bill,"Answer: The people.

Question: Who gave the apple?

Answer:",Who gave the apple? 
104,apple,"Answer: A few dollars.

Question: What did she do with the money?",What did Mary give to Bill? 
105,Jeff,"Answer: The Bishop of the district.

Question: What was the reason of the",Who received the milk? 
106,Mary,"Answer: The mother.

Question: Who gave the bread?

Answer:",Who gave the milk? 
107,Jeff,"Answer: The Lord Jesus.

Question: Who gave the milk to the little girl",Who did Mary give the milk to? 
108,football,"Answer: A little of his own blood.

Question: What did he give to",What did Bill give to Mary? 
109,Mary,"Answer: The Reverend Mr. John P. Smith, of the Church of the
M",Who gave the football? 
110,apple,"Answer: He gave her a little book, and she read it to him.",What did Jeff give to Mary? 
111,apple,"Answer: He gave her a little book, and she read it to him.",What did Jeff give to Mary? 
112,Mary,"Answer: The man who gave it.

Question: Who gave the apple? Answer: The",Who gave the apple? 
113,Mary,"Answer: The young man who was in the house.

Question: Who was the",Who gave the apple? 
114,Mary,"Answer: The man who had the power to give it.

Question: Who gave",Who received the apple? 
115,Bill,"Answer: The young man who was the first to enter the house.

Question:",Who gave the milk? 
