,target,output,question
0,hallway,"Answer: In the hands of the Sbirri.

Question: Where is",Where is the milk? 
1,hallway,"Answer: In the room.

Question: Where is the ball?

Answer",Where is the football? 
2,hallway,"Answer: In the big, empty room, with the big, empty bed.",Where is the football? 
3,hallway,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
4,garden,"Answer: In the house.

Question: How much?

Answer: Two",Where is the milk? 
5,garden,"Answer: In the house.

Question: How did you get it?
Answer:",Where is the milk? 
6,bedroom,"Answer: In the library.

<cup-darned>",Where is the football? 
7,bedroom,"Answer: In the cow-sarned.

Question: What is the difference",Where is the milk? 
8,kitchen,"Answer: In the United States.

Question: What is the difference between a man",Where is the football? 
9,kitchen,"Answer: In the centre of the field.

Question: What is the name of",Where is the football? 
10,bedroom,"Answer: In the little church-yard, where the boys are playing.
Question: Where",Where is the football? 
11,hallway,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
12,garden,"Answer: In the house.

Question: What is the name of the house?",Where is the milk? 
13,garden,"Answer: In the human heart.

Question: What is the difference between the human",Where is the milk? 
14,bathroom,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
15,garden,"Answer: In the house of the King.

Question: What is the matter?",Where is the milk? 
16,garden,"Answer: In the house of the Princess of the house of the
Kul-K",Where is the milk? 
17,garden,"Answer: In the house.

Question: What is the name of the man who",Where is the milk? 
18,kitchen,"Answer: In the library.

Question: What is the name of the book?",Where is the apple? 
19,kitchen,"Answer: In the apple-tree.

Question: Where is the apple-tree",Where is the apple? 
20,bedroom,"Answer: I was looking for it.

Question: What are you doing with it",Where is the apple? 
21,bedroom,"""I suppose we can give it to the people who are willing to buy it. But",Where is the apple? 
22,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
23,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
24,bedroom,"Answer: In the cave.

Question: What is the cave?

Answer",Where is the milk? 
25,kitchen,"Answer: In the cow-house.

Question: What is the name of the",Where is the milk? 
26,kitchen,"Answer: In the cup.

Question: What is the difference between the two?",Where is the milk? 
27,bathroom,"Answer: In the bottom of the cup.

Question: What is the motive of",Where is the apple? 
28,bathroom,"Answer: In the tree.

<context>

<p>The question",Where is the apple? 
29,kitchen,"Answer: In the American waters.

Question: What is the difference between the American",Where is the milk? 
30,garden,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the apple? 
31,garden,"Answer: In the tree.

Question: What is the name of the tree?",Where is the apple? 
32,kitchen,"<context>

<context>

<context>

<context>",Where is the football? 
33,kitchen,"Answer: In the Bible.

<context>

<context>",Where is the apple? 
34,kitchen,"Answer: In the United States.

<c>The first of the two books",Where is the apple? 
35,office,"The answer: I have not seen it.

Question: Where is the bread?",Where is the milk? 
36,kitchen,"Answer: In the yard.

Question: What is the name of the game?",Where is the football? 
37,kitchen,"Answer: The only one that is left is in the library.

""I have",Where is the football? 
38,kitchen,"Answer: The only one in the room.

Question: What is the name of",Where is the football? 
39,bedroom,"Answer: In the cow-saren, or in the milk-saren, or",Where is the milk? 
40,bedroom,"Answer: In the cow.

Question: What is the difference between the two?",Where is the milk? 
41,office,"--

Answer: In the house. --

Question: What is the name of the",Where is the milk? 
42,office,"Answer: In the little cottage at the end of the garden.

Question: What",Where is the milk? 
43,office,"Answer: In the cow's mouth.

Question: Where is the cow's mouth",Where is the milk? 
44,kitchen,"Answer: In the library.

Question: What is the name of the book?",Where is the apple? 
45,bedroom,"Answer: In the water.

Question: What is the difference between the two?",Where is the milk? 
46,office,"Answer: In the garden of the palace of the Emperor.

Question: What is",Where is the football? 
47,bathroom,"<context>

Answer: In the village. <context>

Question: Where is",Where is the football? 
48,bathroom,"Answer: In the field.

Question: What is the difference between a football and",Where is the football? 
49,bedroom,"Answer: There is no such thing as the truth.

Question: What is the",Where is the milk? 
50,bathroom,"Answer: In the cow's udder.
Question: Where is the cow's udder",Where is the milk? 
51,hallway,"Answer: In the
carn-sore.

""I have been looking",Where is the apple? 
52,kitchen,"Answer: In the hall.

Question: What is the name of the man who",Where is the football? 
53,kitchen,"Answer: In the library of the American

<sarn=

<s",Where is the football? 
54,kitchen,"Answer: In the room of the
cow-room.

Question: What",Where is the football? 
55,bathroom,"Answer: In the library of the house.

Question: What is the name of",Where is the apple? 
56,bathroom,"Answer: In the house.

Question: What is the name of the house?",Where is the milk? 
57,kitchen,"Answer: It is in the house.

Question: What is the name of the",Where is the milk? 
58,kitchen,"Answer: In the kitchen.

Question: What is the name of the house?",Where is the milk? 
59,bedroom,"Answer: In the tree.

Question: What is the meaning of the word """,Where is the apple? 
60,garden,"Answer: In the blood of the
""carn-tarn""

""",Where is the milk? 
61,garden,"Answer: In the house.

Question: What is the name of the house?",Where is the milk? 
62,kitchen,"Answer: The only one in the world.

""The only one in the world",Where is the football? 
63,kitchen,"Answer: In the corner of the room.

Question: What is the name of",Where is the football? 
64,kitchen,"Answer: In the centre of the ground.

Question: What is the name of",Where is the football? 
65,kitchen,"Answer: In the library.

The American, the English, the Russian, the",Where is the football? 
66,kitchen,"Answer: The American.

<context>

<c>

<",Where is the football? 
67,bedroom,"Answer: In the cup.

Question: How much?

Answer: A",Where is the milk? 
68,bedroom,"Answer: In the church.

Question: What is the use of the church?",Where is the milk? 
69,bedroom,"Answer: In the woods.
Question: What is the name of the place?
Answer",Where is the football? 
70,garden,"Answer: In the hands of the man who is to be the judge of the
c",Where is the apple? 
71,garden,"Answer: In the kitchen.

Question: What is the matter with the kitchen?",Where is the apple? 
72,bathroom,Answer: In the mouth of the man who is the cause of the mischief.,Where is the apple? 
73,bathroom,"Answer: In the garden of the old house at the foot of the hill.

Question",Where is the apple? 
74,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the apple? 
75,office,"Answer: In the library of the National Museum.

The following was the order of",Where is the apple? 
76,hallway,"Answer: In the house of the mother of the young people.

Question: How",Where is the milk? 
77,hallway,"Answer: In the house.

Question: What is the matter with the house?",Where is the milk? 
78,hallway,"Answer: In the house of the Bishop of the city.

Question: What is",Where is the milk? 
79,hallway,"Answer: The truth is that the whole of the American and the
southeastern portions",Where is the milk? 
80,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
81,bathroom,"Answer: The match-drew, or the match-drew-sod,",Where is the football? 
82,kitchen,"Answer: In the library.

Question: What is the difference between the two?",Where is the football? 
83,kitchen,"Answer: In the middle of the field.

Question: What is the name of",Where is the football? 
84,kitchen,"Answer: In the room.

Q: What is the meaning of the word """,Where is the football? 
85,bathroom,"Answer: In the valley of the river.
Question: Where is the river?
Answer",Where is the milk? 
86,kitchen,"Answer: In the hands of the Lord.

<c>The following is a",Where is the apple? 
87,bathroom,"Answer: In the blood.

Question: Where is the blood?

Answer",Where is the milk? 
88,bedroom,"Answer: In the centre of the field.

Question: What is the difference between",Where is the football? 
89,kitchen,"<context>

<context>

<context>

<context>",Where is the apple? 
90,kitchen,"Answer: In the mouth of the man who is thirsting for it.

Question",Where is the milk? 
91,kitchen,"Answer: In the stable.

Question: Where is the milk?

Answer",Where is the milk? 
92,kitchen,"Answer: In the cellar.

Question: What is the time?

Answer",Where is the milk? 
93,kitchen,"Answer: The two volumes of the book are not to be found.

Question:",Where is the milk? 
94,kitchen,"Answer: In the house.

Question: What is the name of the man who is",Where is the milk? 
95,bathroom,"Answer: In the church of the Holy
Karns, in the city of",Where is the football? 
96,bathroom,"Answer: In the library.

Question: What is the name of the book?",Where is the football? 
97,bathroom,"Answer: The
pont-y-y-y-y-y-y",Where is the football? 
98,bathroom,"Answer: In the field.

Question: Where is the football?

Answer",Where is the football? 
99,hallway,"Answer: In the house of the Bey. Question:
Where is the milk? Answer:",Where is the milk? 
100,office,"Answer: In the house of the Pope.

Question: What is the name of",Where is the milk? 
101,office,"Answer: In the milk-pail.

Question: What is the milk-",Where is the milk? 
102,kitchen,"Answer: In the mouth of the man who has been taught to believe that
the only way",Where is the milk? 
103,kitchen,"Answer: In the water.
Question: How much?
Answer: A little.",Where is the milk? 
104,bedroom,"Answer: The first of the two was at the first of the two
<context>",Where is the football? 
105,bathroom,"Bate, Dr. John.

Bates, Mrs.

Bates",Where is the football? 
