,target,output,question
0,hallway,"""I was then in the city of London, and the King and his company, with",Where is John? 
1,bathroom,"Answer: She is dead.

""I have seen her, and she is dead",Where is Mary? 
2,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
3,hallway,"Answer: She is in the garden.

""I have been told that she is",Where is Sandra? 
4,kitchen,Answer: She is in the study. She is in the study. She is in the,Where is Sandra? 
5,hallway,"Answer: She's in the store.

""I'm going to get a letter",Where is Sandra? 
6,garden,"Answer: She is in the kitchen.

""What is it?"" Hilary asked",Where is Sandra? 
7,hallway,"""Thirdly, the fact that the handkerchief was found in the room where
the",Where is Daniel? 
8,office,"Answer: She is in the library.

Question: Where is Eleanore Le",Where is Sandra? 
9,office,"Answer: He is in the city.

Question: What is his name?",Where is Daniel? 
10,kitchen,"Answer: In the army of Gen. Price.

Question: What was Price's",Where is Mary? 
11,garden,"Answer: She is in the kitchen.

    Question: Where is Mary?",Where is Mary? 
12,office,XXIX. The scene was the garden of Eden. The sun was setting. The garden,Where is Daniel? 
13,bedroom,"Answer: In the garden of the Pacific Ocean.

Question: What is the name",Where is Mary? 
14,bedroom,"Answer: She is in the garden.

""And you, Padre, you",Where is Mary? 
15,kitchen,"Answer: He is in the kitchen.

""And you are not going to let",Where is John? 
16,garden,Answer: He is in the garden. He is playing with the dog. He is,Where is John? 
17,kitchen,"“I’m not!” repeats Ruby, with a little laugh. “I’m",Where is John? 
18,office,"Answer: He is in the kitchen, and Jack is in the hall.

“",Where is Daniel? 
19,kitchen,Answer: In the kitchen. John is in the kitchen. John is in the kitchen.,Where is John? 
20,hallway,"Answer: In the middle of the room.

The following is a simple and effective",Where is Mary? 
21,office,"Answer: He is in the garden.

Question: Where is John?",Where is John? 
22,office,"Answer: He is in the country.

Question: What is your answer?",Where is John? 
23,hallway,"Answer: In the mountains.

""I have been thinking of the matter, and",Where is Sandra? 
24,bedroom,"Answer: He is in the office.

Question: What is he doing?
Answer",Where is Daniel? 
25,bedroom,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
26,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is Mary? 
27,kitchen,"Answer: In the kitchen.

Question: What was the meaning of the word _",Where is Daniel? 
28,kitchen,"Answer: In the garden.

Question: Where is the Bey?",Where is Daniel? 
29,kitchen,"Answer: He is at the bottom of the sea.

Question: Where is the",Where is Daniel? 
30,hallway,"Answer: She is in the city of Mogador, and is in the hands of",Where is Sandra? 
31,office,"Answer: He is in the woods.

Question: What is the matter with him? Answer",Where is John? 
32,kitchen,"Answer: She is in the kitchen.

Question: Where is Harry?",Where is Sandra? 
33,kitchen,Answer: She is in the kitchen. She is in the kitchen. She is in the,Where is Sandra? 
34,bathroom,"Answer: She is in the bathroom.

""What's the matter?"" asked the girl",Where is Sandra? 
35,office,"Answer: In the studio.

""What is the meaning of the word ""w",Where is Mary? 
36,bathroom,What is the difference between a man and a woman? What is the difference between a man and a,Where is Mary? 
37,garden,"Answer: In the fort.

Question: What is the name of the fort?",Where is Mary? 
38,kitchen,"Answer: In the ""General Historie,"" page 8.

Sandra was a",Where is Sandra? 
39,bedroom,"Answer: He was a man of the old school, and a man of the old school",Where is Daniel? 
40,bathroom,"Answer: She is in the hospital.

Question: Where is she?",Where is Sandra? 
41,garden,"Answer: Daniel is in the hospital.

Question: What is Daniel doing?",Where is Daniel? 
42,bathroom,"Answer: She is in the garden. She is in the garden, and she is in",Where is Sandra? 
43,hallway,"Answer: He is in the garden.

Question: Where is Mary?",Where is Daniel? 
44,garden,"Answer: He is in the garden.

Question: What is the nature of his",Where is Daniel? 
45,kitchen,"Answer: In the house of the Confederate General Lee.

[Illustration: THE B",Where is Mary? 
46,hallway,"Answer: He was in the field.

Question: Where is Daniel?",Where is Daniel? 
47,bathroom,"Answer: In the garden.

[Footnote 593: The river Tiber.--",Where is Sandra? 
48,office,"Answer: In the sixth book of the Fasti, 1.


[Footnote 613",Where is John? 
49,bedroom,"Answer: He is in the hall.

Q. What is the meaning of the",Where is John? 
50,bedroom,"Answer: In the library of the Baptist College, Bristol.

Q. What is the",Where is John? 
51,office,"""The King of Spain,
      The King of Spain,
      The King of",Where is John? 
52,garden,"Answer: In the garden.

Question: Where is John?
Answer: In the",Where is John? 
53,garden,"Answer: In the garden.

Question: What is the meaning of the words,",Where is John? 
54,kitchen,"""The inquisitor, who had been in the kitchen, and had been informed of",Where is Daniel? 
55,bedroom,"Answer: She is in the library.

Question: What is the matter with her",Where is Mary? 
56,kitchen,"Answer: She is in the kitchen.

""I'm going to get her,"" declared",Where is Mary? 
57,hallway,"""I have a letter from her,"" he replied, ""which I am anxious to see",Where is Mary? 
58,garden,"Answer: He was in the kitchen.

Question: What was the nature of the",Where is Daniel? 
59,hallway,"Answer: She is in the kitchen.

Question: What is the meaning of the",Where is Sandra? 
60,hallway,"Answer: She is in the hospital.

Question: Where is she?",Where is Sandra? 
61,office,"Answer: He is in the office.

Question: Where is the doctor?",Where is Daniel? 
62,bathroom,"Answer: She is in the hall.

Question: Where is the major?",Where is Sandra? 
63,garden,"Answer: He's in the garden.

""He's a wonderful man,"" said",Where is Daniel? 
64,garden,"Answer: He is in the bathroom.

""He is in the bathroom, and",Where is Daniel? 
65,kitchen,"Answer: He is in the court-yard.

Question: What is the name",Where is John? 
66,kitchen,"Answer: He is in the car.

“Well, then,” said Mellen,",Where is John? 
67,bathroom,Answer: He is in the hotel. He is in the room with the boys. He,Where is Daniel? 
68,office,"Answer: He is in the kitchen. He is a first-class aviator, but",Where is Daniel? 
69,office,"Answer: He is in the hall.

Question: What is the meaning of the",Where is Daniel? 
70,garden,"Answer: In the garden.

Question: What is the garden?
Answer: The",Where is Mary? 
71,hallway,"Answer: She is in the garden.

Question: Where is the door?",Where is Sandra? 
72,garden,"Answer: She is in the kitchen.

""What's the matter?"" asked Agg",Where is Mary? 
73,bedroom,"Answer: She's in the kitchen.

""You know,"" she continued, """,Where is Mary? 
74,bathroom,"Answer: She is in the kitchen.

""I--I--I--I",Where is Mary? 
75,kitchen,"""I have been a fool,"" I said, ""and I am sorry for it.",Where is Daniel? 
76,kitchen,"Answer: John is in the house.

Question: What is John doing? Answer: He",Where is John? 
77,kitchen,"Answer: He is in the house of the Doctor.

Question: What is the meaning",Where is Daniel? 
78,hallway,"Answer: He is in the kitchen.

Question: What is the meaning of the word",Where is Daniel? 
79,office,"Answer: He is in the kitchen.

""Where is Daniel?""

""",Where is Daniel? 
80,garden,"Answer: He's in the garden.

Q: What is he doing?",Where is John? 
81,bathroom,"Answer: He is in Allahabad.

Question: What is the name of the",Where is John? 
82,bedroom,"Answer: She is in the kitchen.

    The battle was fought on the morning of the twenty",Where is Sandra? 
83,garden,"Answer: She is in the kitchen.

Question: What is the name of the room?",Where is Mary? 
84,office,"Answer: In the kitchen. ""I've got a good old mother,"" said the parson,",Where is Daniel? 
85,garden,"Answer: The name of the vessel was the _Sandra_, and the vessel was the",Where is Sandra? 
86,garden,"Answer: In the house. She is sitting on the sofa, and is trying to think",Where is Mary? 
87,hallway,"What is the meaning of the words ""in the garden""? What is the meaning of the words """,Where is John? 
88,kitchen,"Answer: She is in the kitchen.

Question: Where is Corinna?",Where is Sandra? 
89,kitchen,"Answer: In the garden.

Question: Where is the daughter of Tyndar",Where is Daniel? 
90,bathroom,"Answer: She is in the Temple.

Question: What is the meaning of the",Where is Sandra? 
91,bathroom,"Answer: He is in the prison of the Bastille.

Question: What is",Where is John? 
92,hallway,"Answer: She is in the Tower.

Question: What is her condition?
Answer",Where is Sandra? 
93,bathroom,"Answer: She is in the next room.

Question: What is the meaning of this?",Where is Sandra? 
94,bathroom,"Cyril: Where is she?

Guy: Where is she?",Where is Sandra? 
95,kitchen,"Answer: In the kitchen.

       I have not known thee long friend,
           But I",Where is John? 
96,kitchen,"Answer: She is in the kitchen.

Question: Where is she now?",Where is Sandra? 
97,kitchen,"A. M.

The question is not a very difficult one. The young man",Where is Mary? 
98,bedroom,"Answer: She is in the kitchen.

I had not gone far, when I",Where is Mary? 
99,bedroom,"Answer: She is in the kitchen.

Question: What is the matter?",Where is Mary? 
100,bedroom,"Pummel: In the kitchen.

Quarter: What is the matter with",Where is Mary? 
101,bathroom,"Answer: She is in the garden.

Question: What is she doing?",Where is Sandra? 
102,office,Answer: She is in the bathroom. She is in the bathroom. She is in the,Where is Mary? 
103,garden,"""I think we had better go back to the fort,"" said Tom. ""I don",Where is Daniel? 
104,garden,"Answer: He is in the jungle.

""I wonder if he is in the",Where is Daniel? 
105,hallway,"Answer: She is in the house.

""You know I love you, Ellen",Where is Mary? 
106,bedroom,"Answer: He is in the office.

Question: What is he doing?",Where is Daniel? 
107,bathroom,"Answer: In the kitchen.

“The kitchen is the place where the work of",Where is Daniel? 
108,office,"Answer: In the garden.

‘I was in the garden when she came in",Where is Daniel? 
109,bedroom,"John: I am here.

(The door opens and a man enters with a",Where is John? 
110,bathroom,"Answer: In the hall.

Question: What was Daniel's occupation?
Answer:",Where is Daniel? 
111,bathroom,"Answer: He is in the garden.

Question: Where is he?",Where is Daniel? 
112,kitchen,"Answer: In the kitchen.

Question: What did he do?

Answer",Where is John? 
113,hallway,"Answer: He is in the kitchen.

Question: What is the matter with him",Where is John? 
114,kitchen,"Answer: She's in the kitchen.

Question: What is she doing?",Where is Mary? 
115,garden,"Answer: She is in the office.

Question: What is the name of the place",Where is Sandra? 
116,office,"Answer: In the field.

Question: Where is John?

Answer:",Where is John? 
117,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is Mary? 
118,bathroom,"Answer: He is in the kitchen.

_P. Guest_ (_in a",Where is Daniel? 
119,office,"Answer: He is in the office.

Question: What is his business?",Where is Daniel? 
120,bedroom,"Answer: He's in the barn.

Question: What is he doing?",Where is Daniel? 
121,bathroom,"Answer: She is in bed.

Question: What is the matter?
Answer:",Where is Mary? 
122,bedroom,"Answer: He is in the library.

""What is the reason for his absence",Where is Daniel? 
123,hallway,"Answer: In the library.

""What was Daniel's object in going to the",Where is Daniel? 
124,bedroom,"Answer: She is in the house of the King of Scotland.

""The King",Where is Mary? 
125,office,"Answer: In the castle of Tantallon.

""The Earl of March is in",Where is Sandra? 
126,garden,"""The King was in the midst of the tumult, and the people were in the",Where is John? 
127,garden,"‘She was a woman of great energy and courage, and she was a woman of",Where is Daniel? 
128,garden,Answer: She was in the hospital at the time of the Suffrage agitation. She,Where is Sandra? 
129,bathroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer",Where is Sandra? 
130,garden,Answer: In the _Praetorium_ of the _Praetor,Where is Sandra? 
131,hallway,"Answer: In the house of Rincon.

Question: What is the name",Where is Mary? 
132,bathroom,"Answer: She is in the _plaza_.

Question: What is the matter with",Where is Sandra? 
133,garden,"Answer: She is in the garden.

""The boys were in the garden.",Where is Sandra? 
134,kitchen,"Answer: He is in the tent.

Question: What is the Major's tent",Where is John? 
135,bathroom,"Answer: She is in the kitchen.

Question: What is the money for?",Where is Sandra? 
136,office,"Answer: She is in the army.

""Well, I'll write to him",Where is Sandra? 
