,target,output,question
0,office,"Answer: In the garden of the palace of the Empress Eugenie, at",Where was the apple before the bathroom? 
1,office,"Answer: In the garden of the palace of the Emperor of China.

[Illustration",Where was the apple before the hallway? 
2,office,"Answer: In the garden of Eden.




CHAPTER III.

THE CHUR",Where was the apple before the hallway? 
3,bathroom,"Answer: The garden was in the centre of the temple, and the football was
in",Where was the football before the garden? 
4,bathroom,"Answer: In the garden.

[Illustration: _The garden_]",Where was the football before the garden? 
5,garden,"Answer: In the garden.

""I'm a <context>

Question",Where was the apple before the bathroom? 
6,kitchen,"Answer: In the parlor.

Question: Where was the milk before the office? Answer",Where was the milk before the office? 
7,kitchen,"Answer: In the garden.

Question: Where was the apple before the garden?",Where was the apple before the office? 
8,kitchen,"Answer: In the
coffee-room.

Question: Where was the apple before the",Where was the apple before the office? 
9,bedroom,"[Illustration: _The apple was before the office._]




[Illustration: _",Where was the apple before the office? 
10,garden,"Answer: In the garden. [Illustration]

[Illustration]

[Illustration]",Where was the apple before the bedroom? 
11,garden,"[Illustration:

[Illustration:

[Illustration:

[Illustration:",Where was the apple before the bedroom? 
12,garden,"[#] The term ""milk"" is used in the United States to designate the",Where was the milk before the bathroom? 
13,garden,"Answer: In the milk-pail.

Question: Where was the milk before",Where was the milk before the bathroom? 
14,garden,"Cowper, xxviii. xxix. xxxi. xxii. xx",Where was the milk before the bathroom? 
15,kitchen,"Answer: The garden was the garden of the garden.




CHAPTER IV.",Where was the football before the garden? 
16,kitchen,"Answer: In the garden.

Question: What was the name of the garden?",Where was the football before the garden? 
17,garden,"Answer: The milk was in the kitchen.

Question: Where was the milk before the",Where was the milk before the bedroom? 
18,garden,"Answer: In the
kitchen.




CHAPTER XXV.

THE FIRST DAY.",Where was the milk before the bedroom? 
19,bedroom,"Answer: In the alley.

Question: What was the name of the alley-keeper?",Where was the football before the bathroom? 
20,garden,"Answer: The football was in the hall.

Question: What was the football?",Where was the football before the hallway? 
21,garden,"“I’ve got a little game of my own to play with you,” said the",Where was the football before the office? 
22,hallway,"Answer: In the garden.

""What is the meaning of the word ""g",Where was the football before the garden? 
23,office,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.

""I'm sorry,"" he said, ""but",Where was the milk before the bedroom? 
25,bathroom,"Answer: In the bedroom.

Q. Where was the football before the bedroom?",Where was the football before the bedroom? 
26,office,"[Illustration]

[Illustration]

[Illustration]

[Illustration]",Where was the football before the bedroom? 
27,garden,"Answer: In the garden.

[Illustration: A FLEMISH WOMAN.]",Where was the football before the office? 
28,garden,"Answer: The football was a wooden ball, and the office was a room in the",Where was the football before the office? 
29,garden,"[Illustration:

[Illustration:

[Illustration:

[Illustration:",Where was the apple before the office? 
30,bathroom,"Answer: In the garden of the said place, where the said Gia. Francesco",Where was the apple before the hallway? 
31,office,"[Illustration:

[Illustration:

[Illustration:

[Illustration:",Where was the apple before the kitchen? 
32,office,"Answer: In the
kitchen.

Question: Where was the apple before the kitchen?",Where was the apple before the kitchen? 
33,hallway,"Answer: In the cellar.

Q. What was the milk before the milk?",Where was the milk before the bedroom? 
34,bedroom,"Answer: In the sea.

[Illustration: Fig. 1.]

[Illustration",Where was the milk before the garden? 
35,hallway,"Answer: In the garden.

""I'm glad you're not afraid of the",Where was the apple before the bathroom? 
36,hallway,"Answer: The kitchen.

Question: What was the name of the game?",Where was the football before the kitchen? 
37,bathroom,"Answer: In the garden of the Temple.

[Illustration: The Temple.]",Where was the apple before the kitchen? 
38,garden,"]

[Illustration: Fig. 1.

_A._ The _el Deir",Where was the apple before the bathroom? 
39,garden,"A. (M. A.) In the garden of the Temple of Diana, at Rome",Where was the apple before the bathroom? 
40,garden,"Answer: In the Lock House.

Question: Where was the football before the hall? Answer",Where was the football before the hallway? 
41,garden,"Answer: In the hall.

Question: Where was the football before the hall?",Where was the football before the hallway? 
42,garden,"Answer: In the hall.

Question: Where was the milk before the hall?",Where was the milk before the hallway? 
43,hallway,"Answer: In the cow-house.

Question: Where was the milk before the",Where was the milk before the bathroom? 
44,bathroom,"Answer: In the hall.

Question: What was the name of the football?",Where was the football before the hallway? 
45,bedroom,"Answer: In the garden.

""But the apple was in the garden before the",Where was the apple before the bathroom? 
46,bedroom,"""The gentleman was very angry, and said he would not have the monkey in the house",Where was the apple before the bathroom? 
47,bedroom,"Answer: In the apple-tree.

Question: Where was the apple before the apple-",Where was the apple before the bathroom? 
48,bedroom,"Answer: In the garden.

Question: Where was the apple before the bath? Answer:",Where was the apple before the bathroom? 
49,bedroom,"Answer: In the dining-room.

Question: Where was the milk before the",Where was the milk before the hallway? 
50,kitchen,"Answer: In the garden.

Question: What was the name of the man who stole the",Where was the apple before the garden? 
51,garden,"Answer: In the apple-tree.

""You are a liar, and you",Where was the apple before the bedroom? 
52,garden,"Answer: In the hall.

""I am not a fool,"" she said,",Where was the football before the kitchen? 
53,bathroom,"Answer: In the apple-tree.

[Illustration: THE APPLE-T",Where was the apple before the bedroom? 
54,bathroom,"Answer: In the garden.

Q. What was the name of the apple?",Where was the apple before the bedroom? 
55,office,"Answer: In the hall.

[Illustration: THE BALLOON OF THE",Where was the football before the hallway? 
56,kitchen,"Answer: In the apple-tree.




[Illustration]

THE BATT",Where was the apple before the office? 
57,office,"Answer: The garden was in the forest.

Question: Where was the garden before",Where was the football before the garden? 
58,office,"[Sidenote: The King's daughter]

[Sidenote: The King's",Where was the football before the bedroom? 
59,garden,"Answer: In the garden of the Temple.

Question: Where was the apple before",Where was the apple before the hallway? 
60,hallway,"Answer: In the
kitchen.

Question: Where was the football before the kitchen?",Where was the football before the bedroom? 
61,bathroom,"Answer: In the hall.

Question: Where was the football before the hall?",Where was the football before the hallway? 
62,bedroom,"Answer: The kitchen was the football.

[Illustration: ""THE KITCHEN",Where was the football before the kitchen? 
63,garden,"Answer: In the locker of the old man.




THE END.




Trans",Where was the football before the bathroom? 
64,garden,"Answer: In the _Hogarth Gallery_, London.

[Illustration: _",Where was the football before the bathroom? 
65,bathroom,"""I don't know. I don't know. I don't know. I don",Where was the milk before the office? 
66,bathroom,"Answer: In the house of the Bishops.

(29) The Bishops",Where was the milk before the office? 
67,bathroom,"Answer: In the kitchen.

[Illustration: The ""Bull"" and the",Where was the milk before the office? 
68,garden,"Answer: In the hall.

Question: What was the name of the room?",Where was the football before the bedroom? 
69,kitchen,"Answer: In the old mill.




THE BOOK OF THE BIRDS.",Where was the football before the bathroom? 
70,office,"Answer: In the hall, where the King was wont to be.

""And",Where was the football before the hallway? 
71,hallway,"""The answer was, that the apple was not yet ripe, and that the
g",Where was the apple before the garden? 
72,bathroom,"Answer: In the kitchen.

Question: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
73,kitchen,"Answer: In the garden of the Temple, where the King was staying.

[",Where was the apple before the bathroom? 
74,garden,"A. H.

  The following letter was written by the author of the above,",Where was the apple before the bathroom? 
75,garden,"Answer: In the milk-pail.

[Illustration: Fig. 1.",Where was the milk before the hallway? 
76,hallway,"Answer: In the cow-house.

[Illustration: Fig. 1.--A",Where was the milk before the office? 
77,garden,"Answer: In the
kitchen. Question: Where was the milk before the kitchen? Answer:",Where was the milk before the hallway? 
78,office,"Answer: In the
bathroom.


[Illustration: The Blow-Up of",Where was the apple before the bathroom? 
79,office,"Answer: In the kitchen.

Q. What was the name of the woman?",Where was the apple before the bathroom? 
80,kitchen,"Answer: In the cellar.

Q. What was the matter with the priest?",Where was the milk before the office? 
81,kitchen,"Answer: In the cellar.

Q. What was the reason of the milk being",Where was the milk before the office? 
82,kitchen,"Answer: In the kitchen.

Q. What was the milk for?",Where was the milk before the office? 
83,bathroom,"Answer: In the apple-tree.

[Illustration: THE OPEQUON",Where was the apple before the hallway? 
84,bathroom,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?",Where was the milk before the bedroom? 
85,garden,"Answer: In the garden.




THE BOOK OF THE BIRDS.

BY",Where was the apple before the bathroom? 
86,bathroom,"Answer: In the kitchen.

Question: Where was the milk before the kitchen? Answer:",Where was the milk before the kitchen? 
87,bathroom,"Answer: In the
kitchen.

Q. What was the name of the place where",Where was the milk before the kitchen? 
88,garden,"Answer: In the milk-pail.

Coningsby, who had been",Where was the milk before the bathroom? 
89,bathroom,"A. (to himself.)

'That the King of France is a man of",Where was the football before the bedroom? 
90,hallway,"Answer: In the
kitchen.

Question: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
91,hallway,"Answer: The milk was in the kitchen.

Question: Where was the milk before",Where was the milk before the kitchen? 
92,garden,"Answer: In the kitchen.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
93,bedroom,"[Illustration: ""I thought of myself, and thought it might be a
chance",Where was the football before the kitchen? 
94,kitchen,"Answer: In the garden.

""But the apple was not there before the garden",Where was the apple before the bedroom? 
95,kitchen,"""I am a man,"" said the woman, ""and I have a right to my",Where was the apple before the hallway? 
96,kitchen,"Answer: In the apple-tree.

Question: Where was the apple before the tree",Where was the apple before the hallway? 
97,hallway,"Answer: In the apple-tree.

""I have been in Boston since the",Where was the apple before the kitchen? 
98,bedroom,"Answer: In the kitchen.

[Illustration: The ""Bull"" and the",Where was the milk before the bathroom? 
99,bathroom,"Answer: In the milk-pail.

""And the milk-pail",Where was the milk before the bedroom? 
100,office,"Answer: In the milk-pail.

The milk-pail is the",Where was the milk before the bathroom? 
101,office,"[Illustration:

FOOTNOTE:

[67]]

[Illustration",Where was the milk before the bathroom? 
102,bedroom,Answer: The ball was brought from the _cortege_ to the _corte,Where was the football before the office? 
103,bedroom,"He was about to answer, when a voice from the doorway said: ""Mr. President",Where was the football before the office? 
104,office,"Answer: In the kitchen.

Q: What was the milk? A: Milk.",Where was the milk before the bathroom? 
105,hallway,"Answer: The football was in the hall.

Question: What was the name of",Where was the football before the bathroom? 
106,garden,"Answer: The football was a football, and the hall was a hall.

[",Where was the football before the hallway? 
107,garden,"The answer is: In the hall.

[Illustration: The hall.]",Where was the football before the hallway? 
108,hallway,"Answer: In the garden.

[Illustration: THE BUSTLE OF DEPART",Where was the apple before the bathroom? 
109,hallway,"He was not quite sure whether he had heard correctly, but he was
certain that the",Where was the apple before the bathroom? 
110,garden,"Answer: In the room of the
sick-bed of the young man.

The",Where was the apple before the hallway? 
111,garden,"Answer: The apple was in the hall.




THE BOOK OF THE BUR",Where was the apple before the hallway? 
112,hallway,"Answer: The kitchen was in the garden.

Question: Where was the football before",Where was the football before the kitchen? 
113,hallway,"Answer: In the hall.

""What's the matter?"" asked the maid,",Where was the football before the kitchen? 
114,kitchen,"Answer: In the garden.

""I am sorry to have to ask you to go,",Where was the apple before the garden? 
115,hallway,"Answer: In the kitchen.

Question: What was the milk? Answer: The milk was",Where was the milk before the bathroom? 
116,hallway,"Answer: In the milk-pail.

Question: Where was the milk-pail",Where was the milk before the bathroom? 
117,hallway,"Answer: In the
kitchen.

Question: What is the difference between a ""b",Where was the milk before the bathroom? 
118,bedroom,"The speaker: The ball was in the hall.

The speaker: The ball was",Where was the football before the office? 
119,bedroom,"Answer: In the library.

Question: What is the meaning of the word ""bush",Where was the football before the office? 
120,garden,"Answer: In the garden.

Question: Where was the apple after the garden?",Where was the apple before the kitchen? 
121,garden,"""I will answer that, my lord, I have no recollection of having seen it",Where was the milk before the hallway? 
122,garden,Why is a man like a man? Why is a man like a man? Why is a man,Where was the milk before the hallway? 
123,garden,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?",Where was the milk before the hallway? 
124,office,"Answer: In the garden of the apple.

[Illustration: The apple.]",Where was the apple before the garden? 
125,kitchen,"_A._ The milk was in the garden.

_Q._ What was the",Where was the milk before the garden? 
126,kitchen,"Answer: In the
 garden.


_The following is a list of the names of the",Where was the milk before the garden? 
127,kitchen,"Answer: In the garden.

[Illustration: THE GARDEN OF THE C",Where was the milk before the garden? 
