,target,output,question
0,office,"The answer is, in the kitchen. The King was in the kitchen. The King",Where was the apple before the bathroom? 
1,office,"Answer: In the garden.

Question: Where was the apple before the hall?",Where was the apple before the hallway? 
2,office,"Answer: In the garden.

Question: Where was the apple before the hall? Answer:",Where was the apple before the hallway? 
3,bathroom,"Answer: In the garden.

Question: Where was the football before the garden? Answer:",Where was the football before the garden? 
4,bathroom,"Answer: In the garden.

Question: Where was the football before the garden?",Where was the football before the garden? 
5,garden,"""I was called upon to sign the certificate, and I remember that I was
called",Where was the apple before the bathroom? 
6,kitchen,"Answer: In the kitchen.

Question: Where was the milk before the office?",Where was the milk before the office? 
7,kitchen,"Answer: In the kitchen.

Question: Where was the apple before the office?",Where was the apple before the office? 
8,kitchen,"Answer: In the garden.

Question: Where was the apple before the palace?",Where was the apple before the office? 
9,bedroom,"Answer: In the kitchen.

Question: Where was the apple after the office?",Where was the apple before the office? 
10,garden,"Answer: In the kitchen.

Question: Where was the apple before the bedroom? Answer:",Where was the apple before the bedroom? 
11,garden,"Answer: In the kitchen.

Question: Where was the apple before the bedroom?",Where was the apple before the bedroom? 
12,garden,"Answer: In the kitchen.

Question: Where was the bath before the bathroom? Answer:",Where was the milk before the bathroom? 
13,garden,"Answer: In the kitchen.

Question: Where was the water before the bath? Answer:",Where was the milk before the bathroom? 
14,garden,"Answer: In the kitchen.

Question: Where was the milk before the bath? Answer:",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the garden, where the Eumenes, the
Epeira, the",Where was the football before the garden? 
16,kitchen,"Answer: In the garden.

Question: Where was the ground before the garden? Answer:",Where was the football before the garden? 
17,garden,"Answer: In the kitchen.

[Illustration]

[Illustration]

[Illustration",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

[Illustration]

[Illustration]",Where was the milk before the bedroom? 
19,bedroom,"Answer: In the kitchen.

""I am a man of honour, and I will not",Where was the football before the bathroom? 
20,garden,"Answer: In the hall.

Question: Where was the football before the hall?",Where was the football before the hallway? 
21,garden,"Answer: In the
kitchen.

[Illustration]

The following is a sketch",Where was the football before the office? 
