,target,output,question
0,garden,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the milk? 
1,bedroom,"Answer: In the kitchen.

[Illustration: The milk is in the kitchen.]",Where is the milk? 
2,bedroom,"Answer: In the kitchen.

Question: Where is the garden?

Answer",Where is the milk? 
3,bedroom,"Answer: In the kitchen.

[Illustration: The milk was in the kitchen.]",Where is the milk? 
4,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
5,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
6,hallway,"Answer: In the kitchen.

Q. What is the apple?

A",Where is the apple? 
7,hallway,"Answer: In the kitchen.

Q. What is the name of the apple?",Where is the apple? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
9,hallway,"Answer: In the kitchen.

Question: Where is the ball?

Answer",Where is the apple? 
10,garden,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
11,office,"Answer: In the office.

Question: What is the office?
Answer: The",Where is the milk? 
12,office,"Answer: In the office.

Question: Where is the football?
Answer: In",Where is the milk? 
13,bathroom,"Answer: In the room.

Question: Where is the milk?
Answer: In",Where is the football? 
14,bathroom,"Answer: In the room.

Question: Where is the football?
Answer: In",Where is the football? 
15,garden,"Answer: In the garden.

Question: Where is the football?
Answer: In",Where is the apple? 
16,hallway,"Answer: In the garden.

Q. What is the apple?

A",Where is the apple? 
17,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
18,hallway,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the apple? 
19,hallway,"Answer: In the room.

Question: Where is the football?

Answer",Where is the football? 
20,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
21,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
22,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
24,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
