,target,output,question
0,hallway,"Answer: In the _Hamburgische Encyclopaedie_, vol. II",Where is the milk? 
1,hallway,"Answer: In the field.

Question: What is the name of the man who",Where is the football? 
2,hallway,"Answer: In the garden.

Question: Where is the lime?

Answer",Where is the football? 
3,hallway,"The Dessave: It is in the garden.

The Question: Is it",Where is the football? 
4,garden,"Answer: In the house of the Vryburger, who is the head of the",Where is the milk? 
5,garden,"Answer: In the house.

Question: What is the milk?

Answer",Where is the milk? 
6,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
7,bedroom,Answer: In the _folkland_ of our Old-English charters.,Where is the milk? 
8,kitchen,Answer: In the _Ausser-Rhoden_ of the _Ausser,Where is the football? 
9,kitchen,"Answer: In the “Praepostio,” or “Praepostium",Where is the football? 
10,bedroom,"Answer: In the football field.

Question: What is the football?
Answer:",Where is the football? 
11,hallway,"Answer: In the field.

Question: What is the football?

Answer",Where is the football? 
12,garden,"Answer: In the milk-pail.

[Illustration: The milk-p",Where is the milk? 
13,garden,"Answer: In the cow.

[Illustration: A Flemish stallion.]",Where is the milk? 
14,bathroom,"Answer: In the garden of the King of Kings, where the apple is.",Where is the apple? 
15,garden,"Answer: In the mother.

Question: What is the best milk for the mother",Where is the milk? 
16,garden,"Answer: In the United States, where the milk is the most abundant and
most wholes",Where is the milk? 
17,garden,"Answer: In the stomach.

[Illustration: Fig. 1.--_A_, _",Where is the milk? 
18,kitchen,[Illustration: [Illustration: [Illustration: [Illustration: [Illustration: [Illustration:,Where is the apple? 
19,kitchen,"Answer: In the garden.

Q: What is the apple?

A",Where is the apple? 
20,bedroom,"Answer: In the garden.

Q. What is the name of the apple?",Where is the apple? 
21,bedroom,"Answer: In the garden.

Q. What is the name of the apple?",Where is the apple? 
22,bathroom,"Answer: In the _Dublin Journal of Medical and
Chemical Science_, No.",Where is the football? 
23,bathroom,"[Footnote 8: The case is given in the _Journal of the American Medical
Association",Where is the football? 
24,bedroom,"Answer: In the house.

""What is the matter with the milk?",Where is the milk? 
25,kitchen,"Answer: In the cellar.

Q. What is the name of the place?",Where is the milk? 
26,kitchen,"Answer: In the kitchen.

Question: What is the name of the place?",Where is the milk? 
27,bathroom,"[Illustration: A
little boy who had been eating apples, and was very hungry,",Where is the apple? 
28,bathroom,"Answer: The apple is in the tree.

[Illustration: A.",Where is the apple? 
29,kitchen,"Answer: In the cellar.

""What! in the cellar?"" repeated the father",Where is the milk? 
30,garden,"Answer: In the garden of the house of the Count and Duke of Cardoville,",Where is the apple? 
31,garden,"Answer: In the apple-tree.

[Illustration: Fig. 1.]",Where is the apple? 
32,kitchen,"Answer: In the “Hindoo” book of “The Book of the Dead,”",Where is the football? 
33,kitchen,"Answer: In the apple-tree.

[Illustration: THE FIRST HEAVY",Where is the apple? 
34,kitchen,"Answer: In the apple-tree.

[Illustration: THE OPEQUON",Where is the apple? 
35,office,"Answer: In the cellar.

[Illustration: THE SCHOOLS OF THE",Where is the milk? 
36,kitchen,"Answer: In the field.

[Illustration: THE FIRST STUDENT IN THE ST",Where is the football? 
37,kitchen,"Answer: In the library.

Question: Where is the football?

Answer",Where is the football? 
38,kitchen,"Answer: In the “Londres” of the Journals.




Transc",Where is the football? 
39,bedroom,"[Illustration: The King]


[Illustration: The King]


[Illustration",Where is the milk? 
40,bedroom,"Answer: In the milk-pail.

The following is a specimen of the",Where is the milk? 
41,office,"Answer: In the tank.

'I say, what is the matter with the",Where is the milk? 
42,office,"Answer: In the milk-pail.

Question: Where is the milk?",Where is the milk? 
43,office,"Answer: In the milk-pail.

Question: What is the name of",Where is the milk? 
44,kitchen,"Answer: In the apple tree.

[Illustration: A. B. C.",Where is the apple? 
45,bedroom,"Answer: In the barn.

Question: What is the name of the barn?",Where is the milk? 
46,office,"Answer: In the field.

Question: What is the football?

Answer",Where is the football? 
47,bathroom,"Answer: I don't know.

Question: What is the name of the football",Where is the football? 
48,bathroom,"Answer: In the woods.


[Illustration]

[Illustration]

[Illustration",Where is the football? 
49,bedroom,"Answer: In the milk-pail.

[Illustration]

[Illustration",Where is the milk? 
50,bathroom,"Answer: In the milk-pail.

[Illustration]

[Illustration]",Where is the milk? 
51,hallway,"Answer: In the garden of the old man of the woods.




THE BIRD",Where is the apple? 
52,kitchen,"Answer: In the kitchen.

The question was put to the men who were in",Where is the football? 
53,kitchen,"Answer: Fielder, the guard.

Fielder, the guard, stepped forward",Where is the football? 
