,target,output,question
0,bedroom,"Answer: The bathroom is east of the kitchen.

[Illustration]

[",What is the bathroom east of?
1,bedroom,"Answer: The kitchen is west of the house.

[Illustration]

The",What is west of the kitchen?
2,bathroom,"Answer: The _basso-rilievo_ ornament.

Question: What is",What is north of the garden?
3,bedroom,"Answer: The kitchen is south of the bath.

Question: What is the name of the",What is south of the kitchen?
4,bedroom,"A: The kitchen is east of the bedroom.

Question: What is the distance",What is east of the kitchen?
5,garden,"""The kitchen, sir.""

""What is the kitchen?""

""The",What is the bathroom west of?
6,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?",What is east of the bedroom?
7,bathroom,"Answer: The garden is north of the bedroom.

COMMANDER

What",What is the garden south of?
8,kitchen,"Answer: The office is south of the kitchen.

_The door opens and a",What is south of the office?
9,office,"Answer: The street.

Explanation: The street is the street of the house.",What is east of the hallway?
10,garden,"Answer: The office is north of the street.

Question: What is the street",What is north of the office?
11,garden,"Answer: The kitchen is south of the kitchen.

""I--I know him",What is south of the kitchen?
12,bathroom,"Answer: The kitchen is east of the house.




CHAPTER XIV.",What is east of the kitchen?
13,garden,"Answer: The kitchen is west of the kitchen.

Question: What is the kitchen",What is west of the kitchen?
14,garden,"Answer: The river.

Question: What is the river?
Answer: The river",What is north of the bedroom?
15,garden,"Answer: The river.

K

[Illustration: The battle's brag",What is east of the hallway?
16,hallway,"Answer: The sea.

Tja: What is the sea?

Kne",What is east of the office?
17,office,"Answer: The bathroom is the
corner of the house opposite the kitchen.

Question: What",What is south of the bathroom?
18,garden,"Answer: The kitchen. The
kitchen is a small room, with a fireplace, and a",What is the bedroom north of?
19,garden,"Answer: The kitchen is west of the kitchen.




CHAPTER XIV

THE",What is the kitchen west of?
20,garden,"Answer: The office is east of the office.

Question: What is the office west",What is the office east of?
21,garden,"Answer: The bathroom is the connecting rod.

Question: What is the connecting rod?",What is the bathroom south of?
22,bathroom,"Answer: The bedroom is north of the bathroom.

Question: What is the reason",What is north of the bedroom?
23,bathroom,"Answer: The bedroom is the bedroom.

Question: What is the bedroom north of?",What is the bedroom south of?
24,hallway,"Answer: The bedroom west of the bedroom.

Question: What is the bedroom west",What is the bedroom west of?
25,office,"Answer: The bathroom is east of the bedroom.

Question: What is the bathroom",What is east of the bathroom?
26,office,"Answer: The bedroom.

Villebecque, who had been a man of",What is north of the bedroom?
27,hallway,"Answer: The bathroom is west of the kitchen.

Question: What is the best",What is west of the bathroom?
28,garden,Answer: The bathroom is the room in which a man is accustomed to wash his hands.,What is the bathroom north of?
29,garden,"Answer: The office is north of the house.

Question: What is the difference",What is north of the office?
30,bedroom,"""I am a little deaf,"" said the general, ""and I can't hear what",What is east of the kitchen?
31,kitchen,"Answer: The kitchen.

""The kitchen is west of the bathroom. The kitchen",What is the bathroom east of?
32,bathroom,"Answer: The Maidenhair tree is a native of the tropics, and is found",What is north of the garden?
33,kitchen,"Answer: The bedroom is the room in which the wood is gathered and
prepared for exhibition",What is the bedroom west of?
34,bedroom,"Answer: The kitchen is south of the log.

Question: What is the log",What is the kitchen south of?
35,garden,"Answer: The bathroom is east of the garden.

Question: What is the bathroom west",What is the bathroom east of?
36,office,"Answer: The house.

""I'll go to the house and ask her to",What is south of the hallway?
37,bedroom,Answer: The bathroom is north of the kitchen. *       *       *       *,What is north of the bathroom?
38,bedroom,"Answer: The bathroom east of the hall of the house of representatives
is the bathroom of",What is the bathroom east of?
39,office,"Answer: The north is the region between the river and the railroad.

[Illustration",What is north of the bedroom?
40,bathroom,"Answer: The kitchen is south of the bathroom.

Question: What is the enemy",What is south of the kitchen?
41,bedroom,"Answer: The city of St. Paul.

""I am going to be a",What is west of the office?
42,kitchen,"Answer: The garden is a part of the house.

Question: What is the",What is the garden south of?
43,garden,"Answer: The bedroom is south of the bathroom.

Question: What is the bathroom",What is south of the bedroom?
44,garden,"Answer: The office is the office of the surgeon, and the assistant is
the assistant",What is the office south of?
45,hallway,Answer: The office is the office of the _mess_--the mess-room.,What is the office east of?
46,garden,"Answer: The office is south of the house.

Reuben’s mind was",What is south of the office?
47,garden,"“I’ll tell you what it is, and I’ll tell you what it",What is west of the bedroom?
48,garden,"Answer: The front of the house.

“Well, I’m glad to",What is east of the hallway?
49,garden,"Answer: The office is the office of the President of the United States.

[",What is the office south of?
50,bedroom,"Answer: The hallway is south of the battle-line.

The battle-line",What is the hallway north of?
51,garden,Answer: The bathroom is north of the house. *       *       *       *,What is north of the bathroom?
52,hallway,"Answer: The bedroom north of the house.

Question: What is the bedroom south",What is the bedroom north of?
53,bathroom,"Answer: The garden is east of the house.

Question: What is the difference",What is east of the garden?
54,bathroom,"Answer: The east of the bedroom.

Question: What is the east of the",What is west of the bedroom?
55,garden,"Answer: The east of the hallway is the part of the building which is
narrow",What is east of the hallway?
56,hallway,"Answer: The bedroom east of the kitchen.

MacEwan says, “I",What is the bedroom east of?
57,kitchen,"Answer: The hallway is the section of the building in which the
hospital is located.",What is west of the hallway?
58,hallway,"Answer: The house of Roxie Daymon.

“I have heard",What is south of the bedroom?
59,kitchen,"Answer: The garden north of the garden of the South.

Cousin C",What is the garden north of?
60,hallway,"Answer: The bed is in the south-west corner of the room.

Question",What is the bedroom north of?
61,bedroom,"Answer: The city of Fez, which is situated in latitude 35 deg. 1'",What is south of the hallway?
62,kitchen,"Answer: The hallway is north of the hallway.

""The <context>",What is the hallway north of?
63,hallway,"Answer: The room in which the monkey was kept.

""The man was a",What is west of the bedroom?
64,bedroom,"Answer: The garden is east of the office.

Question: What is the name",What is east of the garden?
65,office,Answer: The bedroom is south of the garden. [26] The word is used in,What is the bedroom north of?
66,bathroom,Answer: The bedroom is north of the kitchen. [1] The kitchen is north of,What is the bedroom north of?
67,office,"Answer: The garden is south of the garden.

Question: What is the garden south",What is the garden south of?
68,kitchen,"Answer: The bathroom is west of the
room.

       *       *       *       *",What is the bathroom west of?
69,garden,"Answer: The hallway is the hallway of the house.

   The house is the house",What is the hallway east of?
70,bathroom,"Answer: The bedroom is south of the bath.

Question: What is the bath",What is south of the bedroom?
71,kitchen,"Answer: The garden of the Phaedrus, or the garden of the Pha",What is the garden south of?
