,target,output,question
0,bedroom,"Answer: The bathroom is the room in which the patient is placed, and
which is",What is the bathroom east of?
1,bedroom,"Answer: The kitchen is the place where the kitchen is.

[Illustration: Fig",What is west of the kitchen?
2,bathroom,"Answer: The garden is north of the house.

[Illustration: The garden is north",What is north of the garden?
3,bedroom,"Answer: The kitchen is the place where the cook is.




THE BOOK OF",What is south of the kitchen?
4,bedroom,"Reuben: The kitchen is the place where the cook is.

Reuben:",What is east of the kitchen?
5,garden,"Answer: The bathroom is a large room in the rear of the house, and is",What is the bathroom west of?
6,kitchen,Answer: The east of the bedroom is the point at which the line joining the two,What is east of the bedroom?
7,bathroom,"Answer: The garden is the south side of the church, and the north side
of",What is the garden south of?
8,kitchen,"Answer: The office is south of the
south-east corner of the building.

Question",What is south of the office?
9,office,"[Footnote 1: ""The whole of the first half of the century was devoted to",What is east of the hallway?
10,garden,"Answer: The office is the place where the office is.




[Illustration: S",What is north of the office?
11,garden,"Answer: The kitchen is the room in which the family is sitting.




THE END",What is south of the kitchen?
12,bathroom,"Answer: I don't know.

""I don't know. I don't",What is east of the kitchen?
13,garden,"Answer: The kitchen is the place where the kitchen is.

Question: What is",What is west of the kitchen?
14,garden,"But the fact that the man who had been the chief of the club had been
un",What is north of the bedroom?
15,garden,"Answer: The hall.

Question: What is the east of the hall?",What is east of the hallway?
16,hallway,"Answer: The office is east of the office.




THE LITTLE GIR",What is east of the office?
17,office,"Paine: The place where the water is turned into the bath.

Wake",What is south of the bathroom?
18,garden,"Answer: The bedroom is the room in which the priest is.

Paine,",What is the bedroom north of?
19,garden,"Answer: The kitchen west of the
house.




CHAPTER XIV.

THE PO",What is the kitchen west of?
20,garden,"Dates, the, xxviii.

   Dates, the, xv",What is the office east of?
21,garden,"Answer: The bathroom is a small room, or closet, in which the water is",What is the bathroom south of?
22,bathroom,"Answer: The north is the region of the sun.

Question: What is the",What is north of the bedroom?
23,bathroom,"[Illustration:
    _A. D. 1857._]

    [Illustration",What is the bedroom south of?
24,hallway,"Answer: The bedroom is the room in which you sleep.

   [Illustration:",What is the bedroom west of?
25,office,"Answer: The bathroom is the room in the house where the water is
turned into the",What is east of the bathroom?
26,office,Answer: The world is not yet ready for the great change which <context>,What is north of the bedroom?
27,hallway,"A. M.

""The new paper is a new type of newspaper,"" said",What is west of the bathroom?
28,garden,"Answer: The bathroom is the room in which the water is kept.

[Illustration",What is the bathroom north of?
29,garden,"Answer: The office.

Question: What is the office?

Answer:",What is north of the office?
30,bedroom,"Answer: The kitchen.

Question: What is the name of the place where the Indians live",What is east of the kitchen?
31,kitchen,"Answer: The bathroom is the room in the house where the man and woman
are married",What is the bathroom east of?
32,bathroom,"Muley Suleiman, in 1795, died in the palace of the palace",What is north of the garden?
33,kitchen,"Answer: The bed is in the south-west corner of the room.

[",What is the bedroom west of?
34,bedroom,"Answer: The kitchen is the kitchen of the Arabs, and the kitchen of the
Arab",What is the kitchen south of?
35,garden,Answer: The bath is the place where the water is drawn from the springs.,What is the bathroom east of?
36,office,"Answer: The south is the land of the Britons.

[Footnote 470:",What is south of the hallway?
37,bedroom,"Answer: The north is the north.

""What is the north of the bathroom",What is north of the bathroom?
38,bedroom,"Answer: The bathroom is the room in which the officers of the regiment
are confined.",What is the bathroom east of?
39,office,"Answer: The north is the north-west.

Question: What is the north",What is north of the bedroom?
40,bathroom,"Answer: The south of England.

   _Second._ The earth is a globe.",What is south of the kitchen?
41,bedroom,"Answer: The office is west of the office.

Q: What is west of the",What is west of the office?
42,kitchen,"Answer: The garden is the garden of the house.

Question: What is the",What is the garden south of?
43,garden,"Answer: The room is south of the bedroom.




THE END.




Trans",What is south of the bedroom?
44,garden,"Answer: The mouth.

Question: What is the office north of? Answer: The stomach",What is the office south of?
45,hallway,"Answer: The office is the office of the _Chronicle_, a newspaper of the",What is the office east of?
46,garden,"Answer: The office is south of the house.




[Illustration: ""I am",What is south of the office?
47,garden,"Answer: The west is the land of the sun.

_December_ 29.--We",What is west of the bedroom?
48,garden,"And what is the other side of the hall?

And what is the other side",What is east of the hallway?
49,garden,"Answer: The office of the President of the Council of the
United States of America.",What is the office south of?
50,bedroom,"Answer: The hall is the north side of the house.

Question: What is",What is the hallway north of?
51,garden,"""I will, by my honour, I will, by my honour, I will,",What is north of the bathroom?
52,hallway,"Answer: The bedroom north of the house.

Question: What is the bedroom south",What is the bedroom north of?
53,bathroom,"Boyle, xxviii.

   Boyle, Sir John, xxviii",What is east of the garden?
54,bathroom,"Answer: The west is the west of the bedroom.

Question: What is the",What is west of the bedroom?
55,garden,"Answer: The whole of the floor.

Question: What is the name of the",What is east of the hallway?
56,hallway,"Answer: The chamber of the king.

""The king is a king, and",What is the bedroom east of?
57,kitchen,"""He was in a white night-cap, and a white night-cap was the",What is west of the hallway?
58,hallway,"Answer: The bedroom is the room in which the children are born.

""What",What is south of the bedroom?
59,kitchen,"Answer: The garden is the garden of the house.

""Now, dear,""",What is the garden north of?
60,hallway,"Answer: The north-east.

[Illustration: Fig. 1.--A.",What is the bedroom north of?
61,bedroom,"Answer: The question is a very simple one, and the answer is easy. The",What is south of the hallway?
62,kitchen,"Answer: The hallway is the passage from the house to the kitchen.

Question:",What is the hallway north of?
63,hallway,"Answer: The area of the fan blades is the area of the fan blades
compared",What is west of the bedroom?
64,bedroom,"Answer: The sun.

Question: What is west of the garden?",What is east of the garden?
65,office,"Answer: The kitchen.

[Illustration: The kitchen.]

[Illustration:",What is the bedroom north of?
66,bathroom,"Answer: The bedroom is in the north.

Question: What is the room below",What is the bedroom north of?
67,office,"Answer: The garden is the churchyard.

The second part of the service is",What is the garden south of?
68,kitchen,"Answer: The bathroom west of is the bathroom in the basement.

[Illustration:",What is the bathroom west of?
69,garden,[10] The following is a translation of the passage in the _Papal Letter,What is the hallway east of?
70,bathroom,"Answer: The south is the land of the sun.

[7] The following",What is south of the bedroom?
71,kitchen,"Answer: The garden is the garden of the world.

Question: What is the",What is the garden south of?
72,garden,"Answer: The room in which the holy father and his soldiers were
murdered.",What is the bedroom south of?
73,bathroom,"Answer: The office is the power of receiving the Holy Spirit, and
the power of",What is north of the office?
74,bathroom,"Answer: The hallway is the hallway of the army.

Question: What is the",What is the hallway north of?
75,bedroom,"Answer: The south is the region between the two valleys of the Cumberland
and the",What is south of the hallway?
76,bedroom,"Answer: The hallway east of the house is the dining-room.




[Illustration",What is the hallway east of?
77,bathroom,[Illustration: Fig. 1.--The Palace at Koyunjik.,What is north of the office?
78,kitchen,"Answer: The garden is east of the garden.

[Illustration: Fig. 1",What is east of the garden?
79,hallway,"Answer: The kitchen is the kitchen.

Question: What is the kitchen?",What is the kitchen south of?
80,garden,"Answer: The place where the dead are buried.




THE END.




Trans",What is west of the office?
81,office,"Answer: The chamber of the poet.

[Illustration: The poet's chamber.]",What is the bedroom west of?
82,kitchen,"Answer: The hall is the south side of the house.

[Illustration: The",What is the hallway south of?
83,garden,"Answer: The office of the Union army is to hold the Union forces in check
and",What is the office west of?
84,bathroom,"Answer: The Valley.

[Illustration: THE VALLEY.]

[Illustration",What is north of the hallway?
85,office,"Answer: The garden is the garden of the world.

[Illustration: THE G",What is west of the garden?
86,office,"Answer: The garden is west of the garden.




THE LION'S HEAD",What is west of the garden?
87,garden,"Answer: The bathroom.

Question: What is west of the bathroom?",What is east of the bathroom?
88,bathroom,"Answer: The office is the place where the people live.

Question: What is",What is north of the office?
89,kitchen,"Answer: The bedroom is the room in which the bed is made.

""What",What is the bedroom west of?
90,office,"Answer: The bathroom is the room in which the water is drawn from the
well.",What is the bathroom south of?
91,office,"Answer: The south side of the temple.




THE END.




Transc",What is east of the bedroom?
92,bedroom,"Answer: The office is the office of the attorney-general.

Question: What",What is south of the office?
93,bathroom,"Answer: The garden west of the house.

Question: What is the garden east",What is the garden west of?
94,garden,"Answer: The bedroom west of the house.

Q. What is the name of",What is the bedroom west of?
95,hallway,"Answer: The garden is the north of the garden.




THE LITTLE G",What is north of the garden?
96,bedroom,"Answer: The kitchen is on the south side of the house.

""What is",What is the kitchen west of?
97,kitchen,"Answer: The south.




THE BATTLE OF THE BLOOD.",What is west of the bedroom?
98,bathroom,"Answer: The kitchen is the kitchen.

""I'm going to tell him about",What is the kitchen north of?
99,garden,"Answer: The office is in the street.

Question: What is the office in",What is the office north of?
100,bedroom,"Answer: The east is the north.

Question: What is the north?",What is east of the hallway?
101,kitchen,"""I am the resurrection and the life,"" he repeated, ""and I am the",What is south of the hallway?
102,bedroom,"Answer: The office is the office of the minister of the interior.




THE B",What is the office west of?
103,bathroom,"Answer: The kitchen is the kitchen.

Q. What is the kitchen? A",What is the kitchen north of?
104,hallway,"Answer: The bedroom is the room in which the children are sleeping.

Question:",What is west of the bedroom?
105,bedroom,"Answer: The moon.

Q. What is east of the kitchen?",What is west of the kitchen?
106,office,"Answer: The kitchen south of the house is the kitchen in the house.




THE",What is the kitchen south of?
