,target,output,question
0,hallway,"Answer: He is in the hall,
with his father.

""What!",Where is John? 
1,bathroom,"[Illustration: ""She was pleading against her father's presence.""]

[Illustration",Where is Mary? 
2,kitchen,"Answer: She is in the kitchen.

“I’m sorry,” said the",Where is Sandra? 
3,hallway,"Answer: She’s in the house.

“I’ve got a little",Where is Sandra? 
4,kitchen,"Answer: She is in the garden.

“But I am not sure that I",Where is Sandra? 
5,hallway,"Answer: She is in the country, near the sea.

Question: Where is",Where is Sandra? 
6,garden,Answer: In the _palacio_ of the _ancestors_ of the house,Where is Sandra? 
7,hallway,"Answer: He is in the house.

Question: What is the matter?",Where is Daniel? 
8,office,"Answer: She is in the library.

""I am sorry to have disturbed you,""",Where is Sandra? 
9,office,"[Footnote 1: The following is a translation of the original, which is
     found",Where is Daniel? 
10,kitchen,"Answer: In the house of the Lord.

[Illustration: The Lord's Table.]",Where is Mary? 
11,garden,"Answer: In the garden of the house of Mary, Queen of Scots.




CHAPTER III",Where is Mary? 
12,office,"Answer: He is in the garden, and I am in the garden too.",Where is Daniel? 
13,bedroom,"Answer: She is in the garden, ma'am.

""And what is",Where is Mary? 
14,bedroom,"Answer: In the land of the living.

CHAPTER II.--THE WAR OF",Where is Mary? 
15,kitchen,"Answer: In the church of St. Mark's, Venice, in the choir of the",Where is John? 
16,garden,"Answer: In the church of St. John, Westminster.

[Illustration: _",Where is John? 
17,kitchen,"[Illustration: Plate XVIII.]

[Illustration: Plate XIX.]",Where is John? 
18,office,"Answer: He is in the house.

""What is the meaning of this?""",Where is Daniel? 
19,kitchen,"Answer: He is in the other boat.




THE STORY OF THE STAR",Where is John? 
20,hallway,"Answer: She is in the house.

Question: What is the matter?",Where is Mary? 
21,office,"Answer: John is in the army.

Question: What is John doing?",Where is John? 
22,office,"Answer: In the _Oratorio_ of _The Messiah_, which is the only",Where is John? 
23,hallway,"Answer: In the garden.

Question: Where is the ""Bullier""?",Where is Sandra? 
24,bedroom,"Answer: He is in the studio of the sculptor, and is working on the great",Where is Daniel? 
25,bedroom,A: She is in the _cafes_ of the _cafes_,Where is Sandra? 
26,bedroom,"Answer: She is in the hospital.

Question: What is the name of the",Where is Mary? 
27,kitchen,"Answer: In the kitchen.

[Illustration: ""The old man was sitting on the",Where is Daniel? 
28,kitchen,"_a._ ""The first of the three great competitors of the Westinghouse
was",Where is Daniel? 
29,kitchen,"Answer: He is in the hospital.




THE END.




Transcriber",Where is Daniel? 
30,hallway,"Answer: She is in the library.

""What is she doing?""

""",Where is Sandra? 
31,office,"Answer: John is dead.

""I have been thinking that if I could write",Where is John? 
32,kitchen,"Answer: She is in the garden.

""I wish you would tell me what",Where is Sandra? 
33,kitchen,"Answer: In the house.

Question: Where is the house?
Answer: In",Where is Sandra? 
34,bathroom,2. The Garden of the World. A Collection of the most useful and agreeable,Where is Sandra? 
35,office,"Answer: In the Tower.

Question: What is the name of the place?",Where is Mary? 
36,bathroom,"Answer: In the kitchen.

[Illustration: A]LCOHOL IS",Where is Mary? 
37,garden,"Answer: She is in the house of Mr Sauer, at the Cape.",Where is Mary? 
38,kitchen,"Answer: She is in the house of her father, the Khedive.",Where is Sandra? 
39,bedroom,"Answer: He is in the house of the Lord.

""The Lord,"" says",Where is Daniel? 
40,bathroom,"Answer: She is in the garden.

Question: What is the difference between a",Where is Sandra? 
