,target,output,question
0,hallway,"""I said, I will go and fetch it, and return presently. I went to",Where is the milk? 
1,hallway,"Answer: In the field.

Question: What is the name of the football?",Where is the football? 
2,hallway,"Answer: In the field.

""I'm going to have a little game with",Where is the football? 
3,hallway,"Answer: In the Park.

Q. What is the name of the football?",Where is the football? 
4,garden,"Answer: The milk is in the house.

K. was a little surprised,",Where is the milk? 
5,garden,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
6,bedroom,"Answer: In the field.

The question is, Where is the football?",Where is the football? 
7,bedroom,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
8,kitchen,"Answer: In the British Museum.

Question: What is the name of the game",Where is the football? 
9,kitchen,"Answer: In the park.

Question: What is the football?

Answer",Where is the football? 
10,bedroom,"Answer: In the field.

Q. What is the name of the town?",Where is the football? 
11,hallway,"Answer: In the gymnasium.

""You'll find it a good place",Where is the football? 
12,garden,"Answer: In the cellar.

Q: Are you ready to go to the Castle",Where is the milk? 
13,garden,"Answer: In the heart of the world.

Question: Where is the milk?",Where is the milk? 
14,bathroom,"Answer: In the apple-tree.

Q. What is the apple?",Where is the apple? 
15,garden,"Answer: In the King's closet.

[Sidenote: LONDON]",Where is the milk? 
16,garden,"Answer: In the King's closet, and the Queen's closet, and in the",Where is the milk? 
17,garden,"Answer: In the cow's udder.

Q. What is the name of",Where is the milk? 
18,kitchen,"Answer: In the apple tree.

Q. What is the apple?",Where is the apple? 
19,kitchen,"Answer: In the apple-tree.

[Illustration: The apple-tree.]",Where is the apple? 
20,bedroom,Answer: I'm not sure. I'm not sure. I'm not sure. I,Where is the apple? 
21,bedroom,"""I--I--I--I--I--I--I--I--I",Where is the apple? 
22,bathroom,"Answer: In the pocket of the coat.

""The next time you go to",Where is the football? 
23,bathroom,"Answer: In the pantry.

""What is the name of the man who",Where is the football? 
24,bedroom,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
25,kitchen,"Answer: In the house.

Question: Where is the milk?
Answer: In",Where is the milk? 
26,kitchen,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
27,bathroom,"Answer: In the King’s hand.

The King’s hand is the",Where is the apple? 
28,bathroom,"A: In the apple-tree.

Q: What is the apple?",Where is the apple? 
29,kitchen,"Answer: In the King’s own house.

Question: What is the milk",Where is the milk? 
30,garden,"Answer: In the apple-tree.

Question: What is the apple? Answer: The",Where is the apple? 
31,garden,"""I am very much obliged to you,"" said Gryce, ""for your attention",Where is the apple? 
32,kitchen,"""You have been in the habit of telling me that you have never been
acqu",Where is the football? 
33,kitchen,"Answer: In the garden of the temple of Apollo at Delos.

[Illustration",Where is the apple? 
34,kitchen,"Answer: In the apple-tree.

[Illustration: Fig. 1.",Where is the apple? 
35,office,"Answer: The milk is in the house.

Question: Where is the milk?",Where is the milk? 
36,kitchen,"Answer: In the South West district.

""The Blackfeet Confederacy is a",Where is the football? 
37,kitchen,"Answer: In the yard.

""I don't know what you-uns means",Where is the football? 
38,kitchen,"Answer: In the old place.

[Illustration: ""I am a stranger,",Where is the football? 
39,bedroom,"Answer: In the cow.

[Illustration: Fig. 1.

A",Where is the milk? 
40,bedroom,"Answer: In the cow.

[Footnote 26: ""The milk of the cow",Where is the milk? 
41,office,"Answer: In the cave of the rock.

Q. What is the name of",Where is the milk? 
42,office,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
43,office,"Answer: In the _Laws_ of _France_ and _England_.

Question",Where is the milk? 
44,kitchen,"Answer: In the tree.

[Illustration: The apple]

[Illustration:",Where is the apple? 
45,bedroom,"Answer: In the milk of the Church.

[Illustration: Fig. 1.",Where is the milk? 
46,office,"Answer: In the garden of the palace of the Emperor.




CHAPTER III.",Where is the football? 
47,bathroom,"Answer: The football is in the schoolroom.

Question: What is the school",Where is the football? 
48,bathroom,"Answer: In the _Lullies_ of the _Algebra_.

Question:",Where is the football? 
49,bedroom,"Where is the water? Where is the fire? Where
is the air? Where is the earth",Where is the milk? 
50,bathroom,"Answer: In the house.

Question: What is the milk?
Answer: The",Where is the milk? 
51,hallway,"""I will go with you, and you will find the apple. I will go with",Where is the apple? 
52,kitchen,"Answer: In the old church.

Q. What is the name of the old",Where is the football? 
53,kitchen,Answer: In the _Bible_ and in the _Book of Job_.,Where is the football? 
54,kitchen,"Answer: In the library.

""I'll go and see,"" said Mrs. She",Where is the football? 
55,bathroom,"Answer: In the garden, where you will find it
in the morning.

Question:",Where is the apple? 
56,bathroom,"Answer: In the milk-pail.

""What is the name of this young",Where is the milk? 
57,kitchen,"Answer: In the parlor.

""What is the matter with the milk?""",Where is the milk? 
58,kitchen,"Answer: In the house.

""What is the name of the man who lives",Where is the milk? 
59,bedroom,"Answer: In the mouth of the child.

The question is, ""Where is",Where is the apple? 
60,garden,"Answer: In the milk of the human body.

[1] _The Church",Where is the milk? 
61,garden,"Answer: In the milk-pail.

Question: How did you get it",Where is the milk? 
62,kitchen,"Answer: The football is in the field.

Question: What is the name of",Where is the football? 
63,kitchen,"Answer: In the ""Battle of the Bays,"" in the ""Battle of",Where is the football? 
64,kitchen,"Answer: In the Piazzetta side of the palace.

The question is",Where is the football? 
65,kitchen,"Answer: In the field.

[Illustration: Fig. I.]

[",Where is the football? 
66,kitchen,"[Illustration: The ball is a ball.]

[Illustration: The ball is a",Where is the football? 
67,bedroom,"Answer: In the milk-pail.

Q. What is the milk?",Where is the milk? 
68,bedroom,"Answer: In the Hospice.

Inglis was a woman of great",Where is the milk? 
69,bedroom,"Answer: Inglis and three other people of the unit were living in the
vill",Where is the football? 
70,garden,"Answer: In the apple tree.

[Illustration: The apple tree.]",Where is the apple? 
71,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
72,bathroom,"Answer: In the apple-tree.

[Illustration: Paine's ""Address",Where is the apple? 
73,bathroom,"Answer: In the garden of the old mansion of the Paine family, near
Fl",Where is the apple? 
74,bathroom,"Answer: In the kitchen.

[11]

[12] The W",Where is the apple? 
75,office,"[Footnote: The first part of the text is taken from the first edition,
and",Where is the apple? 
76,hallway,"Answer: In the house of the Sjuttan, or in the house of the",Where is the milk? 
77,hallway,"Answer: In the barn.

Question: What is the name of the cow?",Where is the milk? 
78,hallway,"Answer: In the cellar.

Question: What is the price of the milk?",Where is the milk? 
79,hallway,"_Answer_: The milk is in the hands of the Government.

_Lord Wol",Where is the milk? 
80,bathroom,"Answer: In the field.

Q. What is the name of the game?",Where is the football? 
81,bathroom,"Answer: In the first place, the football is a very common game in
England,",Where is the football? 
82,kitchen,"Answer: In the garden.

[Footnote 64: The word ""fence""",Where is the football? 
83,kitchen,"Answer: In the football field.

[Illustration]

[Illustration]",Where is the football? 
84,kitchen,"""Your Government will be left free to govern the country without
interference, and to",Where is the football? 
85,bathroom,"Answer: The milk is in the mountains.

Question: What is the name of the",Where is the milk? 
86,kitchen,"Paine: In the apple-tree.

Paine: I have been a",Where is the apple? 
87,bathroom,"Paine's answer was, ""I believe in the same principle of the
Divine",Where is the milk? 
88,bedroom,"Answer: In the field.

Question: What is the football?

Answer",Where is the football? 
89,kitchen,"[15]

[16] The first of these two is the one which is",Where is the apple? 
90,kitchen,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
91,kitchen,"Answer: In the cellar.

Question: Where is the butter?
Answer: In",Where is the milk? 
92,kitchen,"Answer: In the stable.

SIR TRISTRAM. [_To the Doctor",Where is the milk? 
93,kitchen,"Answer: In the ground.

Q. What is the reason of the mule",Where is the milk? 
94,kitchen,"Answer: In the house.

Q. What is the name of the place?",Where is the milk? 
95,bathroom,[Footnote 668: The fountains.--Ver. The fountains are the,Where is the football? 
96,bathroom,"Answer: In the field.

Question: What is the name of the football?",Where is the football? 
97,bathroom,"Answer: The football is a game played in the United States, in which the players are",Where is the football? 
98,bathroom,"Answer: In the field.

Question: Where is the football?
Answer: In",Where is the football? 
99,hallway,"Answer: In the _Mesdames_ of the _Mesdames_
of",Where is the milk? 
100,office,Answer: In the _Mosque of the Holy Sepulchre_.,Where is the milk? 
101,office,"Answer: In the milk-pail.

Question: What is the milk?",Where is the milk? 
102,kitchen,"Answer: In the heart of the devil.

""The Jesuit, who had",Where is the milk? 
103,kitchen,"Answer: In the cow’s milk-pail.

Question: What is",Where is the milk? 
104,bedroom,"Answer: At Tandridge, where the Tandridge Shire Horse Society has",Where is the football? 
105,bathroom,"Bath, use of, in chronic intestinal catarrh, 714

B",Where is the football? 
106,bedroom,"Answer: In the hand.

[Illustration: P. L. P. P",Where is the milk? 
107,bathroom,"[Illustration: ""Where is the apple?""]


[Illustration: ""Where is",Where is the apple? 
108,bedroom,"]

[Footnote 51: “Briefe,” II, p. 9.]",Where is the milk? 
109,bathroom,[Footnote 1: The first edition of the “Pilgrim’s Progress”,Where is the apple? 
110,bedroom,"[Illustration: The football.]

[Illustration: The football.]

[Illustration",Where is the football? 
111,bedroom,"(2) What is the meaning of the word “sport”?




FOOT",Where is the football? 
112,bedroom,"Answer: In the field of the King’s Bench.

“Item in form",Where is the football? 
113,bedroom,"Answer: In the field.

""I am sorry to hear that you are not",Where is the football? 
114,office,"Answer: In the cellar.

Q. What is the apple?

A",Where is the apple? 
115,office,"Answer: In the cave.

""Who are you?"" asked the leader.",Where is the football? 
116,hallway,"Answer: In the field.

Question: What is the name of the football?",Where is the football? 
117,office,"Answer: The milk is in the milk-pail.

""Life is a",Where is the milk? 
118,bedroom,"Answer: In the milk-pail.

A woman who has been a teacher",Where is the milk? 
119,bathroom,"Answer: In the tree.

""What is the apple?""

""The",Where is the apple? 
120,hallway,"Answer: In the apple-tree.

The old woman said: ""I have",Where is the apple? 
121,bedroom,"Answer: I don't know.

[Illustration: ""I don't know.",Where is the milk? 
122,garden,"Answer: In the tree.

Q. What is the meaning of the word ""minister",Where is the apple? 
123,garden,"The answer was: ""In the schoolroom.""

""What's the matter with",Where is the football? 
124,garden,"Answer: The football is in the garden.

""What's the matter with the",Where is the football? 
125,kitchen,"""I have no personal interest in any of these matters, nor in any party
dis",Where is the football? 
126,kitchen,"Answer: In the hands of the French Government.

""I have the honor to",Where is the football? 
