,target,output,question
0,hallway,"Answer: In the kitchen.

Question: Where is the butter?

Answer",Where is the milk? 
1,hallway,Answer: In the kitchen. The Dessave is not to be found there.,Where is the football? 
2,hallway,"Answer: In the garden.

Q. What is the name of the football?",Where is the football? 
3,hallway,"Answer: In the hall.

""The next day, the dogs were found in the",Where is the football? 
4,garden,"Answer: In the kitchen.

Question: Where is the milk? Answer: In the kitchen",Where is the milk? 
5,garden,"Answer: In the house of the Thugs.

""The Thugs are a class of",Where is the milk? 
6,bedroom,"Answer: In the water.

Question: What is the use of the water? Answer:",Where is the football? 
7,bedroom,"Answer: In the cow's milk.

[Illustration: _The cow's milk",Where is the milk? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
9,kitchen,"Answer: In the middle of the table.

Question: Where is the bow?",Where is the football? 
10,bedroom,"Answer: The earth.

Question: Where is the sun? Answer: The earth.",Where is the football? 
11,hallway,Answer: “I’m not sure. I’m not sure. I’m,Where is the football? 
12,garden,"Answer: In the kitchen.

Question: What is the milk?
Answer: The",Where is the milk? 
13,garden,"Answer: In the kitchen.

Question: What is the name of the little girl? Answer",Where is the milk? 
14,bathroom,"Answer: In the garden.

Q. What is the apple?

A",Where is the apple? 
15,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
16,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
17,garden,"Answer: The milk is in the kitchen.

Question: Where is the milk?",Where is the milk? 
18,kitchen,"Answer: In the kitchen.

Question: Where is the apple?
Answer: In",Where is the apple? 
19,kitchen,"Answer: In the garden.

Question: Where is the apple? Answer: In the garden",Where is the apple? 
20,bedroom,"Answer: In the library of the Academy of Cortona.

""The treatise",Where is the apple? 
21,bedroom,"Answer: In the box.

Question: What is the name of the box?",Where is the apple? 
22,bathroom,"Answer: In the hall.

Question: What is the name of the game?",Where is the football? 
23,bathroom,"Answer: In the hall.

Question: What is the name of the first volume?",Where is the football? 
24,bedroom,Answer: In the kitchen. [20] _Ib._ bk. John went,Where is the milk? 
25,kitchen,"Answer: In the kitchen.

Page 329: The _Patriotes_ were",Where is the milk? 
26,kitchen,"Answer: In the kitchen.

The _Patriote_ press was now in",Where is the milk? 
27,bathroom,"Answer: In the kitchen.

      ‘H.M. Daniel went to the kitchen. He",Where is the apple? 
28,bathroom,"‘I was sitting on the top of the engine-room, and I heard a",Where is the apple? 
29,kitchen,"Answer: The milk is in the kitchen.

[5] _Soirees",Where is the milk? 
30,garden,"Daniel travelled to the garden. The apple was there. The question was
answered. The",Where is the apple? 
31,garden,"D.

The Popes were the first to introduce the idea of a celib",Where is the apple? 
32,kitchen,"Answer: In the room.

Question: What is the name of the room?",Where is the football? 
33,kitchen,"_SANER._ I am here.

_R._ What is the name",Where is the apple? 
34,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
35,office,"Answer: In the kitchen.

Gordon said: ""I have been to the kitchen",Where is the milk? 
36,kitchen,"Answer: In Greenock.

“I’m glad to hear it. I",Where is the football? 
37,kitchen,"Answer: In the kitchen.

Question: What is the name of the little girl?",Where is the football? 
38,kitchen,"Answer: In the hall.

Question: What is the name of the football?",Where is the football? 
39,bedroom,"Answer: In the kitchen.

Question: What is the matter?
Answer: The",Where is the milk? 
40,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
41,office,Why is the milk of the cow so much better than the milk of the ox? Why is the,Where is the milk? 
42,office,Answer: The milk is in the pudding-bag. Why is a pudding-bag like,Where is the milk? 
43,office,"Answer: In the barn.

Question: What is the difference between the cow and the",Where is the milk? 
44,kitchen,"Answer: In the garden.

[Illustration: THE BOOK OF THE BOST",Where is the apple? 
45,bedroom,"Answer: In the kitchen.

Question: What is the use of the milk?",Where is the milk? 
46,office,"Answer: In the cave.

Cameron, with a gesture of impatience",Where is the football? 
47,bathroom,"Answer: In the corner of the tent.

""Where is the football?""",Where is the football? 
48,bathroom,"Answer: In the room of the Justice of the Peace.

Question: What is the",Where is the football? 
49,bedroom,"He was about to answer, when the door opened and the Judge entered. He
was",Where is the milk? 
50,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
51,hallway,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
52,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
53,kitchen,"Answer: In the possession of the author.

[Illustration: The Pocah",Where is the football? 
54,kitchen,"Answer: In the ""General Historie"" of the ""King of the Pocah",Where is the football? 
55,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
