,target,output,question
0,football,"Answer: ""I don't know, but I think he gave him a piece of the",What did Fred give to Jeff? 
1,Fred,"Answer: Jeff.

Question: Who gave the football to Jeff?

Answer",Who gave the football to Jeff? 
2,football,"Answer: The football.

Question: What did Jeff give to Fred?",What did Fred give to Jeff? 
3,Jeff,"Answer: Fred gave the football to Jeff.

18th November, 1683.",Who did Fred give the football to? 
4,Fred,"Answer: The captain.

""The captain gave the football to Jeff. Jeff gave",Who did Jeff give the football to? 
5,Jeff,"Answer: The captain.

Question: Who gave the apple?
Answer: The captain",Who gave the apple? 
6,Bill,"Answer: The Hakka boat.

The Hakka boat.",Who received the apple? 
7,apple,"Answer: ""I don't know,"" said Bill. ""I don't know. I",What did Bill give to Fred? 
8,apple,"Answer: A piece of the apple.

Question: What did Fred give to Bill",What did Bill give to Fred? 
9,Fred,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer",Who received the apple? 
10,Mary,"Answer: Mr. Fred.

[Illustration: THE SIR OF THE SHIRE",Who received the milk? 
11,milk,"Answer: The milk.

[Illustration:

_Photo by W. H",What did Mary give to Bill? 
12,Bill,"Answer: Bill.

Q. What was the quantity of milk given to each man",Who received the milk? 
13,Bill,"Answer: Bill.

Question: Who did Mary give the milk to?",Who did Mary give the milk to? 
14,milk,"Answer: ""A piece of bread and a piece of meat.""

Question: What did Bill",What did Mary give to Bill? 
15,Jeff,"Answer: The Rocket Corps.

Question: Who received the football?
Answer:",Who received the football? 
16,Fred,"Answer: Jeff.

Question: Who gave the football to Fred?

Answer",Who gave the football to Jeff? 
17,football,"Answer: ""A lump of sugar, and a piece of bread, and a piece of",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff.

""He's in a terrible fix. He's been in",Who received the football? 
19,Mary,"Answer: Jeff.

""He said he had to have it at once. He said he",Who gave the milk? 
20,milk,"Answer: He gave her a piece of bread.

Question: What did Mary give",What did Jeff give to Mary? 
21,Mary,Answer: Jeff went to the kitchen. Jeff went to the bathroom. Jeff went to the,Who gave the milk to Jeff? 
22,Mary,Answer: Jeff went to the kitchen. Bill went to the hallway. Jeff went to the,Who gave the milk to Jeff? 
23,Bill,"Answer: I.

Question: Who gave the apple to Jeff?
Answer: I",Who gave the apple to Jeff? 
24,Jeff,"Answer: Fred.

Question: Who gave the apple?

Answer: Fred",Who gave the apple? 
25,apple,"Answer: He gave him a piece of tobacco.

Question: What did Fred give",What did Jeff give to Fred? 
26,Fred,"Answer: Jeff.

Question: Who sent the apple?

Answer: Jeff",Who received the apple? 
27,Jeff,"Answer: Jeff.

Question: Who received the apple?

Answer: Jeff",Who received the apple? 
28,Jeff,"Answer: Jeff.

""Jeff went back to the kitchen. He went to the",Who gave the apple? 
29,Fred,"Answer: Fred.

Question: Who did Jeff give the apple to?
Answer:",Who did Jeff give the apple to? 
30,Mary,"Answer: Fred.

Question: Who gave the milk?
Answer: Fred.",Who gave the milk? 
31,Bill,"Answer: Bill.

Question: Who gave the milk?

Answer: Bill",Who gave the milk? 
