,target,output,question
0,hallway,"Answer: He is in the army, and is in the army now.




THE",Where is John? 
1,bathroom,"Answer: In the house of the old man, who is a very good friend of",Where is Mary? 
2,kitchen,"Answer: She is in the city.

_August_ 7.--We have been",Where is Sandra? 
3,hallway,"Answer: She is in the library.

Question: What is she doing?",Where is Sandra? 
4,kitchen,"Answer: She is in the _Boulevard du Temple_.

[20]",Where is Sandra? 
5,hallway,"Answer: In the _Trojan War_.

Question: Where is the _",Where is Sandra? 
6,garden,"THE END.




Transcriber's Notes:

Passages in italics",Where is Sandra? 
7,hallway,Answer: He was born in the year 1750. He was a native of Ireland.,Where is Daniel? 
8,office,"Answer: She is in the house.

Question: Where is the carriage?",Where is Sandra? 
9,office,"Answer: In the house of the Lord, in the house of the Lord, in the",Where is Daniel? 
10,kitchen,"Answer: In the House of Lords.

[Illustration: The House of Lords.]",Where is Mary? 
11,garden,"Answer: She is in the garden.

[Illustration: The Butterfly.]",Where is Mary? 
12,office,"Answer: He is a man of the world, a man of the world, a man",Where is Daniel? 
13,bedroom,"Answer: In the garden.

Question: What is the meaning of the word """,Where is Mary? 
14,bedroom,"[Illustration: A. B. C.

_To face page 7._]",Where is Mary? 
15,kitchen,"Answer: He is dead.

Question: How is he dead?

Answer",Where is John? 
16,garden,"Answer: In the garden.

[Illustration: JOHN.]

[Illustration:",Where is John? 
17,kitchen,"Answer: In the Piazzetta, where he was imprisoned.

Question:",Where is John? 
18,office,"Answer: In the garden of Eden.

The garden of Eden is the garden of",Where is Daniel? 
19,kitchen,"Answer: In the garden.

“I’ve got a pony for you,",Where is John? 
20,hallway,"Answer: She is in the garden, and is looking out for her father.",Where is Mary? 
21,office,"Answer: He is in the garden.

“I’m so glad you’",Where is John? 
22,office,"Answer: In the garden.

Question: What is the flower?

Answer",Where is John? 
23,hallway,"Answer: She is in the house.

Question: Where is she now?",Where is Sandra? 
24,bedroom,"Answer: He is in the library.

Ruby, having pondered over the question",Where is Daniel? 
25,bedroom,"Answer: She is in the garden, and she is looking up at the stars.",Where is Sandra? 
26,bedroom,"Answer: She is in heaven.

Question: What is the meaning of the word",Where is Mary? 
27,kitchen,"Answer: He is in the kitchen.

[Illustration: THE BATTLE OF",Where is Daniel? 
