,target,output,question
0,bedroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the milk before the garden? 
1,office,"kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom, kitchen kitchen, bedroom,",Where was the milk before the bedroom? 
2,office,"bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom, kitchen, garden, bathroom,",Where was the milk before the bedroom? 
3,hallway,"hallway garden, bathroom, hallway garden, bathroom, hallway garden, bathroom, hallway garden, bathroom,",Where was the football before the bathroom? 
4,hallway,"bedroom, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway,",Where was the football before the bathroom? 
5,garden,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the football before the hallway? 
6,bedroom,"garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the apple before the office? 
7,bedroom,"garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the apple before the office? 
8,office,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the apple before the garden? 
9,office,"office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the milk before the kitchen? 
10,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",Where was the milk before the hallway? 
11,hallway,"hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen",Where was the apple before the bedroom? 
12,hallway,"kitchen kitchen, hallway, kitchen kitchen, hallway, kitchen kitchen, hallway, kitchen kitchen, hallway,",Where was the apple before the bedroom? 
13,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",Where was the football before the hallway? 
14,kitchen,"bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",Where was the football before the hallway? 
15,hallway,"hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen, hallway kitchen",Where was the milk before the garden? 
16,bathroom,"bathroom, kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, kitchen, bathroom, kitchen,",Where was the milk before the garden? 
