,target,output,question
0,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
1,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
2,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
3,Jeff,"Jeff,e,e,e,e,e,e,e,e,e,",Who did Fred give the football to? 
4,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who did Jeff give the football to? 
5,Jeff,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
6,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who received the apple? 
7,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Bill give to Fred? 
8,apple,apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple,What did Bill give to Fred? 
9,Fred,"Mary, Fred, Bill, apple, apple, apple, apple, apple, apple, apple,",Who received the apple? 
10,Mary,"Fred, Mary,e,e,e,e,e,e,e,e,",Who received the milk? 
11,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
12,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the milk? 
13,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who did Mary give the milk to? 
14,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
15,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who received the football? 
16,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
17,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
18,Jeff,"Mary,n,e,e,e,e,e,e,e,e,",Who received the football? 
19,Mary,"Mary, Jeff,e,e,e,e,e,e,e,e,",Who gave the milk? 
20,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
21,Mary,"Mary, Fred,e,e,e,e,e,e,e,e,",Who gave the milk to Jeff? 
22,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who gave the milk to Jeff? 
23,Bill,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who gave the apple to Jeff? 
24,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
25,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Fred? 
26,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who received the apple? 
27,Jeff,"Fred, Jeff, Fred, Jeff, Fred, apple, apple, apple, apple, apple,",Who received the apple? 
28,Jeff,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
29,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who did Jeff give the apple to? 
30,Mary,"Bill, Mary, Mary, milk, milk, milk, milk, milk, milk, milk,",Who gave the milk? 
31,Bill,"Bill, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who gave the milk? 
32,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who gave the milk to Mary? 
33,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Bill give to Mary? 
34,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Fred? 
35,Jeff,"Jeff, Fred, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who did Fred give the milk to? 
36,Jeff,"Jeff, Fred, Mary,e,e,e,e,e,e,e,",Who did Fred give the milk to? 
37,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
38,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
39,Fred,"Fred, Bill, Mary,e,e,e,e,e,e,e,",Who gave the apple? 
40,Mary,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
41,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Fred? 
42,Jeff,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
43,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who received the milk? 
44,Mary,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
45,Bill,"Bill,e,e,e,e,e,e,e,e,e,",Who did Mary give the milk to? 
46,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
47,Mary,"Bill, Mary, milk, milk, milk, milk, milk, milk, milk, milk,",Who gave the milk? 
48,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who did Bill give the milk to? 
49,Bill,"Bill,n,n,n,n,n,n,n,n,n,",Who gave the milk to Mary? 
50,Mary,"Mary, Mary, apple, apple, apple, apple, apple, apple, apple, apple,",Who gave the apple to Fred? 
51,Fred,"Fred, Mary, Fred, apple, apple, apple, apple, apple, apple, apple,",Who gave the apple to Mary? 
52,apple,apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple,What did Fred give to Mary? 
53,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Jeff? 
54,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Jeff? 
55,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who received the football? 
56,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Fred? 
57,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
58,Bill,"Bill, Mary, apple, apple, apple, apple, apple, apple, apple, apple,",Who did Mary give the apple to? 
59,Jeff,"Mary, Bill, Mary, Bill, apple, apple, apple, apple, apple, apple,",Who did Bill give the apple to? 
60,Jeff,"Mary, Fred, football, football, football, football, football, football, football, football,",Who did Bill give the apple to? 
61,Bill,"Bill, Mary,e,e,e,e,e,e,e,e,",Who gave the apple to Jeff? 
62,Jeff,"Jeff,e,e,e,e,e,e,e,e,e,",Who gave the apple to Bill? 
63,Bill,"Mary,n,e,e,e,e,e,e,e,e,",Who received the apple? 
64,Mary,"Jeff, Bill, Mary, Jeff, Bill, Mary, Jeff, Bill, Mary, Jeff,",Who gave the milk? 
65,Mary,"Mary, apple,e,e,e,e,e,e,e,e,",Who gave the apple to Bill? 
66,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who did Mary give the apple to? 
67,Mary,"Mary, Bill, Mary, Bill, apple, apple, apple, apple, apple, apple,",Who did Bill give the apple to? 
68,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Bill give to Mary? 
69,Mary,"Mary, Fred,e,e,e,e,e,e,e,e,",Who did Bill give the apple to? 
70,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Jeff? 
71,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
72,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
73,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
74,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
75,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
76,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
77,Mary,"Mary,e,e,e,e,e,e,e,e,e,",Who received the football? 
78,Mary,"Mary, Fred,e,e,e,e,e,e,e,e,",Who gave the football? 
79,football,"football,e,e,e,e,e,e,e,e,e,",What did Mary give to Fred? 
80,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Fred give to Jeff? 
81,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Fred give to Jeff? 
82,Fred,"Fred, Mary,e,e,e,e,e,e,e,e,",Who did Jeff give the milk to? 
83,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Fred? 
84,Jeff,"Bill, Mary,e,e,e,e,e,e,e,e,",Who gave the milk to Fred? 
85,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who did Mary give the apple to? 
86,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the apple to Mary? 
87,Mary,"Mary, Fred, Fred,e,e,e,e,e,e,e,",Who gave the apple? 
88,Jeff,"Jeff,e,e,e,e,e,e,e,e,e,",Who did Mary give the apple to? 
89,Jeff,"Mary, Fred,e,e,e,e,e,e,e,e,",Who received the football? 
90,football,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Jeff? 
91,Mary,"Mary,e,e,e,e,e,e,e,e,e,",Who received the football? 
92,Mary,"Mary, Jeff,e,e,e,e,e,e,e,e,",Who gave the football? 
93,Jeff,"Fred,e,e,e,e,e,e,e,e,e,",Who did Mary give the football to? 
94,Bill,"Bill, Mary, Fred, Bill, Mary, Fred, apple, apple, apple, apple,",Who did Fred give the apple to? 
95,Jeff,"Jeff,e,e,e,e,e,e,e,e,e,",Who did Mary give the apple to? 
96,Mary,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the apple to Jeff? 
97,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Fred? 
98,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who did Jeff give the apple to? 
99,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Bill give to Mary? 
100,Bill,"Bill,e,e,e,e,e,e,e,e,e,",Who did Mary give the apple to? 
101,Bill,"Mary, apple, apple, apple, apple, apple, apple, apple, apple, apple,",Who received the apple? 
102,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the apple? 
103,Bill,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who gave the apple? 
104,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Bill? 
105,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who received the milk? 
106,Mary,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
107,Jeff,"Fred,e,e,e,e,e,e,e,e,e,",Who did Mary give the milk to? 
108,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Mary? 
109,Mary,"Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill,",Who gave the football? 
110,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Mary? 
111,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Mary? 
112,Mary,"Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff,",Who gave the apple? 
113,Mary,"Mary, Fred,e,e,e,e,e,e,e,e,",Who gave the apple? 
114,Mary,"Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff,",Who received the apple? 
115,Bill,"Fred, Mary,e,e,e,e,e,e,e,e,",Who gave the milk? 
116,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
117,Bill,"Bill,e,e,e,e,e,e,e,e,e,",Who did Mary give the milk to? 
118,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Bill give to Mary? 
119,Mary,"Mary, Mary, apple, apple, apple, apple, apple, apple, apple, apple,",Who did Bill give the milk to? 
120,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Mary give to Bill? 
121,Mary,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk? 
122,Mary,"Mary,n,e,e,e,e,e,e,e,e,",Who gave the milk? 
123,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who did Bill give the football to? 
124,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
125,Jeff,"Jeff,e,e,e,e,e,e,e,e,e,",Who received the football? 
126,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football to Bill? 
127,football,"football, football, football, football, football, football, football, football, football, football,",What did Jeff give to Bill? 
128,football,"football, football, football, football, football, football, football, football, football, football,",What did Jeff give to Bill? 
129,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Mary? 
130,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who received the apple? 
131,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Bill? 
132,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Bill? 
133,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Mary? 
134,Fred,"Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who gave the apple? 
135,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
136,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
137,Jeff,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
138,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who did Jeff give the football to? 
139,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Mary? 
140,football,"football, football, football, football, football, football, football, football, football, football,",What did Jeff give to Mary? 
141,Mary,"Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff,",Who received the football? 
142,football,"football, football, football, football, football, football, football, football, football, football,",What did Mary give to Jeff? 
143,Jeff,"Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff,",Who gave the football? 
144,Bill,"Mary, Fred, apple, apple, apple, apple, apple, apple, apple, apple,",Who received the apple? 
145,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who received the apple? 
146,Fred,"Mary,e,e,e,e,e,e,e,e,e,",Who received the apple? 
147,Mary,"Mary,e,e,e,e,e,e,e,e,e,",Who did Bill give the football to? 
148,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary,",Who gave the football to Mary? 
149,Fred,"Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred, Mary, Fred,",Who received the football? 
150,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who received the apple? 
151,Jeff,"Jeff, Mary,e,e,e,e,e,e,e,e,",Who gave the apple to Bill? 
152,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who received the apple? 
153,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the apple to Jeff? 
154,apple,apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple,What did Bill give to Jeff? 
155,football,"football,e,e,e,e,e,e,e,e,e,",What did Mary give to Bill? 
156,football,"football,e,e,e,e,e,e,e,e,e,",What did Mary give to Bill? 
157,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who did Bill give the football to? 
158,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Mary? 
159,Bill,"Mary, Bill,e,e,e,e,e,e,e,e,",Who received the apple? 
160,Bill,"Bill, Mary,e,e,e,e,e,e,e,e,",Who did Fred give the apple to? 
161,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
162,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Bill? 
163,Fred,"Fred, Bill, Mary,e,e,e,e,e,e,e,",Who gave the apple? 
164,Jeff,"Mary, Fred,e,e,e,e,e,e,e,e,",Who received the apple? 
165,Jeff,"Mary, apple, apple, apple, apple, apple, apple, apple, apple, apple,",Who received the apple? 
166,Jeff,"Mary, Jeff, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary,",Who received the apple? 
167,Jeff,"Mary, Jeff, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Jeff,",Who received the apple? 
168,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Mary give to Jeff? 
169,Bill,"Bill, Mary, Mary, apple, apple, apple, apple, apple, apple, apple,",Who gave the milk to Fred? 
170,football,"football,e,e,e,e,e,e,e,e,e,",What did Mary give to Bill? 
171,Bill,"Bill,e,e,e,e,e,e,e,e,e,",Who did Mary give the football to? 
172,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Mary? 
173,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Mary? 
174,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who did Bill give the football to? 
175,football,"football, football, football, football, football, football, football, football, football, football,",What did Jeff give to Bill? 
176,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Mary? 
177,Mary,"Mary,e,e,e,e,e,e,e,e,e,",Who received the football? 
178,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
179,football,"football, football, football, football, football, football, football, football, football, football,",What did Bill give to Fred? 
180,Fred,"Fred,e,e,e,e,e,e,e,e,e,",Who gave the milk to Jeff? 
181,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Jeff give to Mary? 
182,Mary,"Fred, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who received the milk? 
