,target,output,question
0,Bill,"Mary,e,e,e,e,e,e,e,e,e,",Who gave the football? 
1,Jeff,"Fred, Mary,e,e,e,e,e,e,e,e,",Who received the apple? 
2,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Jeff? 
3,Jeff,"Jeff, Fred, apple, apple, apple, apple, apple, apple, apple, apple,",Who did Fred give the apple to? 
4,apple,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Fred give to Jeff? 
5,Fred,"Fred, Mary, Fred, Mary, Fred, apple, apple, apple, apple, apple,",Who received the apple? 
6,Bill,"Bill, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who gave the milk to Fred? 
7,milk,"milk, milk, milk, milk, milk, milk, milk, milk, milk, milk,",What did Fred give to Bill? 
8,Fred,"Fred, Mary, Bill, Mary, Bill, Mary, Bill, milk, milk, milk,",Who did Bill give the milk to? 
9,Bill,"Bill, Mary, Bill, Mary, Bill, Mary, Bill, Mary, Bill, milk,",Who gave the milk to Fred? 
10,Fred,"Fred, Bill, Mary, Bill, Fred, milk, milk, milk, milk, milk,",Who gave the milk? 
11,milk,"milk, milk, football, football, football, football, football, football, football, football,",What did Fred give to Jeff? 
12,Jeff,"Bill, Fred, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who did Fred give the milk to? 
13,Mary,"Mary, apple, apple, apple, apple, apple, apple, apple, apple, apple,",Who received the milk? 
14,Jeff,"Mary, apple, apple, apple, apple, apple, apple, apple, apple, apple,",Who gave the milk? 
15,milk,"apple, apple, apple, apple, apple, apple, apple, apple, apple, apple,",What did Jeff give to Mary? 
16,football,"football, football, football, football, football, football, football, football, football, football,",What did Fred give to Mary? 
17,Mary,"Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,",Who received the football? 
18,Mary,"Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff, Mary, Jeff,",Who gave the football? 
19,Mary,"Mary, Jeff, Mary, Jeff,n,e,e,e,e,e,",Who gave the football? 
20,Fred,"Mary,n,e,e,e,e,e,e,e,e,",Who gave the football to Jeff? 
21,Mary,"Mary, Fred,e,e,e,e,e,e,e,e,",Who gave the apple to Fred? 
22,Fred,"Fred, Fred, Mary, apple, apple, apple, apple, apple, apple, apple,",Who did Mary give the apple to? 
23,Fred,"Fred, Mary, apple, apple, apple, apple, apple, apple, apple, apple,",Who did Mary give the apple to? 
24,Mary,"Mary, Fred, Mary, Fred, Mary, apple, apple, apple, apple, apple,",Who gave the apple? 
